"Status","Year","Disability","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Outside London","45","40","39210","34480"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Outside London","40","40","48340","53420"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Outside London","30","30","34820","28430"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Outside London","45","40","40120","38760"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Outside London","40","35","40450","34480"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","London","95","90","50900","54700"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","London","400","385","47370","42010"
"In post","2021","Declared disabled","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Outside London","35","30","28790","26930"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Outside London","60","55","28220","23850"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Yorkshire","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","London","35","35","55940","54320"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","Outside London","95","90","35200","32730"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","165","155","34650","30170"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","35","35","32890","33670"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","London","460","450","47280","41220"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","75","65","31470","30360"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","London","110","110","47390","40690"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","Outside London","30","30","38920","37030"
"In post","2021","Declared disabled","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Greater Manchester","Outside London","110","110","37750","35000"
"In post","2021","Declared disabled","Department for Education","Inner London - West","London","210","200","49710","45850"
"In post","2021","Declared disabled","Department for Education","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South Yorkshire","Outside London","150","140","37520","36500"
"In post","2021","Declared disabled","Department for Education","Tees Valley and Durham","Outside London","70","65","37020","36500"
"In post","2021","Declared disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands","Outside London","100","95","38920","36680"
"In post","2021","Declared disabled","Department for Education","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","35","34970","31270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","30","30","40640","38300"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","105","95","26100","21050"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Devon","Outside London","70","65","28870","25190"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","65","65","32190","29270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","95","37970","35900"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","50","45","33450","29910"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Inner London - West","London","255","245","42000","38750"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","90","85","33240","30580"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","Outside London","40","40","31210","29180"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","110","100","33020","28930"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Inner London - West","London","170","170","44700","38540"
"In post","2021","Declared disabled","Department for International Trade","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Derbyshire and Nottinghamshire","Outside London","80","75","31790","29730"
"In post","2021","Declared disabled","Department for Transport","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Essex","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","31840","27010"
"In post","2021","Declared disabled","Department for Transport","Greater Manchester","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Hampshire and Isle of Wight","Outside London","60","60","34290","29730"
"In post","2021","Declared disabled","Department for Transport","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Inner London - West","London","170","170","47100","44250"
"In post","2021","Declared disabled","Department for Transport","Kent","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Leicestershire, Rutland and Northamptonshire","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Northumberland and Tyne and Wear","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - East and North East","London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - West and North West","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Shropshire and Staffordshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Wales and The Valleys","Outside London","685","565","24200","21590"
"In post","2021","Declared disabled","Department for Transport","West Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","Outside London","205","185","29370","29290"
"In post","2021","Declared disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","Outside London","195","170","28460","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cheshire","Outside London","175","155","26070","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","150","130","25690","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cumbria","Outside London","45","35","27390","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","Outside London","495","435","27040","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Devon","Outside London","350","295","25170","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Dorset and Somerset","Outside London","160","140","26340","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Anglia","Outside London","360","310","26680","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Wales","Outside London","355","315","26770","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","Outside London","200","165","25560","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Eastern Scotland","Outside London","525","465","25380","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Essex","Outside London","305","275","29070","29290"
"In post","2021","Declared disabled","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","380","330","26560","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Greater Manchester","Outside London","805","725","26200","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Hampshire and Isle of Wight","Outside London","275","235","26410","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","Outside London","155","130","25040","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Highlands and Islands","Outside London","85","80","26500","27570"
