"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Commercial","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Commercial","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","London","Westminster","5","5","[c]","[c]"
"In post","2021","16-19","Communications","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data and Technology","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","London","Westminster","25","25","26130","26250"
"In post","2021","16-19","Economics","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Economics","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Scotland","North Lanarkshire","10","5","[c]","[c]"
"In post","2021","16-19","Finance","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","19170","19040"
"In post","2021","16-19","Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","International Trade","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Knowledge and Information Management","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","Nottingham","10","10","21140","20880"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Peterborough","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Suffolk","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","East of England","Thurrock","5","5","[c]","[c]"
"In post","2021","16-19","Operational Delivery","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","London","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Operational Delivery","London","Camden and City of London","[c]","[c]","[c]","[c]"
