"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Public Health England","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Public Health England","Outer London - West and North West","London","30","30","37720","32490"
"In post","2021","Unknown","Public Health England","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Public Health England","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Public Health England","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Registers of Scotland","Eastern Scotland","Outside London","140","140","32220","30080"
"In post","2021","Unknown","Registers of Scotland","West Central Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Revenue Scotland","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Unknown","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","45","26720","21050"
"In post","2021","Unknown","Rural Payments Agency","Cheshire","Outside London","60","55","25200","24920"
"In post","2021","Unknown","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Cumbria","Outside London","215","205","22470","21050"
"In post","2021","Unknown","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","35","35","24300","21050"
"In post","2021","Unknown","Rural Payments Agency","Devon","Outside London","30","30","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","East Anglia","Outside London","30","30","25420","25010"
"In post","2021","Unknown","Rural Payments Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","90","85","25120","21050"
"In post","2021","Unknown","Rural Payments Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","North Yorkshire","Outside London","65","65","24700","21050"
"In post","2021","Unknown","Rural Payments Agency","Northumberland and Tyne and Wear","Outside London","90","90","26620","24920"
"In post","2021","Unknown","Rural Payments Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Rural Payments Agency","West Yorkshire","Outside London","45","40","25050","21050"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","London","25","25","[c]","[c]"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","1030","955","28580","26550"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Highlands and Islands","Outside London","80","65","25700","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","North Eastern Scotland","Outside London","75","65","24390","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","155","140","24960","22820"
"In post","2021","Unknown","Scottish Courts and Tribunals Service","West Central Scotland","Outside London","325","285","26680","22820"
"In post","2021","Unknown","Scottish Fiscal Commission","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Forestry","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","995","955","40560","35110"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Highlands and Islands","Outside London","40","35","27540","26160"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","North Eastern Scotland","Outside London","45","40","32720","29190"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","Southern Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Scottish Government (excl. agencies)","West Central Scotland","Outside London","215","210","40530","35110"
"In post","2021","Unknown","Scottish Housing Regulator","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Scottish Prison Service","Eastern Scotland","Outside London","1290","1205","30590","30930"
"In post","2021","Unknown","Scottish Prison Service","Highlands and Islands","Outside London","50","45","28800","28410"
"In post","2021","Unknown","Scottish Prison Service","North Eastern Scotland","Outside London","180","170","29150","27450"
"In post","2021","Unknown","Scottish Prison Service","Southern Scotland","Outside London","80","70","28010","25920"
"In post","2021","Unknown","Scottish Prison Service","West Central Scotland","Outside London","840","800","29690","30930"
"In post","2021","Unknown","Scottish Public Pensions Agency","Southern Scotland","Outside London","65","60","29880","24110"
"In post","2021","Unknown","Serious Fraud Office","Inner London - West","London","120","115","47690","41450"
"In post","2021","Unknown","Social Security Scotland","Eastern Scotland","Outside London","65","60","28990","23340"
"In post","2021","Unknown","Social Security Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Social Security Scotland","West Central Scotland","Outside London","150","145","30130","26160"
"In post","2021","Unknown","Standards and Testing Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Standards and Testing Agency","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Student Awards Agency for Scotland","Eastern Scotland","Outside London","120","115","25580","22230"
"In post","2021","Unknown","Submarine Delivery Agency","Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","95","90","39100","34170"
"In post","2021","Unknown","Submarine Delivery Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Submarine Delivery Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Teaching Regulation Agency","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","The National Archives","Outer London - West and North West","London","130","125","34410","30360"
"In post","2021","Unknown","Transport Scotland","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Transport Scotland","West Central Scotland","Outside London","90","85","41690","42620"
"In post","2021","Unknown","UK Export Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Dorset and Somerset","Outside London","200","190","34250","33290"
"In post","2021","Unknown","UK Hydrographic Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Hydrographic Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Intellectual Property Office","East Wales","Outside London","430","415","33980","26970"
"In post","2021","Unknown","UK Intellectual Property Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","East Wales","Outside London","605","580","30870","29540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","395","320","27200","23050"
"In post","2021","Unknown","United Kingdom Statistics Authority","Inner London - West","London","85","85","39670","32540"
"In post","2021","Unknown","United Kingdom Statistics Authority","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","40","35","29690","26000"
"In post","2021","Unknown","Valuation Office Agency","Devon","Outside London","115","110","25450","21100"
"In post","2021","Unknown","Valuation Office Agency","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","East Wales","Outside London","45","40","28170","25500"
"In post","2021","Unknown","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Essex","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","30","30820","26500"
"In post","2021","Unknown","Valuation Office Agency","Greater Manchester","Outside London","30","30","35930","31600"
"In post","2021","Unknown","Valuation Office Agency","Hampshire and Isle of Wight","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Inner London - East","London","70","65","40060","36150"
"In post","2021","Unknown","Valuation Office Agency","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Merseyside","Outside London","40","35","31110","26500"
"In post","2021","Unknown","Valuation Office Agency","Northumberland and Tyne and Wear","Outside London","40","35","33410","25900"
"In post","2021","Unknown","Valuation Office Agency","Outer London - South","London","55","55","34920","30000"
"In post","2021","Unknown","Valuation Office Agency","Outer London - West and North West","London","30","30","36040","29720"
"In post","2021","Unknown","Valuation Office Agency","Shropshire and Staffordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","South Yorkshire","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Surrey, East and West Sussex","Outside London","10","5","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","Tees Valley and Durham","Outside London","130","125","22990","21100"
"In post","2021","Unknown","Valuation Office Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","West Midlands","Outside London","40","35","32520","29720"
"In post","2021","Unknown","Valuation Office Agency","West Wales and The Valleys","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Valuation Office Agency","West Yorkshire","Outside London","85","75","28060","25860"
"In post","2021","Unknown","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Vehicle Certification Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Wales Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Unknown","Water Services Regulation Authority","West Midlands","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","East Wales","Outside London","65","60","38850","26290"
"In post","2021","Unknown","Welsh Government (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Welsh Government (excl. agencies)","West Wales and The Valleys","Outside London","45","45","32980","28850"
"In post","2021","Unknown","Welsh Revenue Authority","East Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Welsh Revenue Authority","West Wales and The Valleys","Outside London","55","55","43080","38360"
"In post","2021","Unknown","Wilton Park","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Accountant in Bankruptcy","Southern Scotland","Outside London","90","80","32670","29190"
"In post","2021","White","Accountant in Bankruptcy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","40","35","33530","32530"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","30","30","35350","34500"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","65","65","32460","31040"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","40","34110","33370"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","95","85","31120","30950"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","Outside London","25","25","[c]","[c]"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Inner London - West","London","105","100","44680","39390"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","Northumberland and Tyne and Wear","Outside London","85","80","31590","30950"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","75","70","31910","30970"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","45","40","32920","34500"
"In post","2021","White","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","40","35","34740","33380"
"In post","2021","White","Animal and Plant Health Agency","Bedfordshire and Hertfordshire","Outside London","15","10","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Cheshire","Outside London","30","30","33000","29430"
"In post","2021","White","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","50","45","32370","26520"
"In post","2021","White","Animal and Plant Health Agency","Cumbria","Outside London","140","130","25230","21050"
"In post","2021","White","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","30","30","30680","29180"
"In post","2021","White","Animal and Plant Health Agency","Devon","Outside London","160","150","27180","21050"
"In post","2021","White","Animal and Plant Health Agency","Dorset and Somerset","Outside London","30","25","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","East Anglia","Outside London","75","70","31120","29180"
"In post","2021","White","Animal and Plant Health Agency","East Wales","Outside London","90","85","29320","25100"
"In post","2021","White","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Eastern Scotland","Outside London","40","40","32470","26280"
"In post","2021","White","Animal and Plant Health Agency","Essex","Outside London","35","35","30130","28310"
"In post","2021","White","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","80","29600","25320"
"In post","2021","White","Animal and Plant Health Agency","Greater Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","25","25","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","140","130","29700","26520"
"In post","2021","White","Animal and Plant Health Agency","Highlands and Islands","Outside London","20","20","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Inner London - West","London","15","15","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Kent","Outside London","40","40","27940","25100"
"In post","2021","White","Animal and Plant Health Agency","Lancashire","Outside London","65","55","30000","26520"
"In post","2021","White","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","Lincolnshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","White","Animal and Plant Health Agency","North Yorkshire","Outside London","145","135","29050","25520"
"In post","2021","White","Animal and Plant Health Agency","Northumberland and Tyne and Wear","Outside London","35","30","30540","26520"
"In post","2021","White","Animal and Plant Health Agency","Outer London - West and North West","London","60","60","34090","31690"
"In post","2021","White","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","85","80","29990","24920"
"In post","2021","White","Animal and Plant Health Agency","Southern Scotland","Outside London","45","40","30360","26520"
"In post","2021","White","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","465","440","33870","28750"
"In post","2021","White","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","165","150","27730","25190"
"In post","2021","White","Animal and Plant Health Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Attorney General's Office","Inner London - West","London","15","15","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","50","33900","33300"
"In post","2021","White","Cabinet Office (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","East Anglia","Outside London","60","55","40000","33300"
"In post","2021","White","Cabinet Office (excl. agencies)","East Wales","Outside London","10","10","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","60","60","45880","40210"
"In post","2021","White","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","105","105","43130","37300"
"In post","2021","White","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Inner London - East","London","485","475","54270","54700"
"In post","2021","White","Cabinet Office (excl. agencies)","Inner London - West","London","2465","2425","52820","54700"
"In post","2021","White","Cabinet Office (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Merseyside","Outside London","50","50","49190","49700"
"In post","2021","White","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","225","215","30650","26930"
"In post","2021","White","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Northumberland and Tyne and Wear","Outside London","325","305","28490","23850"
"In post","2021","White","Cabinet Office (excl. agencies)","Outer London - South","London","5","5","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","South Yorkshire","Outside London","50","45","45520","38890"
"In post","2021","White","Cabinet Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","Unknown","Unknown","125","120","41300","36460"
"In post","2021","White","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","70","65","45100","39530"
"In post","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","125","115","33070","29270"
"In post","2021","White","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","430","405","34520","30220"
"In post","2021","White","Centre for Environment, Fisheries and Aquaculture Science","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Charity Commission","Dorset and Somerset","Outside London","50","45","35880","30450"
"In post","2021","White","Charity Commission","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","White","Charity Commission","Inner London - West","London","40","40","42870","37910"
"In post","2021","White","Charity Commission","Merseyside","Outside London","230","220","32520","29160"
"In post","2021","White","Companies House","East Wales","Outside London","830","760","31390","27460"
"In post","2021","White","Companies House","Eastern Scotland","Outside London","30","25","[c]","[c]"
"In post","2021","White","Companies House","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Companies House","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","White","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Competition and Markets Authority","Eastern Scotland","Outside London","45","45","57180","55860"
"In post","2021","White","Competition and Markets Authority","Inner London - East","London","515","495","64350","59940"
"In post","2021","White","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Criminal Injuries Compensation Authority","West Central Scotland","Outside London","220","200","26700","22710"
"In post","2021","White","Crown Commercial Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Commercial Service","East Anglia","Outside London","130","125","35980","34800"
"In post","2021","White","Crown Commercial Service","East Wales","Outside London","80","75","33790","31520"
"In post","2021","White","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Commercial Service","Inner London - East","London","35","35","51390","49300"
"In post","2021","White","Crown Commercial Service","Merseyside","Outside London","305","295","39020","35290"
"In post","2021","White","Crown Commercial Service","West Midlands","Outside London","20","20","[c]","[c]"
"In post","2021","White","Crown Commercial Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","715","675","36710","31110"
"In post","2021","White","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","70","65","34180","23910"
"In post","2021","White","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","90","85","33110","29040"
"In post","2021","White","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","245","225","34700","29040"
"In post","2021","White","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","750","690","34920","29040"
"In post","2021","White","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","115","100","42010","40000"
"In post","2021","White","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","95","85","44770","40800"
"In post","2021","White","Crown Prosecution Service","Cheshire","Outside London","20","20","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","25","20","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Cumbria","Outside London","35","30","35360","28430"
"In post","2021","White","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","210","195","38730","32050"
"In post","2021","White","Crown Prosecution Service","Devon","Outside London","90","85","40000","38000"
"In post","2021","White","Crown Prosecution Service","East Anglia","Outside London","100","90","35850","28430"
"In post","2021","White","Crown Prosecution Service","East Wales","Outside London","240","220","40430","38000"
"In post","2021","White","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","60","55","38750","28430"
"In post","2021","White","Crown Prosecution Service","Essex","Outside London","150","135","41720","35020"
"In post","2021","White","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","135","130","40290","37780"
"In post","2021","White","Crown Prosecution Service","Greater Manchester","Outside London","285","260","40680","34480"
"In post","2021","White","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","220","205","43900","40000"
"In post","2021","White","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Inner London - East","London","10","10","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Inner London - West","London","755","715","49540","50520"
"In post","2021","White","Crown Prosecution Service","Kent","Outside London","100","95","40360","35630"
"In post","2021","White","Crown Prosecution Service","Lancashire","Outside London","140","135","39370","33460"
"In post","2021","White","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","85","75","40840","48080"
"In post","2021","White","Crown Prosecution Service","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Merseyside","Outside London","305","290","37070","30610"
"In post","2021","White","Crown Prosecution Service","North Yorkshire","Outside London","250","230","46170","51470"
"In post","2021","White","Crown Prosecution Service","Northumberland and Tyne and Wear","Outside London","220","200","37760","31180"
"In post","2021","White","Crown Prosecution Service","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Outer London - South","London","20","20","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","White","Crown Prosecution Service","Shropshire and Staffordshire","Outside London","50","45","40250","43420"
"In post","2021","White","Crown Prosecution Service","South Yorkshire","Outside London","120","105","35690","28430"
"In post","2021","White","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","125","115","43180","40000"
"In post","2021","White","Crown Prosecution Service","Tees Valley and Durham","Outside London","85","80","38790","32520"
"In post","2021","White","Crown Prosecution Service","West Midlands","Outside London","300","280","40710","38000"
"In post","2021","White","Crown Prosecution Service","West Wales and The Valleys","Outside London","60","55","41000","36240"
"In post","2021","White","Crown Prosecution Service","West Yorkshire","Outside London","300","280","40550","38000"
"In post","2021","White","Crown Prosecution Service Inspectorate","Inner London - West","London","10","5","[c]","[c]"
"In post","2021","White","Crown Prosecution Service Inspectorate","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","White","Debt Management Office","Inner London - West","London","70","70","64930","57280"
"In post","2021","White","Defence Electronics and Components Agency","East Wales","Outside London","340","325","29040","28750"
"In post","2021","White","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","50","45","26220","25950"
