"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Warwickshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","HEO","Heterosexual / straight","115","110","31820","31180"
"In post","2021","Warwickshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","HEO","Unknown","15","10","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","SEO","Heterosexual / straight","65","65","44280","43870"
"In post","2021","Warwickshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Warwickshire","SEO/HEO","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Warwickshire","Unknown","Unknown","Heterosexual / straight","100","90","28930","26840"
"In post","2021","Warwickshire","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Warwickshire","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Warwickshire","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AA","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AA","Unknown","20","15","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AO","Heterosexual / straight","220","195","23090","21050"
"In post","2021","West Cumbria","AA/AO","AO","LGBO","15","15","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AO","Undeclared","25","20","[c]","[c]"
"In post","2021","West Cumbria","AA/AO","AO","Unknown","270","235","21690","21050"
"In post","2021","West Cumbria","EO","EO","Heterosexual / straight","150","135","27280","27540"
"In post","2021","West Cumbria","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2021","West Cumbria","EO","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","West Cumbria","EO","EO","Unknown","105","95","26880","25900"
"In post","2021","West Cumbria","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","HEO","Heterosexual / straight","55","50","32500","31640"
"In post","2021","West Cumbria","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","SEO","Heterosexual / straight","30","30","40890","37530"
"In post","2021","West Cumbria","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","West Cumbria","SEO/HEO","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","West Cumbria","Unknown","Unknown","Heterosexual / straight","145","140","39700","37500"
"In post","2021","West Cumbria","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Cumbria","Unknown","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","West Cumbria","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","West Essex","AA/AO","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","West Essex","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","AA/AO","AA","Unknown","10","10","[c]","[c]"
"In post","2021","West Essex","AA/AO","AO","Heterosexual / straight","45","40","22010","21430"
"In post","2021","West Essex","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","EO","EO","Heterosexual / straight","330","285","27960","27370"
"In post","2021","West Essex","EO","EO","LGBO","15","10","[c]","[c]"
"In post","2021","West Essex","EO","EO","Undeclared","45","40","27030","27260"
"In post","2021","West Essex","EO","EO","Unknown","25","25","[c]","[c]"
"In post","2021","West Essex","G6/G7","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","West Essex","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","G6/G7","G7","Unknown","5","5","[c]","[c]"
"In post","2021","West Essex","SCS level","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","West Essex","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","HEO","Heterosexual / straight","80","75","32020","30980"
"In post","2021","West Essex","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Essex","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AO","Heterosexual / straight","30","30","31570","27110"
"In post","2021","West Kent","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","AA/AO","AO","Unknown","5","5","[c]","[c]"
"In post","2021","West Kent","EO","EO","Heterosexual / straight","70","70","29050","29290"
"In post","2021","West Kent","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2021","West Kent","EO","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","West Kent","EO","EO","Unknown","10","10","[c]","[c]"
"In post","2021","West Kent","G6/G7","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","West Kent","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","G6/G7","G7","Heterosexual / straight","60","55","48250","46130"
"In post","2021","West Kent","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","G6/G7","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","West Kent","G6/G7","G7","Unknown","25","25","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","HEO","Heterosexual / straight","50","50","29760","28650"
"In post","2021","West Kent","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","SEO","Heterosexual / straight","40","40","37600","37320"
"In post","2021","West Kent","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","West Kent","SEO/HEO","SEO","Unknown","25","20","[c]","[c]"
"In post","2021","West Kent","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Kent","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AA","Unknown","10","10","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AO","Heterosexual / straight","75","70","22110","21010"
"In post","2021","West Lothian","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","West Lothian","AA/AO","AO","Unknown","45","45","23500","22920"
"In post","2021","West Lothian","EO","EO","Heterosexual / straight","110","100","28150","27570"
"In post","2021","West Lothian","EO","EO","LGBO","5","5","[c]","[c]"
"In post","2021","West Lothian","EO","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","West Lothian","EO","EO","Unknown","40","40","28930","27570"
"In post","2021","West Lothian","G6/G7","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G6","Unknown","10","5","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","SEO","Heterosexual / straight","30","30","42790","42190"
"In post","2021","West Lothian","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Lothian","SEO/HEO","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AA","Heterosexual / straight","50","45","18560","16930"
"In post","2021","West Northamptonshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AA","Unknown","20","20","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AO","Heterosexual / straight","290","260","22020","20100"
"In post","2021","West Northamptonshire","AA/AO","AO","LGBO","25","20","[c]","[c]"
"In post","2021","West Northamptonshire","AA/AO","AO","Undeclared","60","55","23340","20100"
"In post","2021","West Northamptonshire","AA/AO","AO","Unknown","90","85","22300","21010"
"In post","2021","West Northamptonshire","EO","EO","Heterosexual / straight","190","180","27030","27570"
"In post","2021","West Northamptonshire","EO","EO","LGBO","20","15","[c]","[c]"
"In post","2021","West Northamptonshire","EO","EO","Undeclared","25","25","[c]","[c]"
"In post","2021","West Northamptonshire","EO","EO","Unknown","40","40","27650","27570"
"In post","2021","West Northamptonshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","Heterosexual / straight","60","55","33430","33830"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","Heterosexual / straight","35","30","41890","41320"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","West Northamptonshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Unknown","Unknown","Heterosexual / straight","100","90","29090","28200"
"In post","2021","West Northamptonshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Northamptonshire","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","West Northamptonshire","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","West Surrey","AA/AO","AA","Heterosexual / straight","115","105","20120","19560"
"In post","2021","West Surrey","AA/AO","AA","LGBO","15","15","[c]","[c]"
"In post","2021","West Surrey","AA/AO","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","West Surrey","AA/AO","AA","Unknown","20","20","[c]","[c]"
"In post","2021","West Surrey","AA/AO","AO","Heterosexual / straight","405","385","25970","24370"
"In post","2021","West Surrey","AA/AO","AO","LGBO","35","35","27650","24870"
"In post","2021","West Surrey","AA/AO","AO","Undeclared","45","45","24120","22450"
"In post","2021","West Surrey","AA/AO","AO","Unknown","110","100","27150","24370"
"In post","2021","West Surrey","EO","EO","Heterosexual / straight","375","350","29090","29240"
"In post","2021","West Surrey","EO","EO","LGBO","25","25","[c]","[c]"
"In post","2021","West Surrey","EO","EO","Undeclared","55","50","29400","29290"
"In post","2021","West Surrey","EO","EO","Unknown","95","85","29280","29290"
"In post","2021","West Surrey","G6/G7","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G6","Unknown","10","10","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G7","Heterosexual / straight","110","105","57070","54320"
"In post","2021","West Surrey","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","West Surrey","G6/G7","G7","Unknown","15","15","[c]","[c]"
"In post","2021","West Surrey","SCS level","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Surrey","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Surrey","SEO/HEO","HEO","Heterosexual / straight","205","200","34730","33770"
"In post","2021","West Surrey","SEO/HEO","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","West Surrey","SEO/HEO","HEO","Undeclared","35","35","34930","34100"
"In post","2021","West Surrey","SEO/HEO","HEO","Unknown","35","35","34530","34530"
"In post","2021","West Surrey","SEO/HEO","SEO","Heterosexual / straight","130","125","41810","40000"
"In post","2021","West Surrey","SEO/HEO","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","West Surrey","SEO/HEO","SEO","Undeclared","35","30","43010","41230"
"In post","2021","West Surrey","SEO/HEO","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","West Surrey","Unknown","Unknown","Heterosexual / straight","80","75","29650","30210"
"In post","2021","West Surrey","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","West Surrey","Unknown","Unknown","Undeclared","15","10","[c]","[c]"
"In post","2021","West Surrey","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AO","Heterosexual / straight","105","95","22550","22360"
"In post","2021","West Sussex (North East)","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AO","Undeclared","20","20","[c]","[c]"
"In post","2021","West Sussex (North East)","AA/AO","AO","Unknown","5","5","[c]","[c]"
"In post","2021","West Sussex (North East)","EO","EO","Heterosexual / straight","550","475","27960","27570"
"In post","2021","West Sussex (North East)","EO","EO","LGBO","25","25","[c]","[c]"
"In post","2021","West Sussex (North East)","EO","EO","Undeclared","115","90","28360","27770"
"In post","2021","West Sussex (North East)","EO","EO","Unknown","80","75","28850","27570"
"In post","2021","West Sussex (North East)","G6/G7","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","G6/G7","G7","Unknown","10","10","[c]","[c]"
"In post","2021","West Sussex (North East)","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","HEO","Heterosexual / straight","105","100","34890","32460"
"In post","2021","West Sussex (North East)","SEO/HEO","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","HEO","Undeclared","35","30","33650","32820"
"In post","2021","West Sussex (North East)","SEO/HEO","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","SEO","Heterosexual / straight","50","45","42080","39780"
"In post","2021","West Sussex (North East)","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","West Sussex (North East)","SEO/HEO","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","West Sussex (North East)","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","West Sussex (North East)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (North East)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AO","Heterosexual / straight","180","160","21930","21010"
"In post","2021","West Sussex (South West)","AA/AO","AO","LGBO","10","10","[c]","[c]"
"In post","2021","West Sussex (South West)","AA/AO","AO","Undeclared","35","30","22280","21010"
"In post","2021","West Sussex (South West)","AA/AO","AO","Unknown","135","115","22020","21440"
"In post","2021","West Sussex (South West)","EO","EO","Heterosexual / straight","260","235","27550","27570"
"In post","2021","West Sussex (South West)","EO","EO","LGBO","25","25","[c]","[c]"
"In post","2021","West Sussex (South West)","EO","EO","Undeclared","35","30","27410","27570"
"In post","2021","West Sussex (South West)","EO","EO","Unknown","125","105","27270","27570"
"In post","2021","West Sussex (South West)","G6/G7","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G6","Unknown","5","5","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G7","Heterosexual / straight","45","45","52570","52580"
"In post","2021","West Sussex (South West)","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","G6/G7","G7","Unknown","20","20","[c]","[c]"
"In post","2021","West Sussex (South West)","SCS level","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","West Sussex (South West)","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","HEO","Heterosexual / straight","110","105","32720","31990"
"In post","2021","West Sussex (South West)","SEO/HEO","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","HEO","Unknown","55","50","32350","31810"
"In post","2021","West Sussex (South West)","SEO/HEO","SEO","Heterosexual / straight","85","80","39500","38630"
"In post","2021","West Sussex (South West)","SEO/HEO","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","SEO","Undeclared","10","5","[c]","[c]"
"In post","2021","West Sussex (South West)","SEO/HEO","SEO","Unknown","35","35","39650","39040"
"In post","2021","West Sussex (South West)","Unknown","Unknown","Heterosexual / straight","35","35","31020","31420"
"In post","2021","West Sussex (South West)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Sussex (South West)","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","West Sussex (South West)","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Westminster","AA/AO","AA","Heterosexual / straight","220","205","21220","22000"
"In post","2021","Westminster","AA/AO","AA","LGBO","15","15","[c]","[c]"
"In post","2021","Westminster","AA/AO","AA","Undeclared","20","15","[c]","[c]"
"In post","2021","Westminster","AA/AO","AA","Unknown","55","55","20960","20280"
"In post","2021","Westminster","AA/AO","AO","Heterosexual / straight","1490","1420","24890","24490"
"In post","2021","Westminster","AA/AO","AO","LGBO","85","85","24920","24490"
"In post","2021","Westminster","AA/AO","AO","Undeclared","195","185","25060","24920"
"In post","2021","Westminster","AA/AO","AO","Unknown","460","440","24640","24100"
"In post","2021","Westminster","EO","EO","Heterosexual / straight","4275","4165","29080","28910"
"In post","2021","Westminster","EO","EO","LGBO","360","355","28580","27960"
"In post","2021","Westminster","EO","EO","Undeclared","500","485","29250","29090"
"In post","2021","Westminster","EO","EO","Unknown","1365","1330","28800","28500"
"In post","2021","Westminster","G6/G7","G6","Heterosexual / straight","4080","3930","68250","67010"
"In post","2021","Westminster","G6/G7","G6","LGBO","355","350","67400","66250"
"In post","2021","Westminster","G6/G7","G6","Undeclared","535","515","69040","68200"
"In post","2021","Westminster","G6/G7","G6","Unknown","1330","1275","68660","66290"
"In post","2021","Westminster","G6/G7","G7","Heterosexual / straight","9710","9395","56340","54760"
"In post","2021","Westminster","G6/G7","G7","LGBO","995","980","55910","54700"
"In post","2021","Westminster","G6/G7","G7","Undeclared","1230","1200","56740","55500"
"In post","2021","Westminster","G6/G7","G7","Unknown","2855","2765","55980","54700"
"In post","2021","Westminster","SCS level","SCS level","Heterosexual / straight","2585","2505","88900","79650"
"In post","2021","Westminster","SCS level","SCS level","LGBO","220","215","86140","78000"
"In post","2021","Westminster","SCS level","SCS level","Undeclared","245","240","86800","79520"
"In post","2021","Westminster","SCS level","SCS level","Unknown","800","780","91010","79810"
"In post","2021","Westminster","SEO/HEO","HEO","Heterosexual / straight","7660","7545","35140","34710"
"In post","2021","Westminster","SEO/HEO","HEO","LGBO","825","820","34540","34020"
"In post","2021","Westminster","SEO/HEO","HEO","Undeclared","995","985","35400","35000"
"In post","2021","Westminster","SEO/HEO","HEO","Unknown","3340","3305","33240","32790"
"In post","2021","Westminster","SEO/HEO","SEO","Heterosexual / straight","5790","5670","42610","41970"
"In post","2021","Westminster","SEO/HEO","SEO","LGBO","550","540","41960","40980"
"In post","2021","Westminster","SEO/HEO","SEO","Undeclared","735","715","42920","42310"
"In post","2021","Westminster","SEO/HEO","SEO","Unknown","1720","1685","41710","40880"
"In post","2021","Westminster","Unknown","Unknown","Heterosexual / straight","75","70","41720","41060"
"In post","2021","Westminster","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Westminster","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2021","Westminster","Unknown","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Wiltshire","AA/AO","AA","Heterosexual / straight","220","215","19490","19560"
"In post","2021","Wiltshire","AA/AO","AA","LGBO","10","10","[c]","[c]"
