"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South East (England)","HEO","Female","410","390","32740","31810"
"In post","2021","Unknown","South East (England)","HEO","Male","415","410","33590","32490"
"In post","2021","Unknown","South East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","South East (England)","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Unknown","South East (England)","SCS level","Male","25","20","[c]","[c]"
"In post","2021","Unknown","South East (England)","SEO","Female","215","200","39360","38650"
"In post","2021","Unknown","South East (England)","SEO","Male","300","300","40490","39290"
"In post","2021","Unknown","South East (England)","Unknown","Female","75","70","25610","22920"
"In post","2021","Unknown","South East (England)","Unknown","Male","50","50","31380","24020"
"In post","2021","Unknown","South West (England)","AA","Female","120","110","19370","19380"
"In post","2021","Unknown","South West (England)","AA","Male","175","170","19280","19560"
"In post","2021","Unknown","South West (England)","AO","Female","625","575","21690","21270"
"In post","2021","Unknown","South West (England)","AO","Male","575","565","24210","22350"
"In post","2021","Unknown","South West (England)","EO","Female","590","545","26730","26720"
"In post","2021","Unknown","South West (England)","EO","Male","715","705","26350","26670"
"In post","2021","Unknown","South West (England)","G6","Female","65","60","68360","66440"
"In post","2021","Unknown","South West (England)","G6","Male","130","120","68000","67120"
"In post","2021","Unknown","South West (England)","G7","Female","240","220","53500","52580"
"In post","2021","Unknown","South West (England)","G7","Male","440","430","53110","53000"
"In post","2021","Unknown","South West (England)","HEO","Female","430","395","32470","32780"
"In post","2021","Unknown","South West (England)","HEO","Male","625","615","32790","32760"
"In post","2021","Unknown","South West (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","South West (England)","SCS level","Male","40","40","100410","93160"
"In post","2021","Unknown","South West (England)","SEO","Female","350","320","40150","40000"
"In post","2021","Unknown","South West (England)","SEO","Male","540","530","41060","40580"
"In post","2021","Unknown","South West (England)","Unknown","Female","90","85","35040","30810"
"In post","2021","Unknown","South West (England)","Unknown","Male","155","150","42110","40000"
"In post","2021","Unknown","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","AO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","EO","Female","30","30","27570","27570"
"In post","2021","Unknown","Unknown","EO","Male","30","30","28300","27570"
"In post","2021","Unknown","Unknown","G6","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","G6","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","G7","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Unknown","HEO","Female","220","215","31240","31950"
"In post","2021","Unknown","Unknown","HEO","Male","195","195","32170","32000"
"In post","2021","Unknown","Unknown","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","SEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","Female","165","165","33120","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1685","1685","38010","34460"
"In post","2021","Unknown","Wales","AA","Female","165","130","18540","18060"
"In post","2021","Unknown","Wales","AA","Male","120","110","19120","18060"
"In post","2021","Unknown","Wales","AO","Female","1185","1040","21180","21440"
"In post","2021","Unknown","Wales","AO","Male","860","835","21400","21130"
"In post","2021","Unknown","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","EO","Female","650","605","25540","25560"
"In post","2021","Unknown","Wales","EO","Male","655","645","26070","25560"
"In post","2021","Unknown","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","G6","Female","40","35","68490","67000"
"In post","2021","Unknown","Wales","G6","Male","40","40","69750","66900"
"In post","2021","Unknown","Wales","G7","Female","160","150","53040","51700"
"In post","2021","Unknown","Wales","G7","Male","210","205","53910","52580"
"In post","2021","Unknown","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Wales","HEO","Female","415","395","31390","30950"
"In post","2021","Unknown","Wales","HEO","Male","435","430","31890","31810"
"In post","2021","Unknown","Wales","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Wales","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Wales","SEO","Female","250","240","38800","37880"
"In post","2021","Unknown","Wales","SEO","Male","305","300","39650","38630"
"In post","2021","Unknown","Wales","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Wales","Unknown","Female","85","75","27300","25560"
"In post","2021","Unknown","Wales","Unknown","Male","25","25","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","AA","Female","95","90","19550","20600"
"In post","2021","Unknown","West Midlands (England)","AA","Male","105","105","19470","19560"
"In post","2021","Unknown","West Midlands (England)","AO","Female","795","735","21280","20920"
"In post","2021","Unknown","West Midlands (England)","AO","Male","645","630","22650","21010"
"In post","2021","Unknown","West Midlands (England)","EO","Female","535","505","26830","26350"
"In post","2021","Unknown","West Midlands (England)","EO","Male","475","465","27430","25860"
"In post","2021","Unknown","West Midlands (England)","G6","Female","30","30","66380","64670"
"In post","2021","Unknown","West Midlands (England)","G6","Male","50","50","68850","65580"
"In post","2021","Unknown","West Midlands (England)","G7","Female","180","165","54050","52580"
"In post","2021","Unknown","West Midlands (England)","G7","Male","155","150","54130","52580"
"In post","2021","Unknown","West Midlands (England)","HEO","Female","285","270","32780","31810"
"In post","2021","Unknown","West Midlands (England)","HEO","Male","340","335","34100","31810"
"In post","2021","Unknown","West Midlands (England)","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","SEO","Female","160","155","39840","38630"
"In post","2021","Unknown","West Midlands (England)","SEO","Male","175","170","40580","38630"
"In post","2021","Unknown","West Midlands (England)","Unknown","Female","45","35","22570","20770"
"In post","2021","Unknown","West Midlands (England)","Unknown","Male","20","15","[c]","[c]"
"In post","2021","Unknown","Yorkshire and The Humber","AA","Female","95","90","19770","20600"
"In post","2021","Unknown","Yorkshire and The Humber","AA","Male","130","125","19770","20600"
"In post","2021","Unknown","Yorkshire and The Humber","AO","Female","825","755","21240","20920"
"In post","2021","Unknown","Yorkshire and The Humber","AO","Male","970","945","22490","21010"
"In post","2021","Unknown","Yorkshire and The Humber","EO","Female","610","575","26350","25560"
"In post","2021","Unknown","Yorkshire and The Humber","EO","Male","650","640","26660","25560"
"In post","2021","Unknown","Yorkshire and The Humber","G6","Female","80","75","64960","62400"
"In post","2021","Unknown","Yorkshire and The Humber","G6","Male","55","55","66560","64670"
"In post","2021","Unknown","Yorkshire and The Humber","G7","Female","250","235","52210","49860"
"In post","2021","Unknown","Yorkshire and The Humber","G7","Male","225","220","52830","52050"
"In post","2021","Unknown","Yorkshire and The Humber","HEO","Female","450","435","31060","30950"
"In post","2021","Unknown","Yorkshire and The Humber","HEO","Male","410","400","32060","31810"
"In post","2021","Unknown","Yorkshire and The Humber","SCS level","Female","45","45","82700","75520"
"In post","2021","Unknown","Yorkshire and The Humber","SCS level","Male","45","40","81730","74500"
"In post","2021","Unknown","Yorkshire and The Humber","SEO","Female","245","235","38430","37500"
"In post","2021","Unknown","Yorkshire and The Humber","SEO","Male","200","200","38630","38020"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","Female","50","40","23130","22920"
"In post","2021","Unknown","Yorkshire and The Humber","Unknown","Male","15","15","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AO","Female","50","[c]","24040","24300"
"Leaver CS","2021","Declared disabled","London","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","EO","Female","60","[c]","29600","30310"
"Leaver CS","2021","Declared disabled","London","EO","Male","50","[c]","30280","31060"
"Leaver CS","2021","Declared disabled","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","HEO","Female","40","[c]","33950","33300"
"Leaver CS","2021","Declared disabled","London","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AO","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","EO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","AO","Female","70","[c]","20590","20650"
"Leaver CS","2021","Declared disabled","North West (England)","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","EO","Female","50","[c]","27200","27570"
"Leaver CS","2021","Declared disabled","North West (England)","EO","Male","40","[c]","27070","27370"
"Leaver CS","2021","Declared disabled","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","AO","Male","40","[c]","25220","21220"
"Leaver CS","2021","Declared disabled","Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","EO","Female","40","[c]","28280","27570"
"Leaver CS","2021","Declared disabled","Scotland","EO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","South East (England)","AO","Female","65","[c]","21460","21130"
"Leaver CS","2021","Declared disabled","South East (England)","AO","Male","45","[c]","[c]","[c]"
