"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Attorney General's Departments","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Birmingham","95","90","36140","28430"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Yorkshire and The Humber","Leeds","35","30","43370","48080"
"In post","2021","Asian","Attorney General's Departments","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Departments","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","London","Tower Hamlets","90","85","50810","54700"
"In post","2021","Asian","Cabinet Office","London","Westminster","325","320","46290","40600"
"In post","2021","Asian","Cabinet Office","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","London","Camden and City of London","30","25","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","London","Westminster","20","20","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Chancellor's other departments","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","Westminster","5","5","[c]","[c]"
"In post","2021","Asian","Charity Commission","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","Tower Hamlets","105","100","45900","37660"
"In post","2021","Asian","Competition and Markets Authority","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Croydon","5","5","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Hackney and Newham","35","35","33340","29320"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","Westminster","445","435","44440","40050"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Manchester","15","15","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Devon CC","20","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Wales","Cardiff and Vale of Glamorgan","20","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Wales","Monmouthshire and Newport","25","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Birmingham","100","95","28690","24570"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","Westminster","115","115","47120","42280"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North West (England)","Manchester","5","5","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","East Midlands (England)","Nottingham","25","25","[c]","[c]"
"In post","2021","Asian","Department for Education","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","East of England","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","London","Croydon","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","London","Westminster","260","250","44260","40780"
"In post","2021","Asian","Department for Education","North East (England)","Darlington","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","North West (England)","Manchester","75","75","35150","30320"
"In post","2021","Asian","Department for Education","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","West Midlands (England)","Coventry","230","225","37370","36500"
"In post","2021","Asian","Department for Education","Yorkshire and The Humber","Leeds","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","Yorkshire and The Humber","Sheffield","75","70","36250","30200"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","Westminster","180","175","39510","33510"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
