"Status","Year","Age","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","East Midlands (England)","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Female","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","East of England","Male","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","16-19","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Male","Unknown","10","5","[c]","[c]"
"In post","2021","16-19","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","London","Female","Heterosexual / straight","55","55","25460","25110"
"In post","2021","16-19","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","London","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","London","Female","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","London","Male","Heterosexual / straight","45","40","25690","25170"
"In post","2021","16-19","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","London","Male","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Female","Unknown","25","20","[c]","[c]"
"In post","2021","16-19","North East (England)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North West (England)","Female","Heterosexual / straight","55","50","21020","21010"
"In post","2021","16-19","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North West (England)","Female","Unknown","30","30","[c]","[c]"
"In post","2021","16-19","North West (England)","Male","Heterosexual / straight","30","30","21880","21010"
"In post","2021","16-19","North West (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","North West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North West (England)","Male","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland","Female","Heterosexual / straight","55","55","21310","21150"
"In post","2021","16-19","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","Scotland","Female","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Scotland","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","16-19","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland","Male","Unknown","45","45","19600","20060"
"In post","2021","16-19","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South East (England)","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","16-19","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","16-19","South East (England)","Female","Unknown","25","20","[c]","[c]"
"In post","2021","16-19","South East (England)","Male","Heterosexual / straight","30","30","21830","21600"
"In post","2021","16-19","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South East (England)","Male","Unknown","30","25","[c]","[c]"
"In post","2021","16-19","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Female","Heterosexual / straight","45","45","19940","19040"
"In post","2021","16-19","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Female","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","South West (England)","Male","Heterosexual / straight","75","75","18950","19040"
"In post","2021","16-19","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Male","Unknown","45","45","17210","16780"
"In post","2021","16-19","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Female","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Male","Unknown","35","35","19210","16470"
"In post","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wales","Female","Heterosexual / straight","35","35","21250","21010"
"In post","2021","16-19","Wales","Female","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wales","Female","Unknown","25","20","[c]","[c]"
"In post","2021","16-19","Wales","Male","Heterosexual / straight","35","35","19530","19850"
"In post","2021","16-19","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wales","Male","Unknown","30","25","[c]","[c]"
"In post","2021","16-19","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Female","Unknown","30","30","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Male","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Midlands (England)","Female","Heterosexual / straight","1020","995","25130","24500"
"In post","2021","20-29","East Midlands (England)","Female","LGBO","115","115","24510","24120"
"In post","2021","20-29","East Midlands (England)","Female","Undeclared","70","70","25250","25440"
"In post","2021","20-29","East Midlands (England)","Female","Unknown","410","395","24600","24440"
"In post","2021","20-29","East Midlands (England)","Male","Heterosexual / straight","885","880","26180","25560"
"In post","2021","20-29","East Midlands (England)","Male","LGBO","60","60","24390","22850"
"In post","2021","20-29","East Midlands (England)","Male","Undeclared","45","45","25200","24440"
"In post","2021","20-29","East Midlands (England)","Male","Unknown","405","395","25110","25300"
"In post","2021","20-29","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East of England","Female","Heterosexual / straight","1120","1085","26350","25680"
"In post","2021","20-29","East of England","Female","LGBO","120","120","26010","25750"
"In post","2021","20-29","East of England","Female","Undeclared","80","75","26150","24700"
"In post","2021","20-29","East of England","Female","Unknown","280","275","25370","24180"
"In post","2021","20-29","East of England","Male","Heterosexual / straight","840","830","27260","27570"
"In post","2021","20-29","East of England","Male","LGBO","70","70","26860","26300"
"In post","2021","20-29","East of England","Male","Undeclared","55","50","27430","26630"
"In post","2021","20-29","East of England","Male","Unknown","310","305","26520","26130"
"In post","2021","20-29","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Female","Heterosexual / straight","8005","7940","35600","33210"
"In post","2021","20-29","London","Female","LGBO","895","890","36310","33470"
"In post","2021","20-29","London","Female","Undeclared","745","740","36070","33570"
"In post","2021","20-29","London","Female","Unknown","3375","3355","34240","32000"
"In post","2021","20-29","London","Male","Heterosexual / straight","5725","5705","36400","33570"
"In post","2021","20-29","London","Male","LGBO","875","870","39020","35640"
"In post","2021","20-29","London","Male","Undeclared","650","640","37330","34550"
"In post","2021","20-29","London","Male","Unknown","2730","2720","35670","32790"
"In post","2021","20-29","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North East (England)","Female","Heterosexual / straight","1295","1250","25250","24250"
"In post","2021","20-29","North East (England)","Female","LGBO","145","145","25190","22920"
"In post","2021","20-29","North East (England)","Female","Undeclared","65","65","24670","22350"
"In post","2021","20-29","North East (England)","Female","Unknown","625","605","24390","22920"
"In post","2021","20-29","North East (England)","Male","Heterosexual / straight","1030","1015","25090","23970"
"In post","2021","20-29","North East (England)","Male","LGBO","120","120","24530","21430"
"In post","2021","20-29","North East (England)","Male","Undeclared","55","55","27020","25550"
"In post","2021","20-29","North East (England)","Male","Unknown","590","580","24400","23340"
"In post","2021","20-29","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Female","Heterosexual / straight","2980","2900","25730","24890"
"In post","2021","20-29","North West (England)","Female","LGBO","310","305","25370","24890"
"In post","2021","20-29","North West (England)","Female","Undeclared","185","175","25880","24890"
"In post","2021","20-29","North West (England)","Female","Unknown","1050","1020","24440","22920"
"In post","2021","20-29","North West (England)","Male","Heterosexual / straight","2290","2260","25920","24920"
"In post","2021","20-29","North West (England)","Male","LGBO","280","275","25620","24960"
"In post","2021","20-29","North West (England)","Male","Undeclared","165","165","26270","25040"
"In post","2021","20-29","North West (England)","Male","Unknown","1085","1075","25320","24880"
"In post","2021","20-29","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Female","Heterosexual / straight","100","95","25050","24470"
"In post","2021","20-29","Northern Ireland","Female","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Female","Unknown","90","85","22030","20140"
"In post","2021","20-29","Northern Ireland","Male","Heterosexual / straight","100","95","23800","21430"
"In post","2021","20-29","Northern Ireland","Male","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Male","Unknown","105","105","22520","20140"
"In post","2021","20-29","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Overseas","Female","Heterosexual / straight","90","90","36270","33860"
"In post","2021","20-29","Overseas","Female","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Overseas","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Overseas","Female","Unknown","45","45","39310","38600"
"In post","2021","20-29","Overseas","Male","Heterosexual / straight","85","85","36310","33860"
"In post","2021","20-29","Overseas","Male","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Overseas","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Overseas","Male","Unknown","35","35","38540","38640"
"In post","2021","20-29","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland","Female","Heterosexual / straight","1945","1890","27170","26160"
"In post","2021","20-29","Scotland","Female","LGBO","220","220","26290","26130"
"In post","2021","20-29","Scotland","Female","Undeclared","245","240","25290","22820"
"In post","2021","20-29","Scotland","Female","Unknown","1230","1185","25280","23450"
"In post","2021","20-29","Scotland","Male","Heterosexual / straight","1430","1415","26620","25560"
"In post","2021","20-29","Scotland","Male","LGBO","210","205","27130","26160"
"In post","2021","20-29","Scotland","Male","Undeclared","160","155","26610","24970"
"In post","2021","20-29","Scotland","Male","Unknown","1085","1075","25070","23340"
"In post","2021","20-29","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South East (England)","Female","Heterosexual / straight","2020","1980","27200","26970"
"In post","2021","20-29","South East (England)","Female","LGBO","290","285","26580","27570"
"In post","2021","20-29","South East (England)","Female","Undeclared","170","170","26830","26610"
"In post","2021","20-29","South East (England)","Female","Unknown","510","500","26390","25780"
"In post","2021","20-29","South East (England)","Male","Heterosexual / straight","1795","1785","27690","27570"
"In post","2021","20-29","South East (England)","Male","LGBO","170","170","26830","27570"
"In post","2021","20-29","South East (England)","Male","Undeclared","145","145","27790","26670"
"In post","2021","20-29","South East (England)","Male","Unknown","620","610","27200","27570"
"In post","2021","20-29","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South West (England)","Female","Heterosexual / straight","2330","2275","26750","26070"
"In post","2021","20-29","South West (England)","Female","LGBO","275","270","26450","26350"
"In post","2021","20-29","South West (England)","Female","Undeclared","190","180","27670","26830"
"In post","2021","20-29","South West (England)","Female","Unknown","625","610","26590","24660"
"In post","2021","20-29","South West (England)","Male","Heterosexual / straight","2425","2415","27680","27540"
"In post","2021","20-29","South West (England)","Male","LGBO","205","200","27440","27050"
"In post","2021","20-29","South West (England)","Male","Undeclared","220","220","28270","27570"
"In post","2021","20-29","South West (England)","Male","Unknown","785","780","27300","26750"
"In post","2021","20-29","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Female","Heterosexual / straight","90","85","31030","27570"
"In post","2021","20-29","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Female","Unknown","245","240","30000","29250"
"In post","2021","20-29","Unknown","Male","Heterosexual / straight","70","70","29180","27570"
"In post","2021","20-29","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","Male","Unknown","460","460","29700","29250"
"In post","2021","20-29","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales","Female","Heterosexual / straight","1850","1785","25640","23830"
"In post","2021","20-29","Wales","Female","LGBO","180","175","25970","23830"
"In post","2021","20-29","Wales","Female","Undeclared","100","100","25500","24030"
"In post","2021","20-29","Wales","Female","Unknown","740","715","24440","22850"
"In post","2021","20-29","Wales","Male","Heterosexual / straight","1365","1355","25780","24890"
"In post","2021","20-29","Wales","Male","LGBO","170","170","26580","25030"
"In post","2021","20-29","Wales","Male","Undeclared","110","105","27310","26210"
"In post","2021","20-29","Wales","Male","Unknown","725","720","25310","23320"
"In post","2021","20-29","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","West Midlands (England)","Female","Heterosexual / straight","1570","1525","25370","24620"
"In post","2021","20-29","West Midlands (England)","Female","LGBO","150","150","25670","24340"
"In post","2021","20-29","West Midlands (England)","Female","Undeclared","105","100","25760","24890"
"In post","2021","20-29","West Midlands (England)","Female","Unknown","570","555","24010","22570"
"In post","2021","20-29","West Midlands (England)","Male","Heterosexual / straight","1165","1160","26090","25300"
"In post","2021","20-29","West Midlands (England)","Male","LGBO","105","105","25180","23970"
"In post","2021","20-29","West Midlands (England)","Male","Undeclared","85","85","26620","25560"
"In post","2021","20-29","West Midlands (England)","Male","Unknown","540","530","25150","24500"
"In post","2021","20-29","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Yorkshire and The Humber","Female","Heterosexual / straight","1935","1890","26630","25300"
"In post","2021","20-29","Yorkshire and The Humber","Female","LGBO","235","230","26170","25400"
"In post","2021","20-29","Yorkshire and The Humber","Female","Undeclared","125","125","26680","25400"
"In post","2021","20-29","Yorkshire and The Humber","Female","Unknown","785","765","25400","24000"
"In post","2021","20-29","Yorkshire and The Humber","Male","Heterosexual / straight","1540","1530","26410","25560"
"In post","2021","20-29","Yorkshire and The Humber","Male","LGBO","150","145","28300","27570"
"In post","2021","20-29","Yorkshire and The Humber","Male","Undeclared","130","125","27310","26300"
"In post","2021","20-29","Yorkshire and The Humber","Male","Unknown","905","900","25050","23970"
"In post","2021","20-29","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East Midlands (England)","Female","Heterosexual / straight","1640","1460","28740","27570"
"In post","2021","30-39","East Midlands (England)","Female","LGBO","135","130","29540","27570"
"In post","2021","30-39","East Midlands (England)","Female","Undeclared","170","150","28590","26830"
"In post","2021","30-39","East Midlands (England)","Female","Unknown","425","370","27420","25560"
"In post","2021","30-39","East Midlands (England)","Male","Heterosexual / straight","1225","1215","29670","27570"
"In post","2021","30-39","East Midlands (England)","Male","LGBO","100","95","28420","26970"
"In post","2021","30-39","East Midlands (England)","Male","Undeclared","130","125","29420","27570"
"In post","2021","30-39","East Midlands (England)","Male","Unknown","420","410","27850","26300"
"In post","2021","30-39","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East of England","Female","Heterosexual / straight","1640","1460","29760","27570"
"In post","2021","30-39","East of England","Female","LGBO","105","100","29470","27970"
"In post","2021","30-39","East of England","Female","Undeclared","135","125","31950","29610"
"In post","2021","30-39","East of England","Female","Unknown","375","330","29900","27850"
"In post","2021","30-39","East of England","Male","Heterosexual / straight","1255","1250","30860","29290"
"In post","2021","30-39","East of England","Male","LGBO","80","80","29010","27570"
"In post","2021","30-39","East of England","Male","Undeclared","155","155","32030","30980"
"In post","2021","30-39","East of England","Male","Unknown","315","310","30430","29290"
"In post","2021","30-39","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","London","Female","Heterosexual / straight","9200","8705","44890","41740"
"In post","2021","30-39","London","Female","LGBO","570","560","45750","41760"
"In post","2021","30-39","London","Female","Undeclared","855","820","45610","42100"
"In post","2021","30-39","London","Female","Unknown","2500","2380","45680","41820"
"In post","2021","30-39","London","Male","Heterosexual / straight","7170","7115","46030","42170"
"In post","2021","30-39","London","Male","LGBO","835","830","49110","51730"
"In post","2021","30-39","London","Male","Undeclared","930","920","46540","44420"
"In post","2021","30-39","London","Male","Unknown","2250","2235","46500","42100"
"In post","2021","30-39","London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North East (England)","Female","Heterosexual / straight","2310","2055","27970","25560"
"In post","2021","30-39","North East (England)","Female","LGBO","150","145","28660","26100"
"In post","2021","30-39","North East (England)","Female","Undeclared","175","155","26940","24280"
"In post","2021","30-39","North East (England)","Female","Unknown","805","690","25310","22920"
"In post","2021","30-39","North East (England)","Male","Heterosexual / straight","1765","1740","29170","26620"
"In post","2021","30-39","North East (England)","Male","LGBO","125","120","29660","27570"
"In post","2021","30-39","North East (England)","Male","Undeclared","175","170","30190","27350"
"In post","2021","30-39","North East (England)","Male","Unknown","705","700","28670","25560"
"In post","2021","30-39","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Female","Heterosexual / straight","4490","4080","29230","27570"
"In post","2021","30-39","North West (England)","Female","LGBO","310","300","29230","26670"
"In post","2021","30-39","North West (England)","Female","Undeclared","340","310","28570","26670"
"In post","2021","30-39","North West (England)","Female","Unknown","1310","1140","27360","25560"
"In post","2021","30-39","North West (England)","Male","Heterosexual / straight","3690","3655","29820","27570"
"In post","2021","30-39","North West (England)","Male","LGBO","315","310","30840","27570"
"In post","2021","30-39","North West (England)","Male","Undeclared","355","350","30180","27570"
"In post","2021","30-39","North West (England)","Male","Unknown","1255","1235","28470","25930"
"In post","2021","30-39","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Female","Heterosexual / straight","265","245","29680","25560"
"In post","2021","30-39","Northern Ireland","Female","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Female","Undeclared","15","10","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Female","Unknown","100","85","26790","25560"
"In post","2021","30-39","Northern Ireland","Male","Heterosexual / straight","270","265","28300","25560"
"In post","2021","30-39","Northern Ireland","Male","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Male","Unknown","130","130","25800","25550"
"In post","2021","30-39","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Overseas","Female","Heterosexual / straight","275","275","46530","50460"
"In post","2021","30-39","Overseas","Female","LGBO","30","30","[c]","[c]"
"In post","2021","30-39","Overseas","Female","Undeclared","35","35","[c]","[c]"
"In post","2021","30-39","Overseas","Female","Unknown","110","110","49570","51500"
"In post","2021","30-39","Overseas","Male","Heterosexual / straight","415","415","46060","45200"
"In post","2021","30-39","Overseas","Male","LGBO","45","45","49760","53350"
