"Status","Year","Disability","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Lincolnshire","Lincolnshire","Outside London","390","360","28200","27570"
"In post","2021","Declared disabled","Merseyside","East Merseyside","Outside London","170","145","27140","27570"
"In post","2021","Declared disabled","Merseyside","Liverpool","Outside London","1080","975","28590","25560"
"In post","2021","Declared disabled","Merseyside","Sefton","Outside London","645","570","28400","25560"
"In post","2021","Declared disabled","Merseyside","Wirral","Outside London","385","325","25160","22350"
"In post","2021","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","130","125","33610","27570"
"In post","2021","Declared disabled","North Yorkshire","North Yorkshire CC","Outside London","180","165","28620","27570"
"In post","2021","Declared disabled","North Yorkshire","York","Outside London","275","260","35070","30610"
"In post","2021","Declared disabled","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Ards and North Down","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Belfast","Outside London","240","220","28350","25560"
"In post","2021","Declared disabled","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Lisburn and Castlereagh","Outside London","40","40","26490","25100"
"In post","2021","Declared disabled","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northumberland and Tyne and Wear","Northumberland","Outside London","55","50","28210","27570"
"In post","2021","Declared disabled","Northumberland and Tyne and Wear","Sunderland","Outside London","530","445","25210","21440"
"In post","2021","Declared disabled","Northumberland and Tyne and Wear","Tyneside","Outside London","1735","1540","27290","25560"
"In post","2021","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","London","105","90","30690","31060"
"In post","2021","Declared disabled","Outer London - East and North East","Bexley and Greenwich","London","180","175","30780","31060"
"In post","2021","Declared disabled","Outer London - East and North East","Enfield","London","55","50","31500","31060"
"In post","2021","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","London","150","135","28740","30330"
"In post","2021","Declared disabled","Outer London - South","Bromley","London","70","65","31360","31060"
"In post","2021","Declared disabled","Outer London - South","Croydon","London","940","875","36830","32520"
"In post","2021","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","London","70","65","30370","31060"
"In post","2021","Declared disabled","Outer London - West and North West","Barnet","London","120","115","35020","31060"
"In post","2021","Declared disabled","Outer London - West and North West","Brent","London","60","55","31360","31060"
"In post","2021","Declared disabled","Outer London - West and North West","Ealing","London","85","75","31600","31060"
"In post","2021","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","London","355","315","31360","30410"
"In post","2021","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","London","260","245","31750","31060"
"In post","2021","Declared disabled","Overseas","Overseas","Overseas","225","225","48160","45750"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Shropshire CC","Outside London","135","125","28800","27570"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","Outside London","470","440","30100","27570"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","215","200","25200","21170"
"In post","2021","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","Outside London","240","215","31740","27570"
"In post","2021","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","415","365","26890","27380"
"In post","2021","Declared disabled","South Yorkshire","Sheffield","Outside London","815","735","31700","27570"
"In post","2021","Declared disabled","Southern Scotland","Dumfries and Galloway","Outside London","30","25","[c]","[c]"
"In post","2021","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","85","70","25200","27150"
"In post","2021","Declared disabled","Southern Scotland","Scottish Borders","Outside London","40","40","28820","24110"
"In post","2021","Declared disabled","Southern Scotland","South Ayrshire","Outside London","30","30","27280","27570"
"In post","2021","Declared disabled","Southern Scotland","South Lanarkshire","Outside London","320","280","29820","26120"
"In post","2021","Declared disabled","Surrey, East and West Sussex","Brighton and Hove","Outside London","95","90","28460","27570"
"In post","2021","Declared disabled","Surrey, East and West Sussex","East Surrey","Outside London","90","85","31710","31060"
"In post","2021","Declared disabled","Surrey, East and West Sussex","East Sussex CC","Outside London","280","245","25640","26120"
"In post","2021","Declared disabled","Surrey, East and West Sussex","West Surrey","Outside London","225","210","31160","29290"
"In post","2021","Declared disabled","Surrey, East and West Sussex","West Sussex (North East)","Outside London","90","80","31020","27700"
"In post","2021","Declared disabled","Surrey, East and West Sussex","West Sussex (South West)","Outside London","155","140","29470","27570"
"In post","2021","Declared disabled","Tees Valley and Durham","Darlington","Outside London","100","95","34030","30200"
"In post","2021","Declared disabled","Tees Valley and Durham","Durham CC","Outside London","545","480","26620","25310"
"In post","2021","Declared disabled","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","230","200","26900","27570"
"In post","2021","Declared disabled","Tees Valley and Durham","South Teesside","Outside London","215","195","26110","27570"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","195","180","31390","27570"
"In post","2021","Declared disabled","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","170","155","29480","27570"
"In post","2021","Declared disabled","West Central Scotland","Glasgow City","Outside London","1185","1080","28920","26160"
"In post","2021","Declared disabled","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","105","90","28810","27570"
"In post","2021","Declared disabled","West Central Scotland","North Lanarkshire","Outside London","285","230","25410","21440"
"In post","2021","Declared disabled","West Midlands","Birmingham","Outside London","1275","1160","29350","27570"
"In post","2021","Declared disabled","West Midlands","Coventry","Outside London","240","220","33700","29730"
"In post","2021","Declared disabled","West Midlands","Dudley","Outside London","165","145","25140","25630"
"In post","2021","Declared disabled","West Midlands","Sandwell","Outside London","65","60","27790","27570"
"In post","2021","Declared disabled","West Midlands","Solihull","Outside London","120","110","28180","27570"
"In post","2021","Declared disabled","West Midlands","Walsall","Outside London","90","75","25140","27570"
"In post","2021","Declared disabled","West Midlands","Wolverhampton","Outside London","150","130","25280","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","110","95","26500","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Central Valleys","Outside London","180","165","28700","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Conwy and Denbighshire","Outside London","75","70","32240","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Gwent Valleys","Outside London","165","145","26090","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Gwynedd","Outside London","85","80","23900","21010"
"In post","2021","Declared disabled","West Wales and The Valleys","Isle of Anglesey","Outside London","30","30","27060","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","South West Wales","Outside London","165","145","27980","27570"
"In post","2021","Declared disabled","West Wales and The Valleys","Swansea","Outside London","950","795","24940","21590"
"In post","2021","Declared disabled","West Yorkshire","Bradford","Outside London","340","285","26100","25560"
"In post","2021","Declared disabled","West Yorkshire","Calderdale and Kirklees","Outside London","185","165","26690","27570"
"In post","2021","Declared disabled","West Yorkshire","Leeds","Outside London","1105","1020","31970","27570"
"In post","2021","Declared disabled","West Yorkshire","Wakefield","Outside London","170","155","31280","27570"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Bedford","Outside London","570","535","30750","28610"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","315","305","29870","27570"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","1835","1720","34560","30750"
"In post","2021","Declared non-disabled","Bedfordshire and Hertfordshire","Luton","Outside London","405","350","26540","27190"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","1865","1775","34490","30110"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","1145","1100","32190","29530"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","1615","1550","33330","29040"
"In post","2021","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","1760","1660","30950","28050"
"In post","2021","Declared non-disabled","Cheshire","Cheshire East","Outside London","535","495","30380","27570"
"In post","2021","Declared non-disabled","Cheshire","Cheshire West and Chester","Outside London","335","315","25960","26470"
"In post","2021","Declared non-disabled","Cheshire","Warrington","Outside London","1375","1290","32270","29180"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","1180","1075","26500","26670"
"In post","2021","Declared non-disabled","Cumbria","East Cumbria","Outside London","740","665","27140","24920"
"In post","2021","Declared non-disabled","Cumbria","West Cumbria","Outside London","945","860","28020","25100"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Derby","Outside London","735","645","26750","23840"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","285","245","27060","27570"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","660","620","29540","27570"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","Nottingham","Outside London","4970","4630","32880","28130"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","850","775","33350","27570"
"In post","2021","Declared non-disabled","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","545","510","30780","27570"
"In post","2021","Declared non-disabled","Devon","Devon CC","Outside London","4355","4010","32710","27870"
"In post","2021","Declared non-disabled","Devon","Plymouth","Outside London","1990","1835","32100","27570"
"In post","2021","Declared non-disabled","Devon","Torbay","Outside London","255","215","25790","24200"
"In post","2021","Declared non-disabled","Dorset and Somerset","Bournemouth and Poole","Outside London","525","470","27060","27570"
"In post","2021","Declared non-disabled","Dorset and Somerset","Dorset CC","Outside London","1410","1325","29080","27130"
"In post","2021","Declared non-disabled","Dorset and Somerset","Somerset","Outside London","1610","1495","30700","27570"
"In post","2021","Declared non-disabled","East Anglia","Breckland and South Norfolk","Outside London","390","370","28390","26750"
"In post","2021","Declared non-disabled","East Anglia","Cambridgeshire CC","Outside London","2210","2110","34110","31220"
"In post","2021","Declared non-disabled","East Anglia","North and West Norfolk","Outside London","705","650","27930","27260"
"In post","2021","Declared non-disabled","East Anglia","Norwich and East Norfolk","Outside London","1245","1125","28800","27570"
"In post","2021","Declared non-disabled","East Anglia","Peterborough","Outside London","1210","1080","28060","25580"
"In post","2021","Declared non-disabled","East Anglia","Suffolk","Outside London","2770","2605","28600","27570"
"In post","2021","Declared non-disabled","East Wales","Cardiff and Vale of Glamorgan","Outside London","8225","7710","34390","28850"
"In post","2021","Declared non-disabled","East Wales","Flintshire and Wrexham","Outside London","1520","1435","27880","26120"
"In post","2021","Declared non-disabled","East Wales","Monmouthshire and Newport","Outside London","3340","3080","35040","30170"
"In post","2021","Declared non-disabled","East Wales","Powys","Outside London","420","395","29240","27570"
"In post","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","1315","1235","28680","26810"
"In post","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","1405","1255","28170","27350"
"In post","2021","Declared non-disabled","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","625","555","25970","26750"
"In post","2021","Declared non-disabled","Eastern Scotland","Angus and Dundee City","Outside London","1165","1075","26700","23120"
"In post","2021","Declared non-disabled","Eastern Scotland","City of Edinburgh","Outside London","6375","6090","39590","34190"
"In post","2021","Declared non-disabled","Eastern Scotland","Clackmannanshire and Fife","Outside London","675","625","29450","27570"
"In post","2021","Declared non-disabled","Eastern Scotland","East Lothian and Midlothian","Outside London","75","70","28190","27570"
"In post","2021","Declared non-disabled","Eastern Scotland","Falkirk","Outside London","1005","875","26050","22220"
"In post","2021","Declared non-disabled","Eastern Scotland","Perth and Kinross and Stirling","Outside London","475","440","30480","27570"
"In post","2021","Declared non-disabled","Eastern Scotland","West Lothian","Outside London","350","330","32250","27570"
"In post","2021","Declared non-disabled","Essex","Essex Haven Gateway","Outside London","820","775","31930","29290"
"In post","2021","Declared non-disabled","Essex","Essex Thames Gateway","Outside London","685","610","27920","29050"
"In post","2021","Declared non-disabled","Essex","Heart of Essex","Outside London","755","710","32610","29310"
"In post","2021","Declared non-disabled","Essex","Southend-on-Sea","Outside London","795","715","32480","31810"
"In post","2021","Declared non-disabled","Essex","Thurrock","Outside London","265","250","26540","25310"
"In post","2021","Declared non-disabled","Essex","West Essex","Outside London","535","470","29990","29290"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","9545","9170","37790","34210"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","4505","4185","36590","31810"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","950","845","29610","27570"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","310","285","32180","27570"
"In post","2021","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","5040","4830","35740","33300"
"In post","2021","Declared non-disabled","Greater Manchester","Greater Manchester North East","Outside London","835","780","27650","27570"
"In post","2021","Declared non-disabled","Greater Manchester","Greater Manchester North West","Outside London","1475","1325","25400","24440"
"In post","2021","Declared non-disabled","Greater Manchester","Greater Manchester South East","Outside London","1030","945","25550","22080"
"In post","2021","Declared non-disabled","Greater Manchester","Greater Manchester South West","Outside London","3700","3490","31370","27570"
"In post","2021","Declared non-disabled","Greater Manchester","Manchester","Outside London","6075","5765","34540","30200"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Central Hampshire","Outside London","2810","2705","36070","33300"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Isle of Wight","Outside London","535","500","26760","25830"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","North Hampshire","Outside London","720","680","32610","27570"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Portsmouth","Outside London","2560","2390","31190","27570"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","South Hampshire","Outside London","2230","1955","30920","27570"
"In post","2021","Declared non-disabled","Hampshire and Isle of Wight","Southampton","Outside London","915","845","33640","27570"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","295","280","27450","26670"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","980","900","27110","25220"
"In post","2021","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","1590","1500","28480","26460"
"In post","2021","Declared non-disabled","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","165","155","29480","27570"
"In post","2021","Declared non-disabled","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","770","730","29150","27570"
"In post","2021","Declared non-disabled","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","255","240","28970","27570"
"In post","2021","Declared non-disabled","Highlands and Islands","Na h-Eileanan Siar","Outside London","140","130","26010","22230"
"In post","2021","Declared non-disabled","Highlands and Islands","Orkney Islands","Outside London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Highlands and Islands","Shetland Islands","Outside London","40","40","29490","27570"
"In post","2021","Declared non-disabled","Inner London - East","Hackney and Newham","London","2050","1895","34530","31060"
"In post","2021","Declared non-disabled","Inner London - East","Haringey and Islington","London","920","870","31590","31060"
"In post","2021","Declared non-disabled","Inner London - East","Lambeth","London","2455","2310","43690","38890"
"In post","2021","Declared non-disabled","Inner London - East","Lewisham and Southwark","London","975","940","33200","31060"
"In post","2021","Declared non-disabled","Inner London - East","Tower Hamlets","London","4600","4445","49340","44670"
"In post","2021","Declared non-disabled","Inner London - West","Camden and City of London","London","2265","2170","38500","32520"
"In post","2021","Declared non-disabled","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","605","580","32700","31060"
"In post","2021","Declared non-disabled","Inner London - West","Wandsworth","London","545","520","32520","31540"
"In post","2021","Declared non-disabled","Inner London - West","Westminster","London","36055","35040","49050","45200"
"In post","2021","Declared non-disabled","Kent","East Kent","Outside London","3110","2860","28100","26670"
"In post","2021","Declared non-disabled","Kent","Kent Thames Gateway","Outside London","1015","965","30520","30400"
"In post","2021","Declared non-disabled","Kent","Medway","Outside London","920","880","30780","29370"
"In post","2021","Declared non-disabled","Kent","Mid Kent","Outside London","640","600","30150","29290"
"In post","2021","Declared non-disabled","Kent","West Kent","Outside London","250","235","36180","31880"
"In post","2021","Declared non-disabled","Lancashire","Blackburn with Darwen","Outside London","370","330","26840","27570"
"In post","2021","Declared non-disabled","Lancashire","Blackpool","Outside London","3935","3600","29310","27570"
"In post","2021","Declared non-disabled","Lancashire","Chorley and West Lancashire","Outside London","825","760","29910","27570"
