"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Asian","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North East (England)","South Teesside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North East (England)","Tyneside","20","15","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Blackburn with Darwen","20","20","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","East Lancashire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Greater Manchester North East","15","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Greater Manchester North West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Greater Manchester South East","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Greater Manchester South West","35","35","27810","24890"
"In post","2021","Declared disabled","Asian","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Liverpool","10","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Manchester","60","55","29280","27570"
"In post","2021","Declared disabled","Asian","North West (England)","Mid Lancashire","65","55","24510","21010"
"In post","2021","Declared disabled","Asian","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","City of Edinburgh","15","15","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Glasgow City","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Berkshire","35","35","29180","29290"
"In post","2021","Declared disabled","Asian","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Buckinghamshire CC","15","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Medway","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Milton Keynes","10","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Oxfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","South Hampshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","Southampton","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Bristol, City of","25","20","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","South West (England)","Wiltshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Cardiff and Vale of Glamorgan","15","15","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Birmingham","240","225","26590","26290"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Coventry","30","30","33230","30140"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Dudley","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Sandwell","10","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Solihull","25","20","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Staffordshire CC","15","15","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Telford and Wrekin","5","5","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Walsall","15","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Warwickshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Wolverhampton","35","30","24360","21440"
"In post","2021","Declared disabled","Asian","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Bradford","50","45","24210","21010"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Calderdale and Kirklees","20","20","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Leeds","80","75","30550","27570"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Sheffield","25","25","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Asian","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","Derby","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","Nottingham","25","25","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Essex Thames Gateway","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Hertfordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Luton","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Peterborough","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Barking & Dagenham and Havering","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Barnet","25","25","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Bexley and Greenwich","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Brent","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Bromley","15","10","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Camden and City of London","50","45","27670","24880"
"In post","2021","Declared disabled","Black","London","Croydon","155","145","33450","29570"
"In post","2021","Declared disabled","Black","London","Ealing","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Enfield","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Hackney and Newham","95","90","29590","30330"
"In post","2021","Declared disabled","Black","London","Haringey and Islington","50","45","31310","31060"
"In post","2021","Declared disabled","Black","London","Harrow and Hillingdon","35","35","29250","28990"
"In post","2021","Declared disabled","Black","London","Hounslow and Richmond upon Thames","15","15","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Kensington & Chelsea and Hammersmith & Fulham","20","20","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Lambeth","45","45","32620","31060"
"In post","2021","Declared disabled","Black","London","Lewisham and Southwark","60","60","30740","31060"
"In post","2021","Declared disabled","Black","London","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","London","Redbridge and Waltham Forest","30","25","29950","31060"
"In post","2021","Declared disabled","Black","London","Tower Hamlets","60","60","37410","33790"
"In post","2021","Declared disabled","Black","London","Wandsworth","35","35","30250","31060"
"In post","2021","Declared disabled","Black","London","Westminster","415","400","36880","34020"
"In post","2021","Declared disabled","Black","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North East (England)","Tyneside","10","5","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Liverpool","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Manchester","30","30","30190","27570"
"In post","2021","Declared disabled","Black","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Black","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
