"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Department for Education","London","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Department for Education","London","SEO","15","15","43310","41400"
"In post","2021","Finance","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Education","Outside London","EO","60","60","25370","25000"
"In post","2021","Finance","Department for Education","Outside London","G6","30","30","62940","61680"
"In post","2021","Finance","Department for Education","Outside London","G7","115","110","51180","50400"
"In post","2021","Finance","Department for Education","Outside London","HEO","95","95","30590","30090"
"In post","2021","Finance","Department for Education","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Department for Education","Outside London","SEO","115","110","39130","37100"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","EO","5","5","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","G6","5","5","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","G7","15","15","58820","57290"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","HEO","15","10","33840","33340"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","London","SEO","15","15","41450","41780"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","AO","10","10","22290","21050"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","EO","30","25","26550","26270"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","G6","30","30","62090","61210"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","G7","85","85","51000","50660"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","HEO","75","70","30320","29760"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Department for Environment, Food and Rural Affairs","Outside London","SEO","110","110","37900","37080"
"In post","2021","Finance","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for International Trade","London","EO","15","15","28010","27580"
"In post","2021","Finance","Department for International Trade","London","G6","15","15","65150","66700"
"In post","2021","Finance","Department for International Trade","London","G7","25","25","52850","51970"
"In post","2021","Finance","Department for International Trade","London","HEO","10","10","33580","32500"
"In post","2021","Finance","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Department for International Trade","London","SEO","20","20","40950","40470"
"In post","2021","Finance","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","London","EO","10","10","29560","30270"
"In post","2021","Finance","Department for Transport","London","G6","20","20","67940","67330"
"In post","2021","Finance","Department for Transport","London","G7","45","45","54810","54760"
"In post","2021","Finance","Department for Transport","London","HEO","15","15","36080","35910"
"In post","2021","Finance","Department for Transport","London","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Department for Transport","London","SEO","25","25","44400","45140"
"In post","2021","Finance","Department for Transport","Outside London","AA","15","15","18060","18060"
"In post","2021","Finance","Department for Transport","Outside London","AO","35","30","21590","21590"
"In post","2021","Finance","Department for Transport","Outside London","EO","65","60","26290","26470"
"In post","2021","Finance","Department for Transport","Outside London","G6","10","10","66650","67570"
"In post","2021","Finance","Department for Transport","Outside London","G7","35","35","51810","51350"
"In post","2021","Finance","Department for Transport","Outside London","HEO","70","65","32210","32000"
"In post","2021","Finance","Department for Transport","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Transport","Outside London","SEO","65","65","41600","41090"
"In post","2021","Finance","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department for Work and Pensions","Outside London","SEO","10","10","40140","39360"
"In post","2021","Finance","Department of Health and Social Care","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Department of Health and Social Care","London","AO","10","10","23560","23690"
"In post","2021","Finance","Department of Health and Social Care","London","EO","30","30","27870","27270"
"In post","2021","Finance","Department of Health and Social Care","London","G6","25","25","68400","66780"
"In post","2021","Finance","Department of Health and Social Care","London","G7","45","45","55240","53830"
"In post","2021","Finance","Department of Health and Social Care","London","HEO","110","110","33060","32790"
"In post","2021","Finance","Department of Health and Social Care","London","SCS level","15","15","97950","95900"
"In post","2021","Finance","Department of Health and Social Care","London","SEO","85","85","41390","40650"
"In post","2021","Finance","Department of Health and Social Care","Outside London","AO","10","10","19870","19630"
"In post","2021","Finance","Department of Health and Social Care","Outside London","EO","55","55","24290","23440"
"In post","2021","Finance","Department of Health and Social Care","Outside London","G6","25","25","65930","65110"
"In post","2021","Finance","Department of Health and Social Care","Outside London","G7","55","55","52330","51480"
"In post","2021","Finance","Department of Health and Social Care","Outside London","HEO","65","65","29990","28970"
"In post","2021","Finance","Department of Health and Social Care","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Finance","Department of Health and Social Care","Outside London","SEO","60","55","37830","36820"
"In post","2021","Finance","ESTYN","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","ESTYN","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Outside London","SEO","10","10","38630","37910"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","EO","5","5","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","G6","10","10","67060","68190"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","G7","25","25","55790","58030"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","HEO","30","30","36390","36460"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","SCS level","10","10","86180","81830"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","London","SEO","15","15","42680","43300"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","AO","20","20","22110","21490"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","EO","45","40","26620","26120"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","G6","15","15","68070","67120"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","G7","35","35","52080","51750"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","HEO","30","30","34070","33930"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","SEO","35","30","40630","40330"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","EO","10","5","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","G7","5","5","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","London","SEO","10","10","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs","London","AO","5","5","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs","London","EO","35","30","30670","29570"
"In post","2021","Finance","HM Revenue and Customs","London","G6","50","50","71570","71290"
"In post","2021","Finance","HM Revenue and Customs","London","G7","85","85","58080","59160"
"In post","2021","Finance","HM Revenue and Customs","London","HEO","55","55","36460","36160"
"In post","2021","Finance","HM Revenue and Customs","London","SCS level","20","20","95240","81110"
"In post","2021","Finance","HM Revenue and Customs","London","SEO","60","60","42440","41760"
"In post","2021","Finance","HM Revenue and Customs","Outside London","AA","110","90","20070","20070"
"In post","2021","Finance","HM Revenue and Customs","Outside London","AO","805","640","20730","20140"
"In post","2021","Finance","HM Revenue and Customs","Outside London","EO","340","305","26180","25560"
"In post","2021","Finance","HM Revenue and Customs","Outside London","G6","65","60","64050","64670"
"In post","2021","Finance","HM Revenue and Customs","Outside London","G7","180","175","51430","52580"
"In post","2021","Finance","HM Revenue and Customs","Outside London","HEO","355","335","31720","31810"
"In post","2021","Finance","HM Revenue and Customs","Outside London","SCS level","15","15","85100","78500"
"In post","2021","Finance","HM Revenue and Customs","Outside London","SEO","300","290","38380","38630"
"In post","2021","Finance","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","London","EO","15","15","25890","24300"
"In post","2021","Finance","HM Treasury","London","G6","20","20","69150","69730"
"In post","2021","Finance","HM Treasury","London","G7","30","30","61110","59500"
"In post","2021","Finance","HM Treasury","London","HEO","20","20","39160","36740"
"In post","2021","Finance","HM Treasury","London","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Treasury","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","London","AO","15","15","24840","25390"
"In post","2021","Finance","Ministry of Defence","London","EO","45","40","30060","30750"
"In post","2021","Finance","Ministry of Defence","London","G6","20","20","71670","71500"
"In post","2021","Finance","Ministry of Defence","London","G7","25","25","60060","59730"
"In post","2021","Finance","Ministry of Defence","London","HEO","30","30","38950","37640"
"In post","2021","Finance","Ministry of Defence","London","SCS level","15","15","92400","93000"
"In post","2021","Finance","Ministry of Defence","London","SEO","55","55","47040","45200"
"In post","2021","Finance","Ministry of Defence","Outside London","AA","10","10","19610","19560"
"In post","2021","Finance","Ministry of Defence","Outside London","AO","200","185","21340","21130"
"In post","2021","Finance","Ministry of Defence","Outside London","EO","535","510","25780","26670"
"In post","2021","Finance","Ministry of Defence","Outside London","G6","75","70","68390","67220"
"In post","2021","Finance","Ministry of Defence","Outside London","G7","190","185","55150","56540"
"In post","2021","Finance","Ministry of Defence","Outside London","HEO","460","445","33740","33300"
"In post","2021","Finance","Ministry of Defence","Outside London","SCS level","40","40","98130","88010"
"In post","2021","Finance","Ministry of Defence","Outside London","SEO","365","350","43800","42510"
"In post","2021","Finance","Ministry of Defence","Outside London","Unknown","45","40","52780","45030"
"In post","2021","Finance","Ministry of Defence","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","EO","10","10","28380","26670"
"In post","2021","Finance","Ministry of Defence","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","HEO","10","10","35680","33630"
"In post","2021","Finance","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","G6","20","20","67280","64400"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","G7","25","25","54500","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","HEO","10","10","35600","35890"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","SCS level","10","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","SEO","20","20","42310","41980"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","HEO","10","10","35380","35780"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Outside London","SEO","15","15","40660","40720"
"In post","2021","Finance","Ministry of Justice","London","AO","15","15","22050","22680"
"In post","2021","Finance","Ministry of Justice","London","EO","70","70","27050","26410"
"In post","2021","Finance","Ministry of Justice","London","G7","110","110","61890","59790"
"In post","2021","Finance","Ministry of Justice","London","HEO","75","70","33150","32440"
"In post","2021","Finance","Ministry of Justice","London","SCS level","25","25","92600","85370"
"In post","2021","Finance","Ministry of Justice","London","SEO","125","120","41880","41180"
"In post","2021","Finance","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Outside London","AO","30","30","20510","20450"
"In post","2021","Finance","Ministry of Justice","Outside London","EO","75","70","24750","25690"
"In post","2021","Finance","Ministry of Justice","Outside London","G7","65","65","58980","57200"
"In post","2021","Finance","Ministry of Justice","Outside London","HEO","60","60","29670","29390"
"In post","2021","Finance","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Outside London","SEO","125","120","41760","41690"
"In post","2021","Finance","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Outside London","AO","10","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Outside London","EO","10","10","29010","28840"
"In post","2021","Finance","National Crime Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","EO","10","10","23760","23560"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","G7","15","15","49530","49700"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Outside London","SEO","20","20","37590","38000"
"In post","2021","Finance","Scottish Government","Outside London","AA","15","15","20250","20810"
"In post","2021","Finance","Scottish Government","Outside London","AO","50","50","24110","24130"
"In post","2021","Finance","Scottish Government","Outside London","EO","25","20","30540","30160"
"In post","2021","Finance","Scottish Government","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Finance","Scottish Government","Outside London","G7","10","10","55290","54910"
"In post","2021","Finance","Scottish Government","Outside London","HEO","45","45","36530","36780"
"In post","2021","Finance","Scottish Government","Outside London","SEO","35","30","43310","45110"
"In post","2021","Finance","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","EO","15","15","29670","29000"
"In post","2021","Finance","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","G7","5","5","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","SEO","10","10","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","EO","15","10","23650","23050"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","G7","10","10","51860","50090"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","HEO","10","10","30410","29540"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Wales Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Finance","Welsh Government","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","AO","955","855","21010","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","EO","540","495","25510","25190"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G6","15","15","59840","59960"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G7","40","40","49670","49350"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","HEO","235","220","30630","30330"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","SEO","95","90","37870","37230"
"In post","2021","Grants Management","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","AO","10","10","23780","23800"
"In post","2021","Human Resources","Attorney General's Departments","London","EO","20","20","27770","27350"
"In post","2021","Human Resources","Attorney General's Departments","London","G6","10","10","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","G7","20","20","55240","54760"
"In post","2021","Human Resources","Attorney General's Departments","London","HEO","30","25","32960","32530"
"In post","2021","Human Resources","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","SEO","20","20","40810","39750"
"In post","2021","Human Resources","Attorney General's Departments","Outside London","EO","20","20","26180","25480"
"In post","2021","Human Resources","Attorney General's Departments","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Outside London","G7","25","25","53150","51090"
"In post","2021","Human Resources","Attorney General's Departments","Outside London","HEO","40","40","31190","30610"
"In post","2021","Human Resources","Attorney General's Departments","Outside London","SEO","20","15","38980","38180"
"In post","2021","Human Resources","Cabinet Office","London","AO","10","10","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","London","EO","95","90","28010","27500"
"In post","2021","Human Resources","Cabinet Office","London","G6","50","50","66530","66440"
"In post","2021","Human Resources","Cabinet Office","London","G7","140","135","56720","56530"
"In post","2021","Human Resources","Cabinet Office","London","HEO","130","130","34810","35420"
"In post","2021","Human Resources","Cabinet Office","London","SCS level","35","35","90050","77390"
"In post","2021","Human Resources","Cabinet Office","London","SEO","75","70","41350","41820"
"In post","2021","Human Resources","Cabinet Office","Outside London","AO","160","145","20820","20800"
"In post","2021","Human Resources","Cabinet Office","Outside London","EO","115","110","24910","23850"
"In post","2021","Human Resources","Cabinet Office","Outside London","G6","10","10","62890","62320"
"In post","2021","Human Resources","Cabinet Office","Outside London","G7","65","65","51810","51190"
"In post","2021","Human Resources","Cabinet Office","Outside London","HEO","110","105","32950","32960"
