"Status","Year","Disability","Region_ITL1","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Scotland","West Central Scotland","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","50","[c]","30150","25770"
"Leaver CS","2021","Undeclared","South East (England)","Kent","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Devon","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Dorset and Somerset","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","115","[c]","37420","34030"
"Leaver CS","2021","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","East Wales","Outside London","65","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Wales","West Wales and The Valleys","Outside London","50","[c]","24250","21590"
"Leaver CS","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","West Midlands (England)","West Midlands","Outside London","50","[c]","32070","23720"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","145","[c]","26040","24250"
"Leaver CS","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","150","[c]","24020","21010"
"Leaver CS","2021","Unknown","East Midlands (England)","Lincolnshire","Outside London","55","[c]","30620","29930"
"Leaver CS","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","135","[c]","30610","26910"
"Leaver CS","2021","Unknown","East of England","East Anglia","Outside London","210","[c]","31710","27570"
"Leaver CS","2021","Unknown","East of England","Essex","Outside London","65","[c]","27230","24820"
"Leaver CS","2021","Unknown","London","Inner London - East","London","295","[c]","40850","32760"
"Leaver CS","2021","Unknown","London","Inner London - West","London","1050","[c]","39110","32560"
"Leaver CS","2021","Unknown","London","Outer London - East and North East","London","60","[c]","29310","31060"
"Leaver CS","2021","Unknown","London","Outer London - South","London","90","[c]","32130","31060"
"Leaver CS","2021","Unknown","London","Outer London - West and North West","London","125","[c]","33440","31060"
"Leaver CS","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Outside London","275","[c]","26630","21150"
"Leaver CS","2021","Unknown","North East (England)","Tees Valley and Durham","Outside London","120","[c]","23510","21100"
"Leaver CS","2021","Unknown","North West (England)","Cheshire","Outside London","55","[c]","32850","30040"
"Leaver CS","2021","Unknown","North West (England)","Cumbria","Outside London","50","[c]","22810","21050"
"Leaver CS","2021","Unknown","North West (England)","Greater Manchester","Outside London","205","[c]","28640","25930"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Outside London","135","[c]","23460","21010"
"Leaver CS","2021","Unknown","North West (England)","Merseyside","Outside London","140","[c]","30230","27010"
"Leaver CS","2021","Unknown","Northern Ireland","Northern Ireland","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Overseas","Overseas","80","[c]","39640","36960"
"Leaver CS","2021","Unknown","Scotland","Eastern Scotland","Outside London","495","[c]","35430","30790"
"Leaver CS","2021","Unknown","Scotland","Highlands and Islands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland","North Eastern Scotland","Outside London","40","[c]","28740","26590"
"Leaver CS","2021","Unknown","Scotland","Southern Scotland","Outside London","85","[c]","29510","26550"
"Leaver CS","2021","Unknown","Scotland","West Central Scotland","Outside London","215","[c]","31000","27570"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","205","[c]","29400","24970"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","225","[c]","29230","26220"
"Leaver CS","2021","Unknown","South East (England)","Kent","Outside London","110","[c]","24180","24110"
"Leaver CS","2021","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","155","[c]","33860","24370"
"Leaver CS","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Devon","Outside London","130","[c]","26520","21620"
"Leaver CS","2021","Unknown","South West (England)","Dorset and Somerset","Outside London","60","[c]","30010","27570"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","260","[c]","35130","29690"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","620","[c]","39880","32000"
"Leaver CS","2021","Unknown","Wales","East Wales","Outside London","335","[c]","29070","23050"
"Leaver CS","2021","Unknown","Wales","West Wales and The Valleys","Outside London","145","[c]","25750","21590"
"Leaver CS","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","65","[c]","24260","21050"
"Leaver CS","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","110","[c]","25060","21590"
"Leaver CS","2021","Unknown","West Midlands (England)","West Midlands","Outside London","270","[c]","36550","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","95","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","80","[c]","31750","26890"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","100","[c]","30610","25500"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","270","[c]","29550","24880"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Inner London - East","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Inner London - West","London","340","[c]","42740","37640"
"Leaver Dept.","2021","Declared disabled","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Outer London - South","London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Outer London - West and North West","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Greater Manchester","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Lancashire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Merseyside","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Eastern Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Southern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","West Central Scotland","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Kent","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Devon","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","70","[c]","32980","31980"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","50","[c]","33710","32000"
"Leaver Dept.","2021","Declared disabled","Wales","East Wales","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","West Midlands","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","100","[c]","27500","23740"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","45","[c]","22810","21010"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","East Anglia","Outside London","65","[c]","30090","30390"
"Leaver Dept.","2021","Declared non-disabled","East of England","Essex","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - East","London","305","[c]","45370","40480"
"Leaver Dept.","2021","Declared non-disabled","London","Inner London - West","London","2520","[c]","45610","40310"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - East and North East","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - South","London","165","[c]","38370","32000"
"Leaver Dept.","2021","Declared non-disabled","London","Outer London - West and North West","London","70","[c]","31750","29780"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Outside London","270","[c]","27000","24920"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Outside London","110","[c]","26050","24200"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cheshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Greater Manchester","Outside London","280","[c]","29300","27570"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Lancashire","Outside London","115","[c]","32970","27570"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Merseyside","Outside London","245","[c]","28540","24890"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Overseas","Overseas","60","[c]","51500","52700"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Eastern Scotland","Outside London","110","[c]","31120","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Highlands and Islands","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Southern Scotland","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","West Central Scotland","Outside London","210","[c]","27780","26890"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Outside London","100","[c]","36500","31350"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Kent","Outside London","50","[c]","28920","29290"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Outside London","55","[c]","27080","25960"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Devon","Outside London","60","[c]","28450","25600"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Dorset and Somerset","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","445","[c]","35480","32270"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","235","[c]","38270","32000"
"Leaver Dept.","2021","Declared non-disabled","Wales","East Wales","Outside London","225","[c]","33880","30130"
"Leaver Dept.","2021","Declared non-disabled","Wales","West Wales and The Valleys","Outside London","130","[c]","28500","26470"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Shropshire and Staffordshire","Outside London","60","[c]","25980","21170"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","West Midlands","Outside London","245","[c]","28520","24890"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","North Yorkshire","Outside London","35","[c]","38800","32220"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","South Yorkshire","Outside London","115","[c]","34300","30830"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","West Yorkshire","Outside London","190","[c]","32760","27570"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Bedfordshire and Hertfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - East","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Inner London - West","London","245","[c]","44600","42410"
"Leaver Dept.","2021","Undeclared","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Northumberland and Tyne and Wear","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","Tees Valley and Durham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Lancashire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","West Central Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","East Wales","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","West Wales and The Valleys","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","North Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Inner London - East","London","125","[c]","47080","43380"
"Leaver Dept.","2021","Unknown","London","Inner London - West","London","1375","[c]","43160","38650"
"Leaver Dept.","2021","Unknown","London","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - South","London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Northumberland and Tyne and Wear","Outside London","120","[c]","31150","29600"
"Leaver Dept.","2021","Unknown","North East (England)","Tees Valley and Durham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cheshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Cumbria","Outside London","35","[c]","23160","20430"
"Leaver Dept.","2021","Unknown","North West (England)","Greater Manchester","Outside London","115","[c]","30230","24300"
"Leaver Dept.","2021","Unknown","North West (England)","Lancashire","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Merseyside","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","Overseas","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Eastern Scotland","Outside London","70","[c]","33370","29190"
"Leaver Dept.","2021","Unknown","Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Southern Scotland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","West Central Scotland","Outside London","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Outside London","60","[c]","29240","25860"
"Leaver Dept.","2021","Unknown","South East (England)","Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Surrey, East and West Sussex","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Devon","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Dorset and Somerset","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","125","[c]","37870","36490"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","400","[c]","34040","32000"
"Leaver Dept.","2021","Unknown","Wales","East Wales","Outside London","130","[c]","35510","30950"
"Leaver Dept.","2021","Unknown","Wales","West Wales and The Valleys","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Shropshire and Staffordshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","West Midlands","Outside London","95","[c]","28580","22570"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","North Yorkshire","Outside London","60","[c]","34300","32860"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Outside London","110","[c]","32690","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Outside London","100","[c]","26650","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Outside London","65","[c]","24550","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Lincolnshire","Outside London","30","[c]","28320","27570"
"New entrant CS","2021","Declared disabled","East of England","Bedfordshire and Hertfordshire","Outside London","70","[c]","25520","27570"
"New entrant CS","2021","Declared disabled","East of England","East Anglia","Outside London","120","[c]","25770","27570"
"New entrant CS","2021","Declared disabled","East of England","Essex","Outside London","65","[c]","27610","29290"
"New entrant CS","2021","Declared disabled","London","Inner London - East","London","215","[c]","32300","31060"
"New entrant CS","2021","Declared disabled","London","Inner London - West","London","505","[c]","34650","32540"
"New entrant CS","2021","Declared disabled","London","Outer London - East and North East","London","75","[c]","29980","31060"
"New entrant CS","2021","Declared disabled","London","Outer London - South","London","55","[c]","31670","31060"
"New entrant CS","2021","Declared disabled","London","Outer London - West and North West","London","95","[c]","29430","31060"
"New entrant CS","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Outside London","190","[c]","25530","21010"
"New entrant CS","2021","Declared disabled","North East (England)","Tees Valley and Durham","Outside London","50","[c]","22910","21010"
"New entrant CS","2021","Declared disabled","North West (England)","Cheshire","Outside London","60","[c]","26640","27570"
"New entrant CS","2021","Declared disabled","North West (England)","Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","Greater Manchester","Outside London","180","[c]","26920","27570"
"New entrant CS","2021","Declared disabled","North West (England)","Lancashire","Outside London","125","[c]","23240","21010"
"New entrant CS","2021","Declared disabled","North West (England)","Merseyside","Outside London","70","[c]","24420","24710"
"New entrant CS","2021","Declared disabled","Northern Ireland","Northern Ireland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Eastern Scotland","Outside London","145","[c]","28670","27570"
"New entrant CS","2021","Declared disabled","Scotland","Highlands and Islands","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","Southern Scotland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","West Central Scotland","Outside London","105","[c]","24320","21010"
"New entrant CS","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","80","[c]","26880","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Outside London","140","[c]","26660","27570"
"New entrant CS","2021","Declared disabled","South East (England)","Kent","Outside London","80","[c]","27960","29290"
