"Status","Year","Function_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","110","95","31000","31420"
"In post","2021","No function","Bedford","Outside London","AA","50","50","21480","21500"
"In post","2021","No function","Bedford","Outside London","AO","205","195","27710","29920"
"In post","2021","No function","Bedford","Outside London","EO","60","60","28860","28840"
"In post","2021","No function","Bedford","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bedford","Outside London","G7","15","15","57990","53430"
"In post","2021","No function","Bedford","Outside London","HEO","45","45","34360","34960"
"In post","2021","No function","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bedford","Outside London","SEO","40","40","47010","46320"
"In post","2021","No function","Bedford","Outside London","Unknown","70","60","27250","23840"
"In post","2021","No function","Belfast","Outside London","AA","10","10","20070","20070"
"In post","2021","No function","Belfast","Outside London","AO","685","620","20470","20140"
"In post","2021","No function","Belfast","Outside London","EO","435","400","26620","25560"
"In post","2021","No function","Belfast","Outside London","G6","20","20","65330","64670"
"In post","2021","No function","Belfast","Outside London","G7","115","110","52370","52580"
"In post","2021","No function","Belfast","Outside London","HEO","315","305","32830","31810"
"In post","2021","No function","Belfast","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Belfast","Outside London","SEO","135","130","38240","38630"
"In post","2021","No function","Berkshire","Outside London","AA","25","20","18770","17990"
"In post","2021","No function","Berkshire","Outside London","AO","100","90","23070","22080"
"In post","2021","No function","Berkshire","Outside London","EO","175","165","31040","28130"
"In post","2021","No function","Berkshire","Outside London","G6","15","15","65040","64670"
"In post","2021","No function","Berkshire","Outside London","G7","50","50","54220","52150"
"In post","2021","No function","Berkshire","Outside London","HEO","140","130","35950","35000"
"In post","2021","No function","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Berkshire","Outside London","SEO","50","50","40580","38630"
"In post","2021","No function","Berkshire","Outside London","Unknown","140","135","28320","24800"
"In post","2021","No function","Bexley and Greenwich","London","AA","210","200","23780","23790"
"In post","2021","No function","Bexley and Greenwich","London","AO","575","555","30880","31590"
"In post","2021","No function","Bexley and Greenwich","London","EO","205","195","33750","35450"
"In post","2021","No function","Bexley and Greenwich","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bexley and Greenwich","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bexley and Greenwich","London","HEO","90","85","38740","39670"
"In post","2021","No function","Bexley and Greenwich","London","SEO","35","30","52650","53880"
"In post","2021","No function","Bexley and Greenwich","London","Unknown","105","100","33400","34100"
"In post","2021","No function","Birmingham","Outside London","AA","240","220","18780","17610"
"In post","2021","No function","Birmingham","Outside London","AO","2125","1955","21460","20140"
"In post","2021","No function","Birmingham","Outside London","EO","1155","1100","26160","25560"
"In post","2021","No function","Birmingham","Outside London","G6","125","120","68560","64670"
"In post","2021","No function","Birmingham","Outside London","G7","405","390","55560","52580"
"In post","2021","No function","Birmingham","Outside London","HEO","1050","1010","32540","31810"
"In post","2021","No function","Birmingham","Outside London","SCS level","70","65","104640","103750"
"In post","2021","No function","Birmingham","Outside London","SEO","545","520","41780","39000"
"In post","2021","No function","Birmingham","Outside London","Unknown","425","390","30110","28200"
"In post","2021","No function","Blackburn with Darwen","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Blackburn with Darwen","Outside London","AO","40","35","22000","20100"
"In post","2021","No function","Blackburn with Darwen","Outside London","EO","20","15","27480","26780"
"In post","2021","No function","Blackburn with Darwen","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Blackburn with Darwen","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Blackburn with Darwen","Outside London","Unknown","65","60","28470","28200"
"In post","2021","No function","Blackpool","Outside London","AA","10","5","[c]","[c]"
"In post","2021","No function","Blackpool","Outside London","AO","35","30","20280","20100"
"In post","2021","No function","Blackpool","Outside London","EO","15","15","24960","26290"
"In post","2021","No function","Blackpool","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Blackpool","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Blackpool","Outside London","HEO","15","15","30710","28000"
"In post","2021","No function","Blackpool","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","No function","Blackpool","Outside London","Unknown","70","65","29310","30210"
"In post","2021","No function","Bournemouth and Poole","Outside London","AA","20","15","16860","16840"
"In post","2021","No function","Bournemouth and Poole","Outside London","AO","70","60","20600","19970"
"In post","2021","No function","Bournemouth and Poole","Outside London","EO","30","30","25400","26130"
"In post","2021","No function","Bournemouth and Poole","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bournemouth and Poole","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bournemouth and Poole","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Bournemouth and Poole","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bournemouth and Poole","Outside London","Unknown","100","85","28500","24940"
"In post","2021","No function","Bradford","Outside London","AA","40","35","17950","16930"
"In post","2021","No function","Bradford","Outside London","AO","425","360","20410","20140"
"In post","2021","No function","Bradford","Outside London","EO","160","140","25780","25560"
"In post","2021","No function","Bradford","Outside London","G6","10","5","[c]","[c]"
"In post","2021","No function","Bradford","Outside London","G7","35","35","51660","52580"
"In post","2021","No function","Bradford","Outside London","HEO","115","105","30990","31810"
"In post","2021","No function","Bradford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bradford","Outside London","SEO","40","40","38670","38630"
"In post","2021","No function","Bradford","Outside London","Unknown","120","115","29820","30210"
"In post","2021","No function","Breckland and South Norfolk","Outside London","AA","55","55","20710","20600"
"In post","2021","No function","Breckland and South Norfolk","Outside London","AO","235","220","25310","24440"
"In post","2021","No function","Breckland and South Norfolk","Outside London","EO","75","75","29710","28830"
"In post","2021","No function","Breckland and South Norfolk","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Breckland and South Norfolk","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Breckland and South Norfolk","Outside London","HEO","40","35","34340","34880"
"In post","2021","No function","Breckland and South Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Breckland and South Norfolk","Outside London","SEO","15","15","49160","46870"
"In post","2021","No function","Breckland and South Norfolk","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Brent","London","AA","15","10","19920","19750"
"In post","2021","No function","Brent","London","AO","85","80","23250","23500"
"In post","2021","No function","Brent","London","EO","15","15","28530","26720"
"In post","2021","No function","Brent","London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Brent","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Brent","London","Unknown","60","60","32140","28690"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","AO","80","70","19490","19570"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","EO","50","50","30100","32770"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","HEO","25","25","39050","40210"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","SEO","10","10","43370","45480"
"In post","2021","No function","Bridgend and Neath Port Talbot","Outside London","Unknown","60","55","33810","31420"
"In post","2021","No function","Brighton and Hove","Outside London","AA","25","20","17020","16840"
"In post","2021","No function","Brighton and Hove","Outside London","AO","65","60","20380","19930"
"In post","2021","No function","Brighton and Hove","Outside London","EO","25","20","24580","24110"
"In post","2021","No function","Brighton and Hove","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Brighton and Hove","Outside London","G7","10","10","53620","51410"
"In post","2021","No function","Brighton and Hove","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","No function","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Brighton and Hove","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","No function","Brighton and Hove","Outside London","Unknown","90","75","28560","24590"
"In post","2021","No function","Bristol, City of","Outside London","AA","110","100","19040","19040"
"In post","2021","No function","Bristol, City of","Outside London","AO","805","755","22140","21270"
"In post","2021","No function","Bristol, City of","Outside London","EO","500","465","26200","25880"
"In post","2021","No function","Bristol, City of","Outside London","G6","335","295","64800","61600"
"In post","2021","No function","Bristol, City of","Outside London","G7","520","500","52330","49860"
"In post","2021","No function","Bristol, City of","Outside London","HEO","735","690","31860","31810"
"In post","2021","No function","Bristol, City of","Outside London","SCS level","55","55","97080","91990"
"In post","2021","No function","Bristol, City of","Outside London","SEO","445","415","40660","38630"
"In post","2021","No function","Bristol, City of","Outside London","Unknown","160","145","28750","28200"
"In post","2021","No function","Bromley","London","AA","10","10","18200","17990"
"In post","2021","No function","Bromley","London","AO","95","80","21980","21940"
"In post","2021","No function","Bromley","London","EO","25","25","29190","30470"
"In post","2021","No function","Bromley","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bromley","London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Bromley","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Bromley","London","Unknown","20","20","29840","26690"
"In post","2021","No function","Buckinghamshire CC","Outside London","AA","95","90","21540","21500"
"In post","2021","No function","Buckinghamshire CC","Outside London","AO","270","255","29050","30400"
"In post","2021","No function","Buckinghamshire CC","Outside London","EO","140","130","30620","32040"
"In post","2021","No function","Buckinghamshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Buckinghamshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2021","No function","Buckinghamshire CC","Outside London","HEO","80","75","34420","34830"
"In post","2021","No function","Buckinghamshire CC","Outside London","SEO","45","40","48690","50690"
"In post","2021","No function","Buckinghamshire CC","Outside London","Unknown","90","80","29460","30760"
"In post","2021","No function","Caithness and Sutherland and Ross and Cromarty","Outside London","AO","5","5","[c]","[c]"
"In post","2021","No function","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Caithness and Sutherland and Ross and Cromarty","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Calderdale and Kirklees","Outside London","AA","5","5","[c]","[c]"
"In post","2021","No function","Calderdale and Kirklees","Outside London","AO","30","25","19830","20100"
"In post","2021","No function","Calderdale and Kirklees","Outside London","EO","30","25","26330","26750"
"In post","2021","No function","Calderdale and Kirklees","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Calderdale and Kirklees","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Calderdale and Kirklees","Outside London","Unknown","110","100","28420","28200"
"In post","2021","No function","Cambridgeshire CC","Outside London","AA","215","190","20430","20600"
"In post","2021","No function","Cambridgeshire CC","Outside London","AO","720","675","27620","28400"
"In post","2021","No function","Cambridgeshire CC","Outside London","EO","250","230","29260","27380"
"In post","2021","No function","Cambridgeshire CC","Outside London","G6","40","35","73200","67360"
"In post","2021","No function","Cambridgeshire CC","Outside London","G7","130","130","60290","56350"
"In post","2021","No function","Cambridgeshire CC","Outside London","HEO","215","200","33170","31920"
"In post","2021","No function","Cambridgeshire CC","Outside London","SCS level","30","30","108020","104930"
"In post","2021","No function","Cambridgeshire CC","Outside London","SEO","150","145","44630","42720"
"In post","2021","No function","Cambridgeshire CC","Outside London","Unknown","100","95","30450","30210"
"In post","2021","No function","Camden and City of London","London","AA","90","80","19700","19750"
"In post","2021","No function","Camden and City of London","London","AO","545","520","23140","22680"
"In post","2021","No function","Camden and City of London","London","EO","215","205","27750","26470"
"In post","2021","No function","Camden and City of London","London","G6","20","20","75860","71290"
"In post","2021","No function","Camden and City of London","London","G7","80","80","58340","59160"
"In post","2021","No function","Camden and City of London","London","HEO","195","185","34540","35000"
"In post","2021","No function","Camden and City of London","London","SCS level","15","15","107290","106170"
"In post","2021","No function","Camden and City of London","London","SEO","85","80","42670","41760"
"In post","2021","No function","Camden and City of London","London","Unknown","20","20","31200","27730"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","AA","130","110","19220","20070"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","AO","2015","1795","21300","20140"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","EO","820","750","25910","25560"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","G6","130","125","69920","74730"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","G7","195","190","53180","52580"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","HEO","755","720","31800","31810"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","SCS level","15","15","88920","77250"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","SEO","280","275","40880","38630"
"In post","2021","No function","Cardiff and Vale of Glamorgan","Outside London","Unknown","270","255","30800","30210"
"In post","2021","No function","Central Bedfordshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","No function","Central Bedfordshire","Outside London","EO","20","15","28240","26780"
"In post","2021","No function","Central Bedfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Central Bedfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Central Hampshire","Outside London","AA","55","55","19960","20600"
"In post","2021","No function","Central Hampshire","Outside London","AO","230","225","28750","29440"
"In post","2021","No function","Central Hampshire","Outside London","EO","125","120","29500","29020"
"In post","2021","No function","Central Hampshire","Outside London","G6","25","25","66510","67120"
"In post","2021","No function","Central Hampshire","Outside London","G7","360","345","50350","46720"
"In post","2021","No function","Central Hampshire","Outside London","HEO","205","205","30440","28650"
"In post","2021","No function","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Central Hampshire","Outside London","SEO","155","155","39520","37320"
"In post","2021","No function","Central Hampshire","Outside London","Unknown","20","20","30900","30880"
"In post","2021","No function","Central Valleys","Outside London","AA","5","5","[c]","[c]"
"In post","2021","No function","Central Valleys","Outside London","AO","35","30","20140","19830"
"In post","2021","No function","Central Valleys","Outside London","EO","40","35","26730","26750"
"In post","2021","No function","Central Valleys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Central Valleys","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Central Valleys","Outside London","Unknown","85","80","29500","28750"
"In post","2021","No function","Cheshire East","Outside London","AA","50","45","20350","20600"
"In post","2021","No function","Cheshire East","Outside London","AO","175","160","25920","25790"
"In post","2021","No function","Cheshire East","Outside London","EO","75","75","28670","27380"
"In post","2021","No function","Cheshire East","Outside London","G6","5","5","[c]","[c]"
"In post","2021","No function","Cheshire East","Outside London","G7","20","20","51940","48990"
"In post","2021","No function","Cheshire East","Outside London","HEO","40","35","34160","34370"
"In post","2021","No function","Cheshire East","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cheshire East","Outside London","SEO","45","40","46100","46320"
"In post","2021","No function","Cheshire East","Outside London","Unknown","55","50","29630","30150"
"In post","2021","No function","Cheshire West and Chester","Outside London","AA","10","5","[c]","[c]"
"In post","2021","No function","Cheshire West and Chester","Outside London","AO","20","20","19930","20100"
"In post","2021","No function","Cheshire West and Chester","Outside London","EO","20","20","24780","25350"
"In post","2021","No function","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cheshire West and Chester","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Cheshire West and Chester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cheshire West and Chester","Outside London","Unknown","75","70","28740","28200"
"In post","2021","No function","Chorley and West Lancashire","Outside London","AA","130","120","20750","20600"
"In post","2021","No function","Chorley and West Lancashire","Outside London","AO","580","535","26720","26300"
"In post","2021","No function","Chorley and West Lancashire","Outside London","EO","230","210","30550","31610"
"In post","2021","No function","Chorley and West Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Chorley and West Lancashire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","No function","Chorley and West Lancashire","Outside London","HEO","115","110","35730","36710"
"In post","2021","No function","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Chorley and West Lancashire","Outside London","SEO","55","55","48010","46870"
"In post","2021","No function","Chorley and West Lancashire","Outside London","Unknown","55","50","32280","33360"
"In post","2021","No function","City of Edinburgh","Outside London","AA","20","20","20350","20640"
"In post","2021","No function","City of Edinburgh","Outside London","AO","985","930","22140","21490"
"In post","2021","No function","City of Edinburgh","Outside London","EO","775","725","29810","30080"
"In post","2021","No function","City of Edinburgh","Outside London","G6","55","55","69360","64840"
"In post","2021","No function","City of Edinburgh","Outside London","G7","130","125","53390","52580"
"In post","2021","No function","City of Edinburgh","Outside London","HEO","550","525","33620","31870"
"In post","2021","No function","City of Edinburgh","Outside London","SCS level","10","10","87570","84710"
"In post","2021","No function","City of Edinburgh","Outside London","SEO","245","230","43230","42890"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","AA","10","10","20650","20810"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","AO","130","125","23630","22430"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","EO","230","215","32360","33650"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","HEO","40","35","37410","39500"
"In post","2021","No function","Clackmannanshire and Fife","Outside London","SEO","10","10","45250","45110"
"In post","2021","No function","Conwy and Denbighshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Conwy and Denbighshire","Outside London","AO","15","15","19610","19700"
"In post","2021","No function","Conwy and Denbighshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","No function","Conwy and Denbighshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Conwy and Denbighshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Conwy and Denbighshire","Outside London","Unknown","70","70","30180","28200"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","AA","10","10","16860","16840"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","AO","70","55","21520","20730"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","EO","60","60","26660","26750"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","G7","10","10","[c]","[c]"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","HEO","30","30","32710","32170"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","SEO","30","25","42390","40450"
"In post","2021","No function","Cornwall and Isles of Scilly","Outside London","Unknown","50","40","29180","28200"
"In post","2021","No function","Coventry","Outside London","AA","15","10","16910","16930"
"In post","2021","No function","Coventry","Outside London","AO","115","110","21540","22350"
"In post","2021","No function","Coventry","Outside London","EO","225","205","27240","27130"
"In post","2021","No function","Coventry","Outside London","G6","75","75","64520","62720"
"In post","2021","No function","Coventry","Outside London","G7","220","215","50560","50400"
"In post","2021","No function","Coventry","Outside London","HEO","280","265","31720","30720"
"In post","2021","No function","Coventry","Outside London","SCS level","30","30","91880","85720"
"In post","2021","No function","Coventry","Outside London","SEO","225","220","38550","37100"
"In post","2021","No function","Coventry","Outside London","Unknown","60","55","29600","30210"
"In post","2021","No function","Croydon","London","AA","35","30","19330","19170"
"In post","2021","No function","Croydon","London","AO","425","400","24020","24120"
"In post","2021","No function","Croydon","London","EO","485","460","29890","30090"
"In post","2021","No function","Croydon","London","G6","70","65","73460","71290"
"In post","2021","No function","Croydon","London","G7","165","160","60550","59160"
"In post","2021","No function","Croydon","London","HEO","600","570","36190","36160"
"In post","2021","No function","Croydon","London","SCS level","10","10","92960","83830"
"In post","2021","No function","Croydon","London","SEO","250","240","45160","44180"
"In post","2021","No function","Croydon","London","Unknown","95","85","34610","34100"
"In post","2021","No function","Darlington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Darlington","Outside London","AO","60","50","21190","20100"
"In post","2021","No function","Darlington","Outside London","EO","70","65","26070","26000"
"In post","2021","No function","Darlington","Outside London","G6","20","20","64310","61680"
"In post","2021","No function","Darlington","Outside London","G7","80","75","50930","50400"
"In post","2021","No function","Darlington","Outside London","HEO","110","105","30510","30200"
"In post","2021","No function","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Darlington","Outside London","SEO","115","110","37310","36960"
"In post","2021","No function","Darlington","Outside London","Unknown","45","45","26240","23840"
"In post","2021","No function","Derby","Outside London","AA","15","15","16860","16840"
"In post","2021","No function","Derby","Outside London","AO","90","80","20770","19570"
"In post","2021","No function","Derby","Outside London","EO","45","40","24900","23970"
"In post","2021","No function","Derby","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Derby","Outside London","G7","15","15","71330","77220"
"In post","2021","No function","Derby","Outside London","HEO","10","10","30580","31620"
"In post","2021","No function","Derby","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","No function","Derby","Outside London","Unknown","125","110","28760","28200"
"In post","2021","No function","Derry City and Strabane","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Devon CC","Outside London","AA","145","130","20030","20600"
"In post","2021","No function","Devon CC","Outside London","AO","785","730","24610","23380"
"In post","2021","No function","Devon CC","Outside London","EO","280","260","28360","27280"
"In post","2021","No function","Devon CC","Outside London","G6","25","25","69690","64490"
"In post","2021","No function","Devon CC","Outside London","G7","55","50","51980","51200"
"In post","2021","No function","Devon CC","Outside London","HEO","175","165","34510","34930"
"In post","2021","No function","Devon CC","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","No function","Devon CC","Outside London","SEO","180","170","43090","43650"
"In post","2021","No function","Devon CC","Outside London","Unknown","80","75","32300","31420"
"In post","2021","No function","Dorset CC","Outside London","AA","150","135","20700","20600"
"In post","2021","No function","Dorset CC","Outside London","AO","600","570","25890","25400"
"In post","2021","No function","Dorset CC","Outside London","EO","220","200","28600","27130"
"In post","2021","No function","Dorset CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dorset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dorset CC","Outside London","HEO","135","125","34580","33840"
"In post","2021","No function","Dorset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dorset CC","Outside London","SEO","60","55","45570","44630"
"In post","2021","No function","Dorset CC","Outside London","Unknown","50","45","27690","28200"
"In post","2021","No function","Dudley","Outside London","AA","5","5","[c]","[c]"
"In post","2021","No function","Dudley","Outside London","AO","60","55","20800","20140"
"In post","2021","No function","Dudley","Outside London","EO","30","30","26290","26780"
"In post","2021","No function","Dudley","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dudley","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dudley","Outside London","Unknown","50","45","28880","28200"
"In post","2021","No function","Dumfries and Galloway","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dumfries and Galloway","Outside London","AO","65","60","23490","22220"
"In post","2021","No function","Dumfries and Galloway","Outside London","EO","85","75","31900","33650"
"In post","2021","No function","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","Dumfries and Galloway","Outside London","HEO","25","25","36270","35990"
"In post","2021","No function","Dumfries and Galloway","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","No function","Durham CC","Outside London","AA","290","265","20630","20600"
"In post","2021","No function","Durham CC","Outside London","AO","1795","1635","25220","23970"
"In post","2021","No function","Durham CC","Outside London","EO","630","585","28750","27130"
"In post","2021","No function","Durham CC","Outside London","G6","5","5","[c]","[c]"
"In post","2021","No function","Durham CC","Outside London","G7","25","25","57280","56750"
"In post","2021","No function","Durham CC","Outside London","HEO","285","265","34360","33840"
"In post","2021","No function","Durham CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","No function","Durham CC","Outside London","SEO","150","140","45620","43870"
"In post","2021","No function","Durham CC","Outside London","Unknown","135","130","30410","30880"
"In post","2021","No function","Ealing","London","AO","5","5","[c]","[c]"
"In post","2021","No function","Ealing","London","EO","10","10","30910","30740"
"In post","2021","No function","Ealing","London","HEO","5","5","[c]","[c]"
"In post","2021","No function","Ealing","London","Unknown","45","45","32390","31150"
"In post","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","AO","25","25","23070","22220"
"In post","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","EO","20","20","28470","26780"
"In post","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","No function","East Ayrshire and North Ayrshire mainland","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Cumbria","Outside London","AA","5","5","[c]","[c]"
"In post","2021","No function","East Cumbria","Outside London","AO","125","115","20930","21050"
"In post","2021","No function","East Cumbria","Outside London","EO","65","60","25650","25190"
"In post","2021","No function","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Cumbria","Outside London","G7","15","15","51920","51220"
"In post","2021","No function","East Cumbria","Outside London","HEO","20","20","30300","29750"
"In post","2021","No function","East Cumbria","Outside London","SEO","30","25","42540","37910"
"In post","2021","No function","East Cumbria","Outside London","Unknown","55","50","29900","28200"
"In post","2021","No function","East Derbyshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","AO","10","5","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Derbyshire","Outside London","Unknown","45","45","29220","28200"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","15","15","20380","20810"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","140","130","23690","22220"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","210","205","32050","33650"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","40","40","36790","37420"
"In post","2021","No function","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","10","10","44630","45110"
"In post","2021","No function","East Kent","Outside London","AA","25","25","16860","16840"
"In post","2021","No function","East Kent","Outside London","AO","85","80","23040","21240"
"In post","2021","No function","East Kent","Outside London","EO","150","145","29440","28240"
