"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Digital, Data and Technology","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Manchester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Sheffield","Heterosexual / straight","45","40","44300","42420"
"In post","2021","Analysis","Digital, Data and Technology","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Swansea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Swansea","Undeclared","10","10","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wakefield","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","Heterosexual / straight","50","50","45780","44740"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Heterosexual / straight","70","65","38530","34680"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","Unknown","45","45","31140","29540"
"In post","2021","Analysis","Economics","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Tower Hamlets","Heterosexual / straight","125","120","56000","56000"
"In post","2021","Analysis","Economics","Tower Hamlets","LGBO","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Tower Hamlets","Undeclared","15","15","[c]","[c]"
"In post","2021","Analysis","Economics","Tower Hamlets","Unknown","25","25","[c]","[c]"
"In post","2021","Analysis","Economics","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Westminster","Heterosexual / straight","595","585","46390","42020"
"In post","2021","Analysis","Economics","Westminster","LGBO","55","55","41800","35640"
"In post","2021","Analysis","Economics","Westminster","Undeclared","65","65","49460","53130"
"In post","2021","Analysis","Economics","Westminster","Unknown","155","155","41440","36000"
"In post","2021","Analysis","Economics","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","York","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","Finance","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Nottingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cambridgeshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","Heterosexual / straight","40","35","50150","51100"
"In post","2021","Analysis","Intelligence Analysis","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","Unknown","20","15","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Westminster","Heterosexual / straight","60","55","51200","53360"
"In post","2021","Analysis","Intelligence Analysis","Westminster","LGBO","5","5","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Westminster","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Westminster","Unknown","110","105","55730","53360"
"In post","2021","Analysis","Intelligence Analysis","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tyneside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","Unknown","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Mid Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
