"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","HM Revenue and Customs","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Unknown","Wales","20","20","27010","25560"
"In post","2021","Communications","HM Revenue and Customs","Unknown","West Midlands (England)","25","25","31480","31810"
"In post","2021","Communications","HM Revenue and Customs","Unknown","Yorkshire and The Humber","40","40","27860","25560"
"In post","2021","Communications","HM Treasury","Communications","London","35","35","49500","42900"
"In post","2021","Communications","HM Treasury","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Communications","HM Treasury","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","East Midlands (England)","15","15","32320","30510"
"In post","2021","Communications","Ministry of Defence","Communications","East of England","45","40","31270","29200"
"In post","2021","Communications","Ministry of Defence","Communications","London","110","105","48720","45200"
"In post","2021","Communications","Ministry of Defence","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","North West (England)","20","20","30300","33000"
"In post","2021","Communications","Ministry of Defence","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","Scotland","10","10","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","South East (England)","185","180","31920","29200"
"In post","2021","Communications","Ministry of Defence","Communications","South West (England)","145","140","32600","30000"
"In post","2021","Communications","Ministry of Defence","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Communications","Wales","10","10","42070","29830"
"In post","2021","Communications","Ministry of Defence","Communications","West Midlands (England)","40","40","30650","26930"
"In post","2021","Communications","Ministry of Defence","Communications","Yorkshire and The Humber","10","10","27940","27930"
"In post","2021","Communications","Ministry of Defence","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Digital, Data and Technology","South West (England)","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Other","East of England","10","10","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Other","London","165","160","23110","20550"
"In post","2021","Communications","Ministry of Defence","Other","Scotland","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Other","South East (England)","20","20","22540","20380"
"In post","2021","Communications","Ministry of Defence","Other","South West (England)","20","20","37630","31970"
"In post","2021","Communications","Ministry of Defence","Other","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Policy","South West (England)","20","15","44360","41220"
"In post","2021","Communications","Ministry of Defence","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Property","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","London","90","90","42010","39600"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","South West (England)","10","10","36870","34860"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","London","90","90","46840","44660"
"In post","2021","Communications","Ministry of Justice","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Communications","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Human Resources","London","10","10","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Operational Delivery","London","25","25","36290","30850"
"In post","2021","Communications","Ministry of Justice","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","London","20","20","47950","48900"
"In post","2021","Communications","National Crime Agency","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland Office","Communications","Northern Ireland","10","10","43020","37030"
"In post","2021","Communications","Office for Standards in Education","Communications","London","20","20","46020","42850"
"In post","2021","Communications","Office for Standards in Education","Communications","North West (England)","10","5","[c]","[c]"
"In post","2021","Communications","Office for Standards in Education","Communications","South West (England)","5","5","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Communications","London","25","20","47720","39260"
"In post","2021","Communications","Office of Gas and Electricity Markets","Communications","Scotland","10","10","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Gas and Electricity Markets","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Qualifications and Examinations Regulation","Communications","West Midlands (England)","15","15","41670","38000"
"In post","2021","Communications","Office of Rail and Road","Communications","London","15","15","47600","33700"
"In post","2021","Communications","Office of Rail and Road","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Office of Rail and Road","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Communications","North West (England)","15","15","35870","34270"
"In post","2021","Communications","Scotland Office","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland Office","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","Communications","Scotland","35","35","39440","36780"
"In post","2021","Communications","Scottish Government","Unknown","Scotland","20","15","37400","37530"
"In post","2021","Communications","The National Archives","Communications","London","20","15","34170","29470"
"In post","2021","Communications","UK Export Finance","Communications","London","15","15","47780","41620"
"In post","2021","Communications","UK Export Finance","Operational Delivery","London","20","20","66780","49940"
"In post","2021","Communications","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Communications","London","10","10","55100","52620"
"In post","2021","Communications","United Kingdom Statistics Authority","Communications","South East (England)","35","35","32280","29540"
"In post","2021","Communications","United Kingdom Statistics Authority","Communications","Wales","40","40","36250","36030"
"In post","2021","Communications","Wales Office","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Communications","West Midlands (England)","15","15","47430","49620"
"In post","2021","Communications","Welsh Government","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","London","245","240","45590","40000"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","London","80","80","48820","54700"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","East Midlands (England)","15","10","34950","36060"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","East of England","20","20","39630","38510"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","45","40","42990","43150"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","70","65","39560","39490"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Scotland","10","10","37200","35230"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","South East (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","South West (England)","15","15","40940","39490"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands (England)","50","50","38100","38810"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Yorkshire and The Humber","20","20","39680","39490"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Wales","20","20","36700","30630"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","East of England","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","London","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Scotland","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Wales","15","15","31630","26780"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","London","25","25","38070","37300"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","West Midlands (England)","15","15","36100","32480"
"In post","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","20","20","37990","37910"
"In post","2021","Counter Fraud","HM Revenue and Customs","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","East Midlands (England)","15","15","36110","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","East of England","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","London","65","60","43950","39800"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","North East (England)","30","30","35720","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","North West (England)","20","20","33580","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Scotland","20","20","35130","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","South East (England)","10","10","30820","29970"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","West Midlands (England)","10","10","32280","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Yorkshire and The Humber","15","15","33000","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","London","10","10","39170","37550"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","North East (England)","10","10","37490","30280"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","North West (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","East Midlands (England)","175","170","31030","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","East of England","325","300","26850","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","London","920","895","36170","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","North East (England)","150","150","29010","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","North West (England)","450","435","30570","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Northern Ireland","155","150","28890","25910"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Scotland","200","190","29450","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","South East (England)","245","235","30640","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","South West (England)","145","140","30000","26980"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Wales","165","150","28790","26290"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","West Midlands (England)","175","165","29400","26540"
"In post","2021","Counter Fraud","HM Revenue and Customs","Legal","Yorkshire and The Humber","220","210","30370","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","East Midlands (England)","185","170","30950","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","East of England","60","55","28030","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","London","395","370","34840","32520"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","North East (England)","180","170","28990","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","North West (England)","725","670","30290","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Northern Ireland","165","155","29800","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Scotland","335","300","28220","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","South East (England)","80","75","28860","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","South West (England)","85","75","28810","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Wales","80","75","28190","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","West Midlands (England)","280","260","28330","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","315","285","29590","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","London","80","70","40070","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","North East (England)","25","25","37670","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","North West (England)","40","35","43410","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Scotland","50","45","35090","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","South East (England)","30","25","31850","28130"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","South West (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Wales","25","25","32950","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","West Midlands (England)","15","10","46390","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Other","Yorkshire and The Humber","45","45","36220","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","East Midlands (England)","125","115","39600","35000"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","East of England","20","20","37020","31870"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","London","385","370","43620","36780"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","North East (England)","120","115","38350","31940"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","North West (England)","345","325","39150","31870"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Northern Ireland","60","60","38570","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Scotland","215","195","33990","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","South East (England)","65","60","36340","32310"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","South West (England)","125","120","45040","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Wales","70","65","37110","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","West Midlands (England)","165","155","38200","31870"
"In post","2021","Counter Fraud","HM Revenue and Customs","Tax","Yorkshire and The Humber","205","195","36760","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","East Midlands (England)","10","10","30940","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","London","40","40","37980","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","North East (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","North West (England)","15","15","30010","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Scotland","10","10","27270","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","South West (England)","15","10","29890","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Wales","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","West Midlands (England)","10","10","30880","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Unknown","Yorkshire and The Humber","10","10","27310","25560"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","London","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","North West (England)","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Treasury","Counter Fraud","Yorkshire and The Humber","15","10","36080","33800"
"In post","2021","Debt","Department for Work and Pensions","Operational Delivery","North West (England)","5","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","East Midlands (England)","160","150","22270","20140"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","East of England","140","120","24890","24670"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","London","495","440","27440","25630"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","North East (England)","265","220","22950","21440"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","North West (England)","260","235","24050","21440"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Northern Ireland","15","10","26640","25560"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Scotland","1090","960","22270","20140"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","South East (England)","110","85","27770","28130"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","South West (England)","25","20","26580","27460"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Wales","315","290","23270","20140"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","West Midlands (England)","335","295","22920","20140"
"In post","2021","Debt","HM Revenue and Customs","Operational Delivery","Yorkshire and The Humber","355","315","24170","21440"
"In post","2021","Debt","HM Revenue and Customs","Tax","East Midlands (England)","75","65","20360","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Tax","London","40","40","26360","24120"
"In post","2021","Debt","HM Revenue and Customs","Tax","North East (England)","310","300","20470","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","North West (England)","60","55","21800","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","Scotland","335","330","20440","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","Wales","15","15","20500","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","West Midlands (England)","95","90","20340","20140"
"In post","2021","Debt","HM Revenue and Customs","Tax","Yorkshire and The Humber","65","65","20140","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","East Midlands (England)","20","15","21100","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","London","10","10","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Unknown","North East (England)","20","20","21670","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","North West (England)","20","20","20750","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Scotland","15","15","24410","20140"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs","Unknown","West Midlands (England)","10","10","31240","22850"
"In post","2021","Debt","HM Revenue and Customs","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Treasury","Operational Delivery","London","10","10","58320","49090"
"In post","2021","Debt","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","London","80","80","43100","39800"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","North East (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","45","45","37530","32680"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Security","London","15","10","33260","30110"
"In post","2021","Digital, Data & Technology","Attorney General's Departments","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","East of England","10","10","29750","32960"
"In post","2021","Digital, Data & Technology","Cabinet Office","Unknown","London","875","865","52200","54700"
