"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Communications","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Tax","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Tax","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Communications","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Counter Fraud","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Counter Fraud","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Counter Fraud","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Counter Fraud","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Tax","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Tax","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Tax","City of Edinburgh","15","15","20140","20140"
"In post","2021","16-19","Debt","Tax","Liverpool","5","5","[c]","[c]"
"In post","2021","16-19","Debt","Tax","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Tax","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Tax","Tyneside","15","15","20140","20140"
"In post","2021","16-19","Debt","Tax","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Debt","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Plymouth","5","5","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Digital, Data & Technology","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","19170","19040"
"In post","2021","16-19","Finance","Finance","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","North Lanarkshire","10","5","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Finance","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Grants Management","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Operational Delivery","York","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Legal","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Communications","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Economics","Westminster","5","5","[c]","[c]"
"In post","2021","16-19","No function","Finance","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","International Trade","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Knowledge and Information Management","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Barnsley, Doncaster and Rotherham","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Birmingham","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Cardiff and Vale of Glamorgan","15","15","19960","19850"
"In post","2021","16-19","No function","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Hertfordshire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Kent Thames Gateway","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Lambeth","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Leeds","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Liverpool","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Manchester","10","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Milton Keynes","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Monmouthshire and Newport","10","10","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Nottingham","10","10","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","South Hampshire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Staffordshire CC","10","10","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Swansea","40","30","19380","18060"
"In post","2021","16-19","No function","Operational Delivery","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Wiltshire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Operational Delivery","Worcestershire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Other","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Other","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Policy","Westminster","25","25","25380","24300"
"In post","2021","16-19","No function","Science and Engineering","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Science and Engineering","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Science and Engineering","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Science and Engineering","Wiltshire","15","15","17440","17710"
"In post","2021","16-19","No function","Tax","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Cardiff and Vale of Glamorgan","15","10","20140","20140"
"In post","2021","16-19","No function","Tax","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Leeds","20","20","20140","20140"
"In post","2021","16-19","No function","Tax","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","No function","Tax","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Sefton","20","20","20140","20140"
"In post","2021","16-19","No function","Tax","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Tax","Sunderland","10","10","20140","20140"
"In post","2021","16-19","No function","Tax","Tyneside","10","5","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Leeds","5","5","[c]","[c]"
"In post","2021","16-19","No function","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Tyneside","5","5","[c]","[c]"
"In post","2021","16-19","No function","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Operational Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Operational Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","20","20","17870","17780"
"In post","2021","16-19","Project Delivery","Policy","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Policy","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Science and Engineering","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","17660","17780"
"In post","2021","16-19","Project Delivery","Science and Engineering","East Ayrshire and North Ayrshire mainland","10","10","17080","16780"
"In post","2021","16-19","Project Delivery","Science and Engineering","Flintshire and Wrexham","15","15","16570","16780"
"In post","2021","16-19","Project Delivery","Science and Engineering","Plymouth","10","10","17720","16780"
"In post","2021","16-19","Project Delivery","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Science and Engineering","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Project Delivery","Unknown","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Operational Delivery","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Other","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Milton Keynes","10","10","[c]","[c]"
"In post","2021","16-19","Property","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Property","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Unknown","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Property","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Security","Security","Portsmouth","[c]","[c]","[c]","[c]"
