"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AA","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","AO","30","25","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","EO","30","30","27840","27570"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","G7","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AO","40","35","23370","22430"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","45","45","27820","27570"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","G7","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","HEO","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AA","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","AO","25","20","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","EO","20","20","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","HEO","15","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","EO","5","5","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","AO","10","10","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","EO","15","15","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","AO","50","45","21030","21010"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","EO","40","35","27420","27570"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","AO","115","100","20670","20140"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","EO","130","120","25900","25560"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","G6","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","G7","40","40","51940","52580"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","HEO","130","125","31420","31810"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","SEO","45","45","39120","38630"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","AO","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","AO","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","EO","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","AO","5","5","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","EO","10","10","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","SEO","5","5","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","EO","5","5","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","SEO","5","5","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","EO","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","AO","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","EO","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","EO","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","AA","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","AO","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","EO","30","30","27420","27570"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","G7","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","HEO","20","15","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","SEO","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","AA","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","AO","145","110","21420","21430"
"In post","2021","Asian","East Anglia","Peterborough","EO","45","45","25670","25310"
"In post","2021","Asian","East Anglia","Peterborough","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","HEO","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","SEO","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","AO","10","10","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","EO","20","20","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","HEO","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","SCS level","[c]","[c]","[c]","[c]"
