"Status","Year","Age","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Analysis","Ministry of Defence","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Defence","Operational Research","80","80","41760","46080"
"In post","2021","30-39","Analysis","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Defence","Science and Engineering","45","45","38030","37320"
"In post","2021","30-39","Analysis","Ministry of Defence","Statistics","50","50","41190","42040"
"In post","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","Economics","15","15","56480","53500"
"In post","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Housing, Communities and Local Government","Statistics","25","25","46970","53130"
"In post","2021","30-39","Analysis","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Economics","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Operational Delivery","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Operational Research","40","40","49900","46840"
"In post","2021","30-39","Analysis","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Ministry of Justice","Social Research","20","20","48570","50710"
"In post","2021","30-39","Analysis","Ministry of Justice","Statistics","40","40","46900","43660"
"In post","2021","30-39","Analysis","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Office for Standards in Education","Social Research","20","20","42590","35010"
"In post","2021","30-39","Analysis","Office for Standards in Education","Statistics","45","45","39160","32010"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Economics","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Finance","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Other","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Gas and Electricity Markets","Science and Engineering","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Rail and Road","Economics","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Office of Rail and Road","Statistics","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Scottish Government","Statistics","10","10","39040","36780"
"In post","2021","30-39","Analysis","UK Export Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","UK Export Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","United Kingdom Statistics Authority","Economics","40","40","45150","49100"
"In post","2021","30-39","Analysis","United Kingdom Statistics Authority","Operational Delivery","125","120","30510","29540"
"In post","2021","30-39","Analysis","United Kingdom Statistics Authority","Operational Research","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","United Kingdom Statistics Authority","Social Research","170","155","38870","37020"
"In post","2021","30-39","Analysis","United Kingdom Statistics Authority","Statistics","150","145","41790","37880"
"In post","2021","30-39","Analysis","Wales Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Water Services Regulation Authority","Economics","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Attorney General's Departments","Commercial","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Cabinet Office","Unknown","290","290","63490","61710"
"In post","2021","30-39","Commercial","Chancellor's other departments","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Charity Commission","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","Commercial","70","65","40700","39650"
"In post","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","Commercial","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Education","Commercial","60","60","40810","38280"
"In post","2021","30-39","Commercial","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","Commercial","35","35","38560","37100"
"In post","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for International Trade","Commercial","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Transport","Commercial","55","55","33250","31040"
"In post","2021","30-39","Commercial","Department for Work and Pensions","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Department of Health and Social Care","Commercial","50","50","46840","40650"
"In post","2021","30-39","Commercial","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Foreign, Commonwealth and Development Office","Commercial","30","30","38860","38500"
"In post","2021","30-39","Commercial","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Foreign, Commonwealth and Development Office","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","HM Land Registry","Commercial","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","HM Revenue and Customs","Commercial","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","HM Revenue and Customs","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Defence","Commercial","260","250","37230","34800"
"In post","2021","30-39","Commercial","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Defence","Knowledge and Information Management","105","100","33710","33300"
"In post","2021","30-39","Commercial","Ministry of Defence","Other","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Defence","Project Delivery","20","20","43480","41300"
"In post","2021","30-39","Commercial","Ministry of Defence","Science and Engineering","20","20","39710","40680"
"In post","2021","30-39","Commercial","Ministry of Housing, Communities and Local Government","Commercial","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice","Commercial","190","185","41060","39440"
"In post","2021","30-39","Commercial","Ministry of Justice","Finance","15","15","28980","24100"
"In post","2021","30-39","Commercial","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice","Operational Delivery","25","25","29800","26410"
"In post","2021","30-39","Commercial","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Office for Standards in Education","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Office of Rail and Road","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Other Cabinet Office Agencies","Commercial","110","105","32990","34800"
"In post","2021","30-39","Commercial","Scottish Government","Commercial","15","15","36070","38140"
"In post","2021","30-39","Commercial","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","UK Export Finance","Operational Delivery","35","35","49920","49910"
"In post","2021","30-39","Commercial","United Kingdom Statistics Authority","Commercial","15","15","39390","36030"
"In post","2021","30-39","Communications","Attorney General's Departments","Communications","20","20","39880","38290"
"In post","2021","30-39","Communications","Cabinet Office","Unknown","135","130","49410","46550"
"In post","2021","30-39","Communications","Chancellor's other departments","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Charity Commission","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Competition and Markets Authority","Communications","10","10","57380","48110"
"In post","2021","30-39","Communications","Department for Business, Energy and Industrial Strategy","Communications","85","80","47010","43790"
"In post","2021","30-39","Communications","Department for Digital, Culture, Media and Sport","Communications","20","15","55690","52690"
"In post","2021","30-39","Communications","Department for Education","Communications","70","70","40940","40230"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","Communications","75","75","43280","39670"
"In post","2021","30-39","Communications","Department for Environment, Food and Rural Affairs","Operational Delivery","20","20","24490","24920"
"In post","2021","30-39","Communications","Department for International Trade","Communications","30","30","44750","42610"
"In post","2021","30-39","Communications","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Transport","Communications","105","100","40030","39470"
"In post","2021","30-39","Communications","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Department for Work and Pensions","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Department of Health and Social Care","Communications","90","85","46190","44310"
"In post","2021","30-39","Communications","Food Standards Agency","Communications","15","15","39000","37910"
"In post","2021","30-39","Communications","Foreign, Commonwealth and Development Office","Communications","50","50","48010","46350"
"In post","2021","30-39","Communications","HM Land Registry","Communications","10","10","[c]","[c]"
"In post","2021","30-39","Communications","HM Revenue and Customs","Communications","55","50","44670","38630"
"In post","2021","30-39","Communications","HM Revenue and Customs","Operational Delivery","405","385","28880","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","Tax","700","680","27730","25560"
"In post","2021","30-39","Communications","HM Revenue and Customs","Unknown","140","135","30940","27270"
"In post","2021","30-39","Communications","HM Treasury","Communications","10","10","53470","52500"
"In post","2021","30-39","Communications","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","Communications","130","125","38010","33520"
"In post","2021","30-39","Communications","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","Other","30","30","25050","20380"
"In post","2021","30-39","Communications","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Housing, Communities and Local Government","Communications","30","25","43150","39600"
"In post","2021","30-39","Communications","Ministry of Justice","Communications","45","45","45100","44660"
"In post","2021","30-39","Communications","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Ministry of Justice","Operational Delivery","10","10","41370","37620"
"In post","2021","30-39","Communications","National Crime Agency","Communications","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Northern Ireland Office","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office for Standards in Education","Communications","15","15","40090","35010"
"In post","2021","30-39","Communications","Office of Gas and Electricity Markets","Communications","10","10","39640","35680"
"In post","2021","30-39","Communications","Office of Qualifications and Examinations Regulation","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Other Cabinet Office Agencies","Communications","10","5","[c]","[c]"
"In post","2021","30-39","Communications","Scotland Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Scottish Government","Communications","10","10","38400","36780"
"In post","2021","30-39","Communications","Scottish Government","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Communications","The National Archives","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","UK Export Finance","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","UK Export Finance","Operational Delivery","10","10","[c]","[c]"
"In post","2021","30-39","Communications","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","United Kingdom Statistics Authority","Communications","25","25","36090","36030"
"In post","2021","30-39","Communications","Wales Office","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Water Services Regulation Authority","Communications","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Attorney General's Departments","Counter Fraud","75","75","43230","40000"
"In post","2021","30-39","Counter Fraud","Cabinet Office","Unknown","25","20","45010","49700"
"In post","2021","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","35","35","36180","34500"
"In post","2021","30-39","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Department for Transport","Counter Fraud","15","15","31190","26580"
"In post","2021","30-39","Counter Fraud","Food Standards Agency","Counter Fraud","10","10","35770","37300"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","65","60","38820","36160"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Legal","730","715","29490","26980"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Operational Delivery","560","540","29460","25560"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Other","55","55","40110","38630"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Tax","445","435","37270","31810"
"In post","2021","30-39","Counter Fraud","HM Revenue and Customs","Unknown","40","40","34650","31810"
"In post","2021","30-39","Counter Fraud","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","HM Revenue and Customs","Operational Delivery","605","550","22460","20140"
"In post","2021","30-39","Debt","HM Revenue and Customs","Tax","225","220","20640","20140"
"In post","2021","30-39","Debt","HM Revenue and Customs","Unknown","25","20","22270","20140"
"In post","2021","30-39","Debt","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","35","35","40550","38180"
"In post","2021","30-39","Digital, Data & Technology","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Cabinet Office","Unknown","360","355","51730","54700"
"In post","2021","30-39","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","10","10","35320","37910"
"In post","2021","30-39","Digital, Data & Technology","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","25","25","57410","59130"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","250","245","38840","37120"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","150","145","38430","39650"
"In post","2021","30-39","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Education","Digital, Data and Technology","175","170","40770","36780"
"In post","2021","30-39","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","140","135","41680","39420"
"In post","2021","30-39","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","40","40","51280","51840"
"In post","2021","30-39","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","310","310","37430","32780"
"In post","2021","30-39","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","10","10","35460","34390"
"In post","2021","30-39","Digital, Data & Technology","Department for Transport","Operational Research","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","95","95","48020","46000"
"In post","2021","30-39","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","20","20","44090","42330"
"In post","2021","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Digital, Data and Technology","70","70","38010","34640"
"In post","2021","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Operational Delivery","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","120","120","38090","38450"
"In post","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","390","385","37560","36160"
"In post","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","85","85","32680","31810"
"In post","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","Operational Research","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","Tax","15","15","36820","36160"
"In post","2021","30-39","Digital, Data & Technology","HM Revenue and Customs","Unknown","75","75","41680","38630"
"In post","2021","30-39","Digital, Data & Technology","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","HM Treasury","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Defence","Digital, Data and Technology","170","170","33000","33290"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Defence","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","40","35","45370","41160"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Justice","Digital, Data and Technology","330","320","47090","46000"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Justice","Operational Delivery","15","15","42320","36800"
"In post","2021","30-39","Digital, Data & Technology","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","National Crime Agency","Digital, Data and Technology","55","55","39400","36740"
"In post","2021","30-39","Digital, Data & Technology","Northern Ireland Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Office for Standards in Education","Digital, Data and Technology","25","25","43650","39850"
"In post","2021","30-39","Digital, Data & Technology","Office of Gas and Electricity Markets","Digital, Data and Technology","20","20","51270","48000"
"In post","2021","30-39","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Office of Rail and Road","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Other Cabinet Office Agencies","Digital, Data and Technology","35","35","40600","35470"
"In post","2021","30-39","Digital, Data & Technology","Other Cabinet Office Agencies","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Scottish Government","Digital, Data and Technology","50","50","36540","34870"
"In post","2021","30-39","Digital, Data & Technology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","The National Archives","Digital, Data and Technology","20","20","38130","36800"
"In post","2021","30-39","Digital, Data & Technology","UK Export Finance","Digital, Data and Technology","10","10","52180","49820"
"In post","2021","30-39","Digital, Data & Technology","United Kingdom Statistics Authority","Digital, Data and Technology","180","175","39020","36030"
"In post","2021","30-39","Digital, Data & Technology","Water Services Regulation Authority","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Attorney General's Departments","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Attorney General's Departments","Finance","35","30","35810","30610"
"In post","2021","30-39","Finance","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Cabinet Office","Unknown","20","20","53710","54700"
"In post","2021","30-39","Finance","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Competition and Markets Authority","Corporate Finance","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Department for Business, Energy and Industrial Strategy","Finance","85","85","46390","47960"
"In post","2021","30-39","Finance","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Digital, Culture, Media and Sport","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Digital, Culture, Media and Sport","Finance","25","25","55150","61730"
"In post","2021","30-39","Finance","Department for Education","Finance","140","135","45280","49860"
"In post","2021","30-39","Finance","Department for Environment, Food and Rural Affairs","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Environment, Food and Rural Affairs","Finance","75","70","42350","37940"
"In post","2021","30-39","Finance","Department for International Trade","Finance","25","25","50480","51970"
"In post","2021","30-39","Finance","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Transport","Finance","90","90","38710","33370"
"In post","2021","30-39","Finance","Department for Transport","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Department of Health and Social Care","Economics","25","20","51760","53360"
"In post","2021","30-39","Finance","Department of Health and Social Care","Finance","120","115","38010","36820"
"In post","2021","30-39","Finance","ESTYN","Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Food Standards Agency","Finance","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Finance","45","40","40140","37050"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Operational Delivery","10","10","39990","39630"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Policy","10","10","[c]","[c]"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Foreign, Commonwealth and Development Office","Statistics","5","5","[c]","[c]"
"In post","2021","30-39","Finance","HM Land Registry","Finance","10","10","57190","58540"
"In post","2021","30-39","Finance","HM Revenue and Customs","Economics","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","HM Revenue and Customs","Finance","195","180","37710","32100"
"In post","2021","30-39","Finance","HM Revenue and Customs","Operational Delivery","110","100","27910","25560"
"In post","2021","30-39","Finance","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","HM Revenue and Customs","Tax","20","15","35250","31810"
"In post","2021","30-39","Finance","HM Revenue and Customs","Unknown","45","45","42900","40290"
"In post","2021","30-39","Finance","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","HM Treasury","Finance","30","30","55180","59630"
"In post","2021","30-39","Finance","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Corporate Finance","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Finance","350","335","38630","33300"
"In post","2021","30-39","Finance","Ministry of Defence","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Other","25","25","31640","29070"
"In post","2021","30-39","Finance","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Finance","Ministry of Defence","Project Delivery","15","15","47610","46080"
