"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Analysis","Ministry of Housing, Communities and Local Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Ministry of Justice","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office for Standards in Education","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scottish Government","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","United Kingdom Statistics Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Environment, Food and Rural Affairs","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department for Transport","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Department of Health and Social Care","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Defence","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Ministry of Justice","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Other Cabinet Office Agencies","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","The National Archives","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","The National Archives","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Competition and Markets Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Business, Energy and Industrial Strategy","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Environment, Food and Rural Affairs","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department for Work and Pensions","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Department of Health and Social Care","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","ESTYN","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","ESTYN","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Food Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Foreign, Commonwealth and Development Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Revenue and Customs","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","HM Treasury","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Defence","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Ministry of Housing, Communities and Local Government","G7","Male","[c]","[c]","[c]","[c]"
