"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Knowledge and Information Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Heterosexual / straight","55","50","61300","64380"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","London","Unknown","15","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","Heterosexual / straight","35","25","48420","53630"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Medicine","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Heterosexual / straight","125","120","38500","30630"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","London","Unknown","60","60","36020","34770"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Heterosexual / straight","125","115","33970","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","Scotland","Unknown","50","50","27950","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Heterosexual / straight","185","180","28360","24750"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Delivery","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Heterosexual / straight","45","45","58390","58370"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Heterosexual / straight","75","75","69840","70410"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","Unknown","55","50","63400","63920"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Heterosexual / straight","70","70","69390","70410"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Scotland","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Heterosexual / straight","1565","1530","49010","43300"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","LGBO","115","115","50180","44880"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Undeclared","185","185","48940","39770"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","Unknown","350","345","50080","53000"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Heterosexual / straight","1190","1190","52660","53610"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","LGBO","100","100","51430","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Undeclared","185","185","51560","53470"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","Unknown","225","225","54200","54390"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","Heterosexual / straight","85","80","49500","50490"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Scotland","Unknown","40","40","43810","48500"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","Heterosexual / straight","100","95","45540","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","Unknown","70","70","43030","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Heterosexual / straight","40","40","51360","53000"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Heterosexual / straight","95","90","37340","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Scotland","Unknown","30","30","36270","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Heterosexual / straight","70","65","36060","31390"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","Heterosexual / straight","100","100","52020","47830"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","Unknown","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","Heterosexual / straight","85","85","39630","39410"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","Unknown","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","Heterosexual / straight","135","135","34860","30910"
"In post","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","South East (England)","Unknown","30","30","39120","41080"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","Heterosexual / straight","75","75","42080","38080"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","Unknown","35","35","38720","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","Heterosexual / straight","50","50","34880","34310"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","Heterosexual / straight","145","135","35250","28950"
"In post","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","Undeclared","20","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","South East (England)","Unknown","30","30","37590","36320"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Scotland","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","Heterosexual / straight","185","180","51160","44110"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","Undeclared","30","30","54220","56670"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","Unknown","30","30","58990","57200"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","Unknown","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","London","Unknown","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","South West (England)","Heterosexual / straight","290","275","39750","38450"
"In post","2021","HM Land Registry","Digital, Data and Technology","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","South West (England)","Undeclared","60","55","38900","38450"
"In post","2021","HM Land Registry","Digital, Data and Technology","South West (England)","Unknown","175","170","35150","31740"
"In post","2021","HM Land Registry","Digital, Data and Technology","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","HM Land Registry","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","London","Unknown","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Finance","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","East Midlands (England)","Heterosexual / straight","45","40","38960","33840"
"In post","2021","HM Land Registry","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","East Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","North East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Human Resources","South West (England)","LGBO","[c]","[c]","[c]","[c]"
