"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Undeclared","265","255","31800","32390"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Unknown","190","185","30990","30910"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Heterosexual / straight","90","85","96710","90930"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Heterosexual / straight","2230","2155","40650","40580"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","LGBO","65","65","39140","40000"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Undeclared","370","350","41660","41310"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Unknown","205","200","40230","40000"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","760","745","42660","40000"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","30","30","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","125","120","47300","45750"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","85","85","40250","37370"
"In post","2021","Project Delivery","Greater Manchester","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","EO","Heterosexual / straight","55","55","25930","26000"
"In post","2021","Project Delivery","Greater Manchester","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G6","Heterosexual / straight","35","35","63990","64670"
"In post","2021","Project Delivery","Greater Manchester","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G7","Heterosexual / straight","90","90","51640","52580"
"In post","2021","Project Delivery","Greater Manchester","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","HEO","Heterosexual / straight","80","75","31720","31810"
"In post","2021","Project Delivery","Greater Manchester","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","HEO","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SEO","Heterosexual / straight","115","110","38790","38630"
"In post","2021","Project Delivery","Greater Manchester","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SEO","Unknown","25","20","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","EO","Heterosexual / straight","250","245","23830","25270"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","EO","Undeclared","50","50","23400","22950"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G6","Heterosexual / straight","55","55","65380","64220"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G7","Heterosexual / straight","190","185","51920","54540"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G7","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","G7","Unknown","45","45","50620","49100"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","HEO","Heterosexual / straight","365","355","32120","33300"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","HEO","Undeclared","40","40","32230","33300"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","HEO","Unknown","35","35","31930","33000"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SEO","Heterosexual / straight","320","315","40100","40580"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SEO","Undeclared","45","45","40460","40580"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","SEO","Unknown","45","40","39910","40000"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","85","85","21150","20520"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","Heterosexual / straight","40","40","28640","28140"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","AO","Unknown","30","30","23400","22920"
"In post","2021","Project Delivery","Highlands and Islands","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Highlands and Islands","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","EO","Heterosexual / straight","75","70","29530","29570"
"In post","2021","Project Delivery","Inner London - East","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G6","Heterosexual / straight","115","110","74720","74520"
"In post","2021","Project Delivery","Inner London - East","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G6","Undeclared","15","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G6","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G7","Heterosexual / straight","180","175","58080","59160"
"In post","2021","Project Delivery","Inner London - East","G7","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","G7","Unknown","50","45","58180","59160"
"In post","2021","Project Delivery","Inner London - East","HEO","Heterosexual / straight","145","140","35490","36160"
"In post","2021","Project Delivery","Inner London - East","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","HEO","Unknown","35","35","35790","36160"
"In post","2021","Project Delivery","Inner London - East","SCS level","Heterosexual / straight","60","60","101990","97750"
"In post","2021","Project Delivery","Inner London - East","SCS level","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","SEO","Heterosexual / straight","110","105","42110","41760"
"In post","2021","Project Delivery","Inner London - East","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","SEO","Unknown","40","35","41840","41760"
"In post","2021","Project Delivery","Inner London - West","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","AO","Heterosexual / straight","35","35","25130","25430"
"In post","2021","Project Delivery","Inner London - West","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","AO","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","EO","Heterosexual / straight","185","180","29110","29570"
"In post","2021","Project Delivery","Inner London - West","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","EO","Unknown","60","60","29440","30290"
"In post","2021","Project Delivery","Inner London - West","G6","Heterosexual / straight","445","425","67810","67370"
"In post","2021","Project Delivery","Inner London - West","G6","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","G6","Undeclared","50","50","68680","67370"
"In post","2021","Project Delivery","Inner London - West","G6","Unknown","140","135","66530","66680"
"In post","2021","Project Delivery","Inner London - West","G7","Heterosexual / straight","725","705","55960","55620"
"In post","2021","Project Delivery","Inner London - West","G7","LGBO","75","75","55240","54760"
"In post","2021","Project Delivery","Inner London - West","G7","Undeclared","85","85","55980","54910"
"In post","2021","Project Delivery","Inner London - West","G7","Unknown","280","270","54810","54870"
"In post","2021","Project Delivery","Inner London - West","HEO","Heterosexual / straight","425","415","35250","34980"
"In post","2021","Project Delivery","Inner London - West","HEO","LGBO","35","35","34920","34550"
"In post","2021","Project Delivery","Inner London - West","HEO","Undeclared","45","45","34880","34170"
"In post","2021","Project Delivery","Inner London - West","HEO","Unknown","185","180","36370","36990"
"In post","2021","Project Delivery","Inner London - West","SCS level","Heterosexual / straight","225","220","93250","84130"
"In post","2021","Project Delivery","Inner London - West","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","SCS level","Undeclared","35","35","89160","79310"
"In post","2021","Project Delivery","Inner London - West","SCS level","Unknown","45","45","91130","82500"
"In post","2021","Project Delivery","Inner London - West","SEO","Heterosexual / straight","435","425","42100","42000"
"In post","2021","Project Delivery","Inner London - West","SEO","LGBO","35","35","42050","41500"
"In post","2021","Project Delivery","Inner London - West","SEO","Undeclared","60","55","42540","42470"
"In post","2021","Project Delivery","Inner London - West","SEO","Unknown","130","130","41600","41760"
"In post","2021","Project Delivery","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Kent","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Kent","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Project Delivery","Kent","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Kent","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","EO","Heterosexual / straight","65","55","25900","25560"
"In post","2021","Project Delivery","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G7","Heterosexual / straight","60","60","51170","52580"
"In post","2021","Project Delivery","Lancashire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","HEO","Heterosexual / straight","85","80","32330","31810"
"In post","2021","Project Delivery","Lancashire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SEO","Heterosexual / straight","90","85","38660","38630"
"In post","2021","Project Delivery","Lancashire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","EO","Heterosexual / straight","45","40","26580","26670"
"In post","2021","Project Delivery","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G7","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","HEO","Heterosexual / straight","105","105","31680","32730"
"In post","2021","Project Delivery","Lincolnshire","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","SEO","Heterosexual / straight","75","75","40840","41350"
"In post","2021","Project Delivery","Lincolnshire","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","EO","Heterosexual / straight","60","55","25890","25560"
"In post","2021","Project Delivery","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G6","Heterosexual / straight","40","40","62360","64670"
"In post","2021","Project Delivery","Merseyside","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G7","Heterosexual / straight","90","90","50300","52580"
"In post","2021","Project Delivery","Merseyside","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","G7","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","HEO","Heterosexual / straight","100","95","31490","31810"
