"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Transport","Human Resources","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Inner London - West","Heterosexual / straight","65","60","51840","54110"
"In post","2021","Department for Transport","Human Resources","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Wales and The Valleys","Heterosexual / straight","150","140","32510","31380"
"In post","2021","Department for Transport","Human Resources","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Wales and The Valleys","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Wales and The Valleys","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Human Resources","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Inner London - West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Intelligence Analysis","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Internal Audit","Hampshire and Isle of Wight","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Department for Transport","Internal Audit","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Internal Audit","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","International Trade","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Surrey, East and West Sussex","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Knowledge and Information Management","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Legal","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Legal","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Legal","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Legal","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","West Wales and The Valleys","Heterosexual / straight","30","25","77260","85630"
"In post","2021","Department for Transport","Medicine","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Medicine","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Medicine","West Wales and The Valleys","Unknown","15","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Bedfordshire and Hertfordshire","Heterosexual / straight","60","60","29490","27680"
"In post","2021","Department for Transport","Operational Delivery","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Bedfordshire and Hertfordshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","45","45","28310","26780"
"In post","2021","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cheshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cheshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cheshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","Heterosexual / straight","45","40","29180","26780"
"In post","2021","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cornwall and Isles of Scilly","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cumbria","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","85","80","28750","26780"
"In post","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","Undeclared","30","30","29740","26780"
"In post","2021","Department for Transport","Operational Delivery","Derbyshire and Nottinghamshire","Unknown","30","30","28390","26700"
"In post","2021","Department for Transport","Operational Delivery","Devon","Heterosexual / straight","65","60","33690","30250"
"In post","2021","Department for Transport","Operational Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Devon","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Devon","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Dorset and Somerset","Heterosexual / straight","40","40","28860","27230"
"In post","2021","Department for Transport","Operational Delivery","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Dorset and Somerset","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Anglia","Heterosexual / straight","110","105","28330","26780"
"In post","2021","Department for Transport","Operational Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Anglia","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Anglia","Unknown","35","35","26740","26640"
"In post","2021","Department for Transport","Operational Delivery","East Wales","Heterosexual / straight","95","85","30930","26780"
"In post","2021","Department for Transport","Operational Delivery","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Wales","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Wales","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","80","75","34890","27680"
"In post","2021","Department for Transport","Operational Delivery","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","East Yorkshire and Northern Lincolnshire","Undeclared","30","30","32830","26780"
"In post","2021","Department for Transport","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Eastern Scotland","Heterosexual / straight","70","65","29470","27680"
"In post","2021","Department for Transport","Operational Delivery","Eastern Scotland","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Eastern Scotland","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Eastern Scotland","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Essex","Heterosexual / straight","60","55","34270","26780"
"In post","2021","Department for Transport","Operational Delivery","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Essex","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Essex","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","160","150","28870","26780"
"In post","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","40","35","27020","26530"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","Heterosexual / straight","85","80","27520","26780"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Greater Manchester","Unknown","40","40","25780","26470"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Heterosexual / straight","215","205","36100","31470"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Undeclared","45","45","35730","32430"
"In post","2021","Department for Transport","Operational Delivery","Hampshire and Isle of Wight","Unknown","70","70","27100","26590"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","40","40","28620","26780"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","Heterosexual / straight","55","55","32870","32480"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Highlands and Islands","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - East","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","Heterosexual / straight","35","35","43130","42890"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Kent","Heterosexual / straight","110","105","31440","30650"
"In post","2021","Department for Transport","Operational Delivery","Kent","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Kent","Undeclared","35","35","30740","28110"
"In post","2021","Department for Transport","Operational Delivery","Kent","Unknown","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","Heterosexual / straight","70","65","28680","27680"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lancashire","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","80","75","29420","26780"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","Heterosexual / straight","75","70","32430","26780"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Merseyside","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","Heterosexual / straight","55","55","32880","27680"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","Undeclared","10","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","Heterosexual / straight","35","30","38270","31780"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","Heterosexual / straight","125","110","27270","26470"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","Undeclared","75","65","25060","21590"
"In post","2021","Department for Transport","Operational Delivery","Northumberland and Tyne and Wear","Unknown","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","Heterosexual / straight","65","65","32700","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","Undeclared","45","40","31830","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - East and North East","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","Heterosexual / straight","30","30","32720","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - South","Unknown","10","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","Heterosexual / straight","80","75","32200","30780"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Outer London - West and North West","Unknown","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","Heterosexual / straight","100","95","28750","27680"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Shropshire and Staffordshire","Unknown","45","40","26680","26580"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","Heterosexual / straight","50","45","28470","26780"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","Undeclared","20","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","South Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","Undeclared","20","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Southern Scotland","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","Heterosexual / straight","85","85","30740","27680"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","LGBO","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","Undeclared","35","30","30410","30780"
"In post","2021","Department for Transport","Operational Delivery","Surrey, East and West Sussex","Unknown","45","40","28190","26780"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","Heterosexual / straight","35","35","29950","26780"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","Undeclared","15","10","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","Heterosexual / straight","75","70","37230","29420"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","Undeclared","30","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Central Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","Heterosexual / straight","80","75","28460","26780"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","Undeclared","25","25","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Midlands","Unknown","35","35","27360","26470"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Heterosexual / straight","2780","2445","22550","21590"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","LGBO","145","140","21920","21590"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Undeclared","1210","965","21570","21590"
"In post","2021","Department for Transport","Operational Delivery","West Wales and The Valleys","Unknown","630","555","21350","21590"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","Heterosexual / straight","130","120","27590","26700"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","Undeclared","30","30","27190","26780"
"In post","2021","Department for Transport","Operational Delivery","West Yorkshire","Unknown","60","55","24790","26130"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Transport","Operational Research","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
