"Status","Year","Ethnicity","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","Heterosexual / straight","35","30","30040","27570"
"In post","2021","Asian","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","80","70","25660","26180"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Derby","Unknown","20","15","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","385","365","30970","28200"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","Undeclared","20","20","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","Nottingham","Unknown","65","60","29390","26920"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Devon CC","Unknown","20","20","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Devon","Torbay","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Dorset and Somerset","Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","Heterosexual / straight","70","70","34030","29000"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Cambridgeshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","Heterosexual / straight","195","160","23760","21430"
"In post","2021","Asian","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","Undeclared","20","15","[c]","[c]"
"In post","2021","Asian","East Anglia","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","Heterosexual / straight","40","40","27320","27570"
"In post","2021","Asian","East Anglia","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Anglia","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","205","195","30220","25560"
"In post","2021","Asian","East Wales","Cardiff and Vale of Glamorgan","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","East Wales","Cardiff and Vale of Glamorgan","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","East Wales","Cardiff and Vale of Glamorgan","Unknown","20","15","[c]","[c]"
"In post","2021","Asian","East Wales","Flintshire and Wrexham","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Monmouthshire and Newport","Heterosexual / straight","70","65","33760","30550"
"In post","2021","Asian","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Monmouthshire and Newport","Unknown","15","10","[c]","[c]"
"In post","2021","Asian","East Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","35","30","25430","21080"
"In post","2021","Asian","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","City of Edinburgh","Heterosexual / straight","105","100","34980","31920"
"In post","2021","Asian","Eastern Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","City of Edinburgh","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","City of Edinburgh","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","East Lothian and Midlothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","East Lothian and Midlothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Falkirk","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Perth and Kinross and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Eastern Scotland","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Haven Gateway","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Asian","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Thames Gateway","Heterosexual / straight","30","30","28430","29290"
"In post","2021","Asian","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Heart of Essex","Heterosexual / straight","30","30","30380","29290"
"In post","2021","Asian","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Southend-on-Sea","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Asian","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Southend-on-Sea","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Essex","Thurrock","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","Essex","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","West Essex","Heterosexual / straight","55","50","35670","29290"
"In post","2021","Asian","Essex","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex","West Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","315","305","35480","33200"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","25","25","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","130","125","33860","29220"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","10","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","110","100","36500","33000"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North East","Heterosexual / straight","95","90","27570","27570"
"In post","2021","Asian","Greater Manchester","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North East","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North East","Unknown","15","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North West","Heterosexual / straight","60","55","24670","23860"
"In post","2021","Asian","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester North West","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South East","Heterosexual / straight","70","65","24820","21920"
"In post","2021","Asian","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South East","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South East","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South West","Heterosexual / straight","380","360","29200","25560"
"In post","2021","Asian","Greater Manchester","Greater Manchester South West","LGBO","10","10","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South West","Undeclared","15","15","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Greater Manchester South West","Unknown","55","50","25620","23320"
"In post","2021","Asian","Greater Manchester","Manchester","Heterosexual / straight","530","515","30660","27570"
"In post","2021","Asian","Greater Manchester","Manchester","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Greater Manchester","Manchester","Undeclared","30","25","25980","25630"
"In post","2021","Asian","Greater Manchester","Manchester","Unknown","45","40","32780","27850"
"In post","2021","Asian","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","50","50","32730","29430"
"In post","2021","Asian","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","40","40","24910","22070"
"In post","2021","Asian","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","North Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","50","50","28990","27570"
