"Status","Year","Age","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Security","Greater Manchester","Outside London","35","35","36000","32860"
"In post","2021","50-59","Security","Hampshire and Isle of Wight","Outside London","280","275","28840","20920"
"In post","2021","50-59","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","70","70","36880","39070"
"In post","2021","50-59","Security","Highlands and Islands","Outside London","15","15","26000","20060"
"In post","2021","50-59","Security","Inner London - East","London","15","15","38480","38510"
"In post","2021","50-59","Security","Inner London - West","London","290","285","40980","37660"
"In post","2021","50-59","Security","Kent","Outside London","35","35","33780","38160"
"In post","2021","50-59","Security","Lancashire","Outside London","15","15","27400","20920"
"In post","2021","50-59","Security","Leicestershire, Rutland and Northamptonshire","Outside London","10","10","34530","37390"
"In post","2021","50-59","Security","Lincolnshire","Outside London","20","20","21760","19560"
"In post","2021","50-59","Security","Merseyside","Outside London","25","25","27350","20060"
"In post","2021","50-59","Security","North Eastern Scotland","Outside London","35","35","44770","44070"
"In post","2021","50-59","Security","North Yorkshire","Outside London","115","115","33750","39070"
"In post","2021","50-59","Security","Northern Ireland","Outside London","165","165","21990","20310"
"In post","2021","50-59","Security","Northumberland and Tyne and Wear","Outside London","20","20","31010","24120"
"In post","2021","50-59","Security","Outer London - South","London","50","50","30950","25630"
"In post","2021","50-59","Security","Outer London - West and North West","London","30","30","27550","22900"
"In post","2021","50-59","Security","Overseas","Overseas","40","40","38320","34350"
"In post","2021","50-59","Security","Shropshire and Staffordshire","Outside London","60","60","27380","20060"
"In post","2021","50-59","Security","South Yorkshire","Outside London","35","35","36930","40190"
"In post","2021","50-59","Security","Southern Scotland","Outside London","25","25","28190","21250"
"In post","2021","50-59","Security","Surrey, East and West Sussex","Outside London","20","20","28570","19560"
"In post","2021","50-59","Security","Tees Valley and Durham","Outside London","15","15","36950","36480"
"In post","2021","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","West Central Scotland","Outside London","420","415","33510","39070"
"In post","2021","50-59","Security","West Midlands","Outside London","20","20","35620","34260"
"In post","2021","50-59","Security","West Wales and The Valleys","Outside London","40","40","28990","25280"
"In post","2021","50-59","Security","West Yorkshire","Outside London","15","10","36820","38630"
"In post","2021","50-59","Social Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","East Wales","Outside London","35","35","47600","47000"
"In post","2021","50-59","Social Research","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Hampshire and Isle of Wight","Outside London","20","15","45100","40390"
"In post","2021","50-59","Social Research","Inner London - East","London","10","10","53970","55530"
"In post","2021","50-59","Social Research","Inner London - West","London","25","25","61540","59730"
"In post","2021","50-59","Social Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Social Research","West Wales and The Valleys","Outside London","25","25","46050","47000"
"In post","2021","50-59","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","East Wales","Outside London","45","45","48310","51640"
"In post","2021","50-59","Statistics","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Statistics","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","15","45600","40220"
"In post","2021","50-59","Statistics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Hampshire and Isle of Wight","Outside London","20","20","45960","45300"
"In post","2021","50-59","Statistics","Inner London - East","London","25","20","55340","56360"
"In post","2021","50-59","Statistics","Inner London - West","London","95","90","55200","57820"
"In post","2021","50-59","Statistics","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Merseyside","Outside London","10","10","51260","54750"
"In post","2021","50-59","Statistics","North Yorkshire","Outside London","20","20","36910","31490"
"In post","2021","50-59","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Statistics","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Tax","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Tax","Berkshire, Buckinghamshire and Oxfordshire","Outside London","110","105","37240","35000"
"In post","2021","50-59","Tax","Derbyshire and Nottinghamshire","Outside London","335","320","36540","31870"
"In post","2021","50-59","Tax","East Anglia","Outside London","70","65","36440","31990"
"In post","2021","50-59","Tax","East Wales","Outside London","280","265","33260","31810"
"In post","2021","50-59","Tax","Eastern Scotland","Outside London","235","225","33650","31810"
"In post","2021","50-59","Tax","Essex","Outside London","50","45","31960","31810"
"In post","2021","50-59","Tax","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","170","160","40880","38630"
"In post","2021","50-59","Tax","Greater Manchester","Outside London","370","355","37300","31870"
"In post","2021","50-59","Tax","Hampshire and Isle of Wight","Outside London","145","140","33300","31810"
"In post","2021","50-59","Tax","Inner London - East","London","375","365","40680","37840"
"In post","2021","50-59","Tax","Inner London - West","London","220","215","48090","41760"
"In post","2021","50-59","Tax","Kent","Outside London","10","10","32100","30000"
"In post","2021","50-59","Tax","Lancashire","Outside London","40","35","33780","31990"
"In post","2021","50-59","Tax","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","31900","31870"
"In post","2021","50-59","Tax","Merseyside","Outside London","320","305","35370","31810"
"In post","2021","50-59","Tax","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Tax","Northern Ireland","Outside London","165","155","36450","32030"
"In post","2021","50-59","Tax","Northumberland and Tyne and Wear","Outside London","370","345","31900","28130"
"In post","2021","50-59","Tax","Outer London - South","London","300","290","43160","39800"
"In post","2021","50-59","Tax","Outer London - West and North West","London","10","10","37120","34340"
"In post","2021","50-59","Tax","Shropshire and Staffordshire","Outside London","35","35","35600","33490"
"In post","2021","50-59","Tax","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Tax","Southern Scotland","Outside London","110","100","32430","31810"
"In post","2021","50-59","Tax","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Tax","Tees Valley and Durham","Outside London","30","30","33360","31870"
"In post","2021","50-59","Tax","West Central Scotland","Outside London","165","155","38670","33760"
"In post","2021","50-59","Tax","West Midlands","Outside London","295","280","37950","33930"
"In post","2021","50-59","Tax","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Tax","West Yorkshire","Outside London","300","290","36630","31810"
"In post","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Outside London","440","405","30020","29290"
"In post","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","445","415","29800","29290"
"In post","2021","50-59","Unknown","Cheshire","Outside London","355","320","25660","27570"
"In post","2021","50-59","Unknown","Cornwall and Isles of Scilly","Outside London","295","270","26350","27570"
"In post","2021","50-59","Unknown","Cumbria","Outside London","115","105","27410","27570"
"In post","2021","50-59","Unknown","Derbyshire and Nottinghamshire","Outside London","935","845","27110","27570"
"In post","2021","50-59","Unknown","Devon","Outside London","730","640","26030","27570"
"In post","2021","50-59","Unknown","Dorset and Somerset","Outside London","395","355","27710","27570"
"In post","2021","50-59","Unknown","East Anglia","Outside London","775","705","28710","27570"
"In post","2021","50-59","Unknown","East Wales","Outside London","770","700","27080","27570"
"In post","2021","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","480","410","26310","27570"
"In post","2021","50-59","Unknown","Eastern Scotland","Outside London","2985","2825","39540","32250"
"In post","2021","50-59","Unknown","Essex","Outside London","585","540","29860","29290"
"In post","2021","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","940","875","33010","27570"
"In post","2021","50-59","Unknown","Greater Manchester","Outside London","1980","1825","28640","27570"
"In post","2021","50-59","Unknown","Hampshire and Isle of Wight","Outside London","620","550","28500","27570"
"In post","2021","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","415","375","25960","27570"
"In post","2021","50-59","Unknown","Highlands and Islands","Outside London","400","380","29920","27570"
"In post","2021","50-59","Unknown","Inner London - East","London","1020","960","34500","31060"
"In post","2021","50-59","Unknown","Inner London - West","London","1710","1670","54540","43420"
"In post","2021","50-59","Unknown","Kent","Outside London","630","600","29570","29290"
"In post","2021","50-59","Unknown","Lancashire","Outside London","2810","2570","28920","27570"
"In post","2021","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","570","505","26090","27570"
"In post","2021","50-59","Unknown","Lincolnshire","Outside London","245","220","26660","27570"
"In post","2021","50-59","Unknown","Merseyside","Outside London","1480","1315","27420","27570"
"In post","2021","50-59","Unknown","North Eastern Scotland","Outside London","265","255","34880","29190"
"In post","2021","50-59","Unknown","North Yorkshire","Outside London","300","280","28980","27570"
"In post","2021","50-59","Unknown","Northern Ireland","Outside London","20","20","32940","25560"
"In post","2021","50-59","Unknown","Northumberland and Tyne and Wear","Outside London","2420","2155","28600","27570"
"In post","2021","50-59","Unknown","Outer London - East and North East","London","650","600","30440","31060"
"In post","2021","50-59","Unknown","Outer London - South","London","380","360","35020","31060"
"In post","2021","50-59","Unknown","Outer London - West and North West","London","565","525","31450","31060"
"In post","2021","50-59","Unknown","Overseas","Overseas","65","65","40320","33300"
"In post","2021","50-59","Unknown","Shropshire and Staffordshire","Outside London","605","535","28120","27570"
"In post","2021","50-59","Unknown","South Yorkshire","Outside London","1290","1160","31650","27570"
"In post","2021","50-59","Unknown","Southern Scotland","Outside London","615","570","28920","27570"
"In post","2021","50-59","Unknown","Surrey, East and West Sussex","Outside London","875","795","27550","27570"
"In post","2021","50-59","Unknown","Tees Valley and Durham","Outside London","925","810","25610","27570"
"In post","2021","50-59","Unknown","Unknown","Unknown","355","335","34100","27570"
"In post","2021","50-59","Unknown","West Central Scotland","Outside London","2385","2190","32080","27570"
"In post","2021","50-59","Unknown","West Midlands","Outside London","1945","1720","26820","27570"
"In post","2021","50-59","Unknown","West Wales and The Valleys","Outside London","1155","1045","26160","27570"
"In post","2021","50-59","Unknown","West Yorkshire","Outside London","1495","1375","32050","27570"
"In post","2021","50-59","Veterinarian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","East Wales","Outside London","10","10","50280","48620"
"In post","2021","50-59","Veterinarian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Inner London - West","London","15","15","56870","52190"
"In post","2021","50-59","Veterinarian","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Veterinarian","Surrey, East and West Sussex","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Veterinarian","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Veterinarian","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","10","39940","42170"
"In post","2021","60-64","Commercial","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Derbyshire and Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Commercial","Devon","Outside London","10","10","41950","39650"
"In post","2021","60-64","Commercial","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","East Anglia","Outside London","10","10","46190","38440"
"In post","2021","60-64","Commercial","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","80","65","44270","42080"
"In post","2021","60-64","Commercial","Greater Manchester","Outside London","10","10","37830","36780"
"In post","2021","60-64","Commercial","Hampshire and Isle of Wight","Outside London","15","10","35510","34650"
"In post","2021","60-64","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Inner London - West","London","35","35","57530","54630"
"In post","2021","60-64","Commercial","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Merseyside","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Commercial","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Outer London - South","London","15","10","49620","44080"
"In post","2021","60-64","Commercial","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Shropshire and Staffordshire","Outside London","10","10","34170","33020"
"In post","2021","60-64","Commercial","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Southern Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Commercial","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Commercial","West Wales and The Valleys","Outside London","15","10","36830","26780"
"In post","2021","60-64","Commercial","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","10","35180","34610"
"In post","2021","60-64","Communications","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Hampshire and Isle of Wight","Outside London","10","10","32530","33300"
"In post","2021","60-64","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","60-64","Communications","Inner London - West","London","35","35","45370","42540"
"In post","2021","60-64","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Corporate Finance","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Inner London - West","London","25","20","44760","42130"
"In post","2021","60-64","Counter Fraud","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Counter Fraud","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","20","40200","36460"
"In post","2021","60-64","Digital, Data and Technology","Cheshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Devon","Outside London","50","45","37210","35030"
"In post","2021","60-64","Digital, Data and Technology","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","East Wales","Outside London","50","45","46280","42990"
"In post","2021","60-64","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Essex","Outside London","35","30","35720","34620"
"In post","2021","60-64","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","45","41140","39310"
"In post","2021","60-64","Digital, Data and Technology","Greater Manchester","Outside London","25","20","39920","37220"
"In post","2021","60-64","Digital, Data and Technology","Hampshire and Isle of Wight","Outside London","30","25","39710","33300"
"In post","2021","60-64","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Inner London - East","London","30","30","50560","52970"
"In post","2021","60-64","Digital, Data and Technology","Inner London - West","London","80","75","50900","41160"
"In post","2021","60-64","Digital, Data and Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Merseyside","Outside London","20","15","35130","33840"
"In post","2021","60-64","Digital, Data and Technology","North Yorkshire","Outside London","10","10","35940","29200"
"In post","2021","60-64","Digital, Data and Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Northumberland and Tyne and Wear","Outside London","25","15","40580","38630"
"In post","2021","60-64","Digital, Data and Technology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Outer London - South","London","25","25","51730","44310"
"In post","2021","60-64","Digital, Data and Technology","Outer London - West and North West","London","15","15","47390","44730"
"In post","2021","60-64","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Shropshire and Staffordshire","Outside London","30","25","42280","38630"
"In post","2021","60-64","Digital, Data and Technology","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Surrey, East and West Sussex","Outside London","15","10","38950","38630"
"In post","2021","60-64","Digital, Data and Technology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Digital, Data and Technology","West Midlands","Outside London","25","25","41020","36370"
"In post","2021","60-64","Digital, Data and Technology","West Wales and The Valleys","Outside London","50","45","44510","41740"
"In post","2021","60-64","Digital, Data and Technology","West Yorkshire","Outside London","25","20","35250","31140"
"In post","2021","60-64","Economics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Economics","Inner London - West","London","10","10","[c]","[c]"
