"Status","Year","Ethnicity","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Security","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","HM Revenue and Customs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Ministry of Defence (excl. agencies)","Outside London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Security","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Companies House","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Defence Equipment and Support","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department for Education (excl. agencies)","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department for Work and Pensions (excl. agencies)","London","190","175","32320","31060"
"In post","2021","Other ethnicity","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","265","240","26710","27570"
"In post","2021","Other ethnicity","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department of Health and Social Care (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Disclosure Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","FCDO Services","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Legal Department","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Home Office (incl. agencies)","London","130","125","35510","29850"
"In post","2021","Other ethnicity","Unknown","Home Office (incl. agencies)","Outside London","75","70","26180","25040"
"In post","2021","Other ethnicity","Unknown","Home Office (incl. agencies)","Overseas","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Medicines and Healthcare Products Regulatory Agency","London","35","30","57680","54160"
"In post","2021","Other ethnicity","Unknown","Medicines and Healthcare Products Regulatory Agency","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Ministry of Defence (excl. agencies)","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Ministry of Defence (excl. agencies)","Outside London","60","60","28810","22990"
"In post","2021","Other ethnicity","Unknown","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","National Records of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Office of the Scottish Charity Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Fiscal Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Government (excl. agencies)","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Housing Regulator","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scottish Public Pensions Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Student Awards Agency for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Teaching Regulation Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Transport Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Welsh Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Welsh Government (excl. agencies)","Outside London","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Centre for Environment, Fisheries and Aquaculture Science","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Competition and Markets Authority","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Defence Science and Technology Laboratory","Outside London","55","55","41460","46080"
"In post","2021","Undeclared","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Digital, Culture, Media and Sport","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Education (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Education (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Department for Transport (excl. agencies)","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Driver and Vehicle Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Government Actuary's Department","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Government Actuary's Department","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Courts and Tribunals Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Revenue and Customs (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","HM Treasury (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Defence (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Housing, Communities and Local Government (excl. agencies)","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office for Standards in Education, Children's Services and Skills","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","UK Intellectual Property Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","United Kingdom Statistics Authority","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Analysis","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Crown Commercial Service","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Defence Science and Technology Laboratory","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Education (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Driver and Vehicle Standards Agency","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Prison and Probation Service","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","HM Revenue and Customs (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Legal Aid Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Met Office","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","Outside London","90","85","37350","34970"
"In post","2021","Undeclared","Commercial","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Ministry of Justice (excl. agencies)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Public Health England","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scottish Prison Service","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Submarine Delivery Agency","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","UK Export Finance","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Cabinet Office (excl. agencies)","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Defence Equipment and Support","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Defence Equipment and Support","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Department for Transport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","HM Revenue and Customs (excl. agencies)","Outside London","100","95","28820","25560"
"In post","2021","Undeclared","Communications","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Defence (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Defence (excl. agencies)","Outside London","20","20","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Housing, Communities and Local Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Public Health England","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","Public Health England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Rural Payments Agency","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cabinet Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","160","155","39690","36160"
"In post","2021","Undeclared","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","385","360","34450","31810"
"In post","2021","Undeclared","Counter Fraud","Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Insolvency Service","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Serious Fraud Office","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Debt","HM Revenue and Customs (excl. agencies)","London","30","25","28990","25630"
"In post","2021","Undeclared","Debt","HM Revenue and Customs (excl. agencies)","Outside London","115","100","23360","21440"
"In post","2021","Undeclared","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Cabinet Office (excl. agencies)","London","40","35","53390","56700"
"In post","2021","Undeclared","Digital, Data & Technology","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
