"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Corporate Finance","London","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Corporate Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","London","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","East Midlands (England)","Outside London","30","30","32740","31860"
"In post","2021","Declared disabled","Digital, Data and Technology","East of England","Outside London","40","40","34000","33000"
"In post","2021","Declared disabled","Digital, Data and Technology","London","London","230","225","46710","42850"
"In post","2021","Declared disabled","Digital, Data and Technology","North East (England)","Outside London","55","50","38150","36950"
"In post","2021","Declared disabled","Digital, Data and Technology","North West (England)","Outside London","75","75","38530","33690"
"In post","2021","Declared disabled","Digital, Data and Technology","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Scotland","Outside London","45","45","37380","34850"
"In post","2021","Declared disabled","Digital, Data and Technology","South East (England)","Outside London","80","75","35070","33300"
"In post","2021","Declared disabled","Digital, Data and Technology","South West (England)","Outside London","195","185","36970","34700"
"In post","2021","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Digital, Data and Technology","Wales","Outside London","115","110","39320","36930"
"In post","2021","Declared disabled","Digital, Data and Technology","West Midlands (England)","Outside London","80","75","38220","35000"
"In post","2021","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","Outside London","85","85","36800","32300"
"In post","2021","Declared disabled","Economics","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","London","London","80","80","47460","49100"
"In post","2021","Declared disabled","Economics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Economics","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Economics","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Finance","East of England","Outside London","30","30","37040","34150"
"In post","2021","Declared disabled","Finance","London","London","180","175","47780","43610"
"In post","2021","Declared disabled","Finance","North East (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Finance","North West (England)","Outside London","75","70","35590","33260"
"In post","2021","Declared disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Scotland","Outside London","65","50","25350","21440"
"In post","2021","Declared disabled","Finance","South East (England)","Outside London","80","75","34800","32950"
"In post","2021","Declared disabled","Finance","South West (England)","Outside London","115","110","37560","34490"
"In post","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Finance","Wales","Outside London","45","40","35320","30540"
"In post","2021","Declared disabled","Finance","West Midlands (England)","Outside London","50","45","42150","38630"
"In post","2021","Declared disabled","Finance","Yorkshire and The Humber","Outside London","80","70","32210","26190"
"In post","2021","Declared disabled","Human Resources","East Midlands (England)","Outside London","55","50","35290","32620"
"In post","2021","Declared disabled","Human Resources","East of England","Outside London","30","30","40070","35000"
"In post","2021","Declared disabled","Human Resources","London","London","305","295","47690","42230"
"In post","2021","Declared disabled","Human Resources","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","North West (England)","Outside London","125","120","37150","31810"
"In post","2021","Declared disabled","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Scotland","Outside London","85","80","29490","25000"
"In post","2021","Declared disabled","Human Resources","South East (England)","Outside London","65","60","38670","33300"
"In post","2021","Declared disabled","Human Resources","South West (England)","Outside London","115","105","36330","32980"
"In post","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Human Resources","Wales","Outside London","80","70","36060","31840"
"In post","2021","Declared disabled","Human Resources","West Midlands (England)","Outside London","30","30","36290","31740"
"In post","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Outside London","70","70","41060","38380"
"In post","2021","Declared disabled","Inspector of Education and Training","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","North West (England)","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","East of England","Outside London","40","40","31180","33300"
"In post","2021","Declared disabled","Intelligence Analysis","London","London","125","120","38230","35680"
"In post","2021","Declared disabled","Intelligence Analysis","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","North West (England)","Outside London","30","30","27940","26330"
"In post","2021","Declared disabled","Intelligence Analysis","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","South East (England)","Outside London","35","35","28680","27370"
"In post","2021","Declared disabled","Intelligence Analysis","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","London","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","South West (England)","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","London","London","75","75","46760","40840"
"In post","2021","Declared disabled","International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","East of England","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","London","London","80","75","38140","34010"
"In post","2021","Declared disabled","Knowledge and Information Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","South East (England)","Outside London","35","35","29110","26670"
"In post","2021","Declared disabled","Knowledge and Information Management","South West (England)","Outside London","65","65","36420","33300"
"In post","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","East Midlands (England)","Outside London","50","45","44460","42520"
"In post","2021","Declared disabled","Legal","East of England","Outside London","70","60","41220","37640"
"In post","2021","Declared disabled","Legal","London","London","340","315","55390","56560"
"In post","2021","Declared disabled","Legal","North East (England)","Outside London","40","35","39910","38000"
"In post","2021","Declared disabled","Legal","North West (England)","Outside London","105","95","44260","45100"
"In post","2021","Declared disabled","Legal","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Scotland","Outside London","70","65","47690","44990"
"In post","2021","Declared disabled","Legal","South East (England)","Outside London","55","55","49830","50520"
"In post","2021","Declared disabled","Legal","South West (England)","Outside London","40","35","46880","48670"
"In post","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Outside London","50","45","44610","48080"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Outside London","65","60","46520","48080"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Outside London","70","65","46990","51330"
"In post","2021","Declared disabled","Medicine","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","London","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South East (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South West (England)","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Wales","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","East Midlands (England)","Outside London","1170","1080","27130","24460"
"In post","2021","Declared disabled","Operational Delivery","East of England","Outside London","1005","920","27790","26550"
"In post","2021","Declared disabled","Operational Delivery","London","London","2480","2320","33050","30010"
"In post","2021","Declared disabled","Operational Delivery","North East (England)","Outside London","1320","1150","25260","21550"
"In post","2021","Declared disabled","Operational Delivery","North West (England)","Outside London","2680","2410","26750","24890"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Outside London","150","135","25830","25310"
"In post","2021","Declared disabled","Operational Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Scotland","Outside London","1145","1030","28250","25870"
"In post","2021","Declared disabled","Operational Delivery","South East (England)","Outside London","1765","1610","28180","26340"
"In post","2021","Declared disabled","Operational Delivery","South West (England)","Outside London","1045","955","28600","26660"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Wales","Outside London","1630","1420","25520","21590"
"In post","2021","Declared disabled","Operational Delivery","West Midlands (England)","Outside London","1470","1360","27430","25260"
"In post","2021","Declared disabled","Operational Delivery","Yorkshire and The Humber","Outside London","1450","1320","27820","25400"
"In post","2021","Declared disabled","Operational Research","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","London","London","35","30","51570","53220"
"In post","2021","Declared disabled","Operational Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","South East (England)","Outside London","65","60","39460","37320"
"In post","2021","Declared disabled","Operational Research","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other","East Midlands (England)","Outside London","80","80","23860","21130"
"In post","2021","Declared disabled","Other","East of England","Outside London","110","105","23140","21130"
"In post","2021","Declared disabled","Other","London","London","295","275","35100","29270"
"In post","2021","Declared disabled","Other","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other","North West (England)","Outside London","100","90","26100","22080"
"In post","2021","Declared disabled","Other","Northern Ireland","Outside London","40","40","21560","20860"
"In post","2021","Declared disabled","Other","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Other","Scotland","Outside London","160","150","28640","25560"
"In post","2021","Declared disabled","Other","South East (England)","Outside London","280","265","26330","22080"
"In post","2021","Declared disabled","Other","South West (England)","Outside London","495","470","29100","26060"
"In post","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other","Wales","Outside London","80","75","32160","29260"
"In post","2021","Declared disabled","Other","West Midlands (England)","Outside London","110","105","25920","24210"
"In post","2021","Declared disabled","Other","Yorkshire and The Humber","Outside London","115","105","24980","22080"
"In post","2021","Declared disabled","Planning","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","London","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Planning","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Planning Inspectors","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","East Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Policy","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Policy","London","London","1675","1630","47050","41970"
"In post","2021","Declared disabled","Policy","North East (England)","Outside London","40","35","41580","38640"
"In post","2021","Declared disabled","Policy","North West (England)","Outside London","120","115","38690","36340"
"In post","2021","Declared disabled","Policy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Policy","Overseas","Overseas","130","130","49730","52720"
"In post","2021","Declared disabled","Policy","Scotland","Outside London","30","30","34710","32140"
"In post","2021","Declared disabled","Policy","South East (England)","Outside London","40","40","36110","33000"
"In post","2021","Declared disabled","Policy","South West (England)","Outside London","70","70","38320","35900"
"In post","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Policy","Wales","Outside London","110","105","38760","37410"
"In post","2021","Declared disabled","Policy","West Midlands (England)","Outside London","55","55","38050","33300"
"In post","2021","Declared disabled","Policy","Yorkshire and The Humber","Outside London","135","130","39820","36820"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Outside London","35","35","37080","34120"
"In post","2021","Declared disabled","Project Delivery","East of England","Outside London","60","55","38870","37970"
"In post","2021","Declared disabled","Project Delivery","London","London","325","320","47520","42170"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Outside London","75","75","39220","38630"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Outside London","135","125","37890","36460"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","Outside London","60","55","39500","38630"
"In post","2021","Declared disabled","Project Delivery","South East (England)","Outside London","175","170","37870","33500"
"In post","2021","Declared disabled","Project Delivery","South West (England)","Outside London","420","405","38330","36500"
"In post","2021","Declared disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Wales","Outside London","40","40","39400","38630"
"In post","2021","Declared disabled","Project Delivery","West Midlands (England)","Outside London","70","65","36420","33300"
"In post","2021","Declared disabled","Project Delivery","Yorkshire and The Humber","Outside London","50","50","38000","33300"
"In post","2021","Declared disabled","Property","East Midlands (England)","Outside London","40","40","35250","31810"
"In post","2021","Declared disabled","Property","East of England","Outside London","50","45","34120","33300"
"In post","2021","Declared disabled","Property","London","London","85","80","41460","35390"
"In post","2021","Declared disabled","Property","North East (England)","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Property","North West (England)","Outside London","45","40","32280","29200"
"In post","2021","Declared disabled","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Property","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Property","South East (England)","Outside London","85","80","33980","33300"
"In post","2021","Declared disabled","Property","South West (England)","Outside London","80","75","35570","33300"
"In post","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Property","Wales","Outside London","40","35","32200","29390"
"In post","2021","Declared disabled","Property","West Midlands (England)","Outside London","45","45","36150","33300"
"In post","2021","Declared disabled","Property","Yorkshire and The Humber","Outside London","50","45","36930","33250"
"In post","2021","Declared disabled","Psychology","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Psychology","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Psychology","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","East Midlands (England)","Outside London","45","40","39450","34660"
"In post","2021","Declared disabled","Science and Engineering","East of England","Outside London","60","55","33660","31700"
"In post","2021","Declared disabled","Science and Engineering","London","London","65","65","45130","40960"
"In post","2021","Declared disabled","Science and Engineering","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","North West (England)","Outside London","45","45","34130","35870"
"In post","2021","Declared disabled","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Science and Engineering","South East (England)","Outside London","215","205","35280","33300"
"In post","2021","Declared disabled","Science and Engineering","South West (England)","Outside London","540","520","37380","37320"
"In post","2021","Declared disabled","Science and Engineering","Unknown","Unknown","5","5","[c]","[c]"
