"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cheshire","Outside London","Male","Unknown","330","315","31370","31650"
"In post","2021","Cheshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cheshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Female","Heterosexual / straight","625","545","26450","26670"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Female","LGBO","25","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Female","Undeclared","85","75","26350","26400"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Female","Unknown","185","155","25400","21010"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Male","Heterosexual / straight","500","480","27060","26670"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","70","70","28530","26850"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Male","Unknown","135","125","26680","26590"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Outside London","Female","Heterosexual / straight","755","655","27090","25150"
"In post","2021","Cumbria","Outside London","Female","LGBO","30","30","28320","25790"
"In post","2021","Cumbria","Outside London","Female","Undeclared","75","70","27870","25190"
"In post","2021","Cumbria","Outside London","Female","Unknown","380","320","25140","21050"
"In post","2021","Cumbria","Outside London","Male","Heterosexual / straight","545","530","30980","27570"
"In post","2021","Cumbria","Outside London","Male","LGBO","35","35","27960","25550"
"In post","2021","Cumbria","Outside London","Male","Undeclared","95","90","32350","27570"
"In post","2021","Cumbria","Outside London","Male","Unknown","225","225","26750","21550"
"In post","2021","Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Female","Heterosexual / straight","4545","4085","30700","27570"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Female","LGBO","265","255","30270","27570"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Female","Undeclared","625","550","30330","27570"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Female","Unknown","1490","1325","28320","26700"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Male","Heterosexual / straight","3335","3225","32890","28130"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Male","LGBO","210","205","30980","27570"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Male","Undeclared","500","470","33180","30950"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Male","Unknown","1320","1265","29610","27150"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Outside London","Female","Heterosexual / straight","2480","2160","28270","27000"
"In post","2021","Devon","Outside London","Female","LGBO","140","135","26920","25930"
"In post","2021","Devon","Outside London","Female","Undeclared","325","275","28810","26930"
"In post","2021","Devon","Outside London","Female","Unknown","1410","1230","31510","27570"
"In post","2021","Devon","Outside London","Male","Heterosexual / straight","2410","2320","30890","27570"
"In post","2021","Devon","Outside London","Male","LGBO","120","115","27520","27130"
"In post","2021","Devon","Outside London","Male","Undeclared","360","340","32430","29730"
"In post","2021","Devon","Outside London","Male","Unknown","1775","1710","36690","35030"
"In post","2021","Devon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Outside London","Female","Heterosexual / straight","1740","1555","28260","27130"
"In post","2021","Dorset and Somerset","Outside London","Female","LGBO","90","85","28400","27470"
"In post","2021","Dorset and Somerset","Outside London","Female","Undeclared","250","220","29110","27570"
"In post","2021","Dorset and Somerset","Outside London","Female","Unknown","425","360","28290","27540"
"In post","2021","Dorset and Somerset","Outside London","Male","Heterosexual / straight","1855","1800","30790","28400"
"In post","2021","Dorset and Somerset","Outside London","Male","LGBO","80","75","28230","27570"
"In post","2021","Dorset and Somerset","Outside London","Male","Undeclared","310","300","31280","31430"
"In post","2021","Dorset and Somerset","Outside London","Male","Unknown","460","440","31200","27620"
"In post","2021","Dorset and Somerset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Outside London","Female","Heterosexual / straight","4520","4075","28940","27140"
"In post","2021","East Anglia","Outside London","Female","LGBO","200","190","27890","25880"
"In post","2021","East Anglia","Outside London","Female","Undeclared","575","520","29300","27130"
"In post","2021","East Anglia","Outside London","Female","Unknown","1070","930","28980","27500"
"In post","2021","East Anglia","Outside London","Male","Heterosexual / straight","4125","3995","31500","28400"
"In post","2021","East Anglia","Outside London","Male","LGBO","185","185","28650","27570"
"In post","2021","East Anglia","Outside London","Male","Undeclared","650","620","31820","31170"
"In post","2021","East Anglia","Outside London","Male","Unknown","1135","1085","31100","28920"
"In post","2021","East Anglia","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Outside London","Female","Heterosexual / straight","7475","6810","32560","28130"
"In post","2021","East Wales","Outside London","Female","LGBO","390","380","30340","27570"
"In post","2021","East Wales","Outside London","Female","Undeclared","790","715","32660","27570"
"In post","2021","East Wales","Outside London","Female","Unknown","2335","2060","27700","25560"
"In post","2021","East Wales","Outside London","Male","Heterosexual / straight","5760","5600","34750","29890"
"In post","2021","East Wales","Outside London","Male","LGBO","470","460","32940","28430"
"In post","2021","East Wales","Outside London","Male","Undeclared","965","920","34140","30020"
"In post","2021","East Wales","Outside London","Male","Unknown","2175","2095","31310","27570"
"In post","2021","East Wales","Outside London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","East Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","East Wales","Outside London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Female","Heterosexual / straight","1595","1385","26890","26670"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Female","LGBO","85","85","26670","25790"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Female","Undeclared","235","205","26900","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Female","Unknown","405","350","25860","26120"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Male","Heterosexual / straight","1635","1575","29060","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Male","LGBO","75","70","27360","27130"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Male","Undeclared","255","245","30250","27570"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Male","Unknown","415","390","28330","27380"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Outside London","Female","Heterosexual / straight","6205","5720","35110","29190"
"In post","2021","Eastern Scotland","Outside London","Female","LGBO","355","345","32990","30080"
"In post","2021","Eastern Scotland","Outside London","Female","Undeclared","1170","1060","30560","27570"
"In post","2021","Eastern Scotland","Outside London","Female","Unknown","2990","2705","31730","27570"
"In post","2021","Eastern Scotland","Outside London","Male","Heterosexual / straight","4780","4650","36650","32140"
"In post","2021","Eastern Scotland","Outside London","Male","LGBO","410","400","35430","30650"
"In post","2021","Eastern Scotland","Outside London","Male","Undeclared","855","825","32850","29350"
"In post","2021","Eastern Scotland","Outside London","Male","Unknown","3075","2950","33380","30650"
"In post","2021","Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Outside London","Female","Heterosexual / straight","2170","1950","29670","29290"
"In post","2021","Essex","Outside London","Female","LGBO","115","110","29710","29290"
"In post","2021","Essex","Outside London","Female","Undeclared","310","270","28500","27370"
"In post","2021","Essex","Outside London","Female","Unknown","630","550","29980","27530"
"In post","2021","Essex","Outside London","Male","Heterosexual / straight","1605","1525","32610","29290"
"In post","2021","Essex","Outside London","Male","LGBO","80","75","31270","29290"
"In post","2021","Essex","Outside London","Male","Undeclared","245","230","33440","29290"
"In post","2021","Essex","Outside London","Male","Unknown","440","420","31190","29290"
"In post","2021","Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Heterosexual / straight","10095","9305","34060","30990"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","LGBO","490","475","31670","28300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Undeclared","1350","1225","35080","33280"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Unknown","1715","1530","33260","28550"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Heterosexual / straight","11300","11070","38880","36440"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","LGBO","525","515","34680","31380"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Undeclared","1755","1690","40560","39070"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Unknown","2075","2015","36700","32010"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Outside London","Female","Heterosexual / straight","7080","6495","31020","27570"
"In post","2021","Greater Manchester","Outside London","Female","LGBO","415","400","30560","27570"
"In post","2021","Greater Manchester","Outside London","Female","Undeclared","865","780","29330","27300"
"In post","2021","Greater Manchester","Outside London","Female","Unknown","2390","2135","27930","25560"
"In post","2021","Greater Manchester","Outside London","Male","Heterosexual / straight","5415","5265","32460","27570"
"In post","2021","Greater Manchester","Outside London","Male","LGBO","565","555","30970","27570"
"In post","2021","Greater Manchester","Outside London","Male","Undeclared","730","700","32930","28220"
"In post","2021","Greater Manchester","Outside London","Male","Unknown","2255","2170","30370","27570"
"In post","2021","Greater Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Outside London","Female","Heterosexual / straight","5460","4895","30460","27570"
"In post","2021","Hampshire and Isle of Wight","Outside London","Female","LGBO","255","240","29050","27570"
"In post","2021","Hampshire and Isle of Wight","Outside London","Female","Undeclared","685","620","30600","27570"
"In post","2021","Hampshire and Isle of Wight","Outside London","Female","Unknown","1190","1020","29720","26670"
"In post","2021","Hampshire and Isle of Wight","Outside London","Male","Heterosexual / straight","5410","5160","33840","30980"
"In post","2021","Hampshire and Isle of Wight","Outside London","Male","LGBO","250","240","31530","27730"
"In post","2021","Hampshire and Isle of Wight","Outside London","Male","Undeclared","845","810","34890","33300"
"In post","2021","Hampshire and Isle of Wight","Outside London","Male","Unknown","1255","1175","33860","29960"
"In post","2021","Hampshire and Isle of Wight","Outside London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Heterosexual / straight","1505","1365","27410","26120"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","LGBO","90","85","28730","24440"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Undeclared","190","170","26860","24440"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Unknown","365","320","25970","24920"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Heterosexual / straight","1305","1270","29100","26830"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","LGBO","55","55","28060","25660"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Undeclared","170","165","30440","29730"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Unknown","305","295","28010","26350"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Outside London","Female","Heterosexual / straight","635","580","27640","27570"
"In post","2021","Highlands and Islands","Outside London","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Highlands and Islands","Outside London","Female","Undeclared","120","100","28050","27570"
"In post","2021","Highlands and Islands","Outside London","Female","Unknown","235","215","28490","27570"
"In post","2021","Highlands and Islands","Outside London","Male","Heterosexual / straight","495","480","29840","27570"
"In post","2021","Highlands and Islands","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Highlands and Islands","Outside London","Male","Undeclared","90","80","28970","26780"
"In post","2021","Highlands and Islands","Outside London","Male","Unknown","350","340","29950","28120"
"In post","2021","Highlands and Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Highlands and Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","London","Female","Heterosexual / straight","6270","5895","40530","34550"
"In post","2021","Inner London - East","London","Female","LGBO","335","325","38760","34550"
"In post","2021","Inner London - East","London","Female","Undeclared","895","840","40570","34010"
"In post","2021","Inner London - East","London","Female","Unknown","2140","1960","39600","32260"
"In post","2021","Inner London - East","London","Male","Heterosexual / straight","4610","4495","44490","38500"
"In post","2021","Inner London - East","London","Male","LGBO","450","445","44830","37310"
"In post","2021","Inner London - East","London","Male","Undeclared","620","595","44640","39800"
"In post","2021","Inner London - East","London","Male","Unknown","1880","1830","43650","36230"
"In post","2021","Inner London - East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","London","Female","Heterosexual / straight","21400","20485","46350","41800"
"In post","2021","Inner London - West","London","Female","LGBO","1445","1415","44980","40050"
"In post","2021","Inner London - West","London","Female","Undeclared","2365","2265","45370","40960"
"In post","2021","Inner London - West","London","Female","Unknown","7100","6810","44500","38600"
"In post","2021","Inner London - West","London","Male","Heterosexual / straight","17760","17570","48840","44080"
"In post","2021","Inner London - West","London","Male","LGBO","2175","2150","48580","45200"
"In post","2021","Inner London - West","London","Male","Undeclared","2625","2585","48470","44680"
"In post","2021","Inner London - West","London","Male","Unknown","6250","6180","47030","40600"
"In post","2021","Inner London - West","London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Inner London - West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Inner London - West","London","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Kent","Outside London","Female","Heterosexual / straight","3005","2730","28710","27370"
"In post","2021","Kent","Outside London","Female","LGBO","185","180","29800","29290"
"In post","2021","Kent","Outside London","Female","Undeclared","425","380","29120","27370"
"In post","2021","Kent","Outside London","Female","Unknown","610","550","28190","26330"
"In post","2021","Kent","Outside London","Male","Heterosexual / straight","2975","2865","30360","29290"
"In post","2021","Kent","Outside London","Male","LGBO","155","150","30850","29290"
"In post","2021","Kent","Outside London","Male","Undeclared","480","450","31060","27370"
"In post","2021","Kent","Outside London","Male","Unknown","690","665","30830","29830"
"In post","2021","Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Outside London","Female","Heterosexual / straight","5510","4875","28170","27570"
"In post","2021","Lancashire","Outside London","Female","LGBO","250","240","27400","26500"
"In post","2021","Lancashire","Outside London","Female","Undeclared","620","530","28020","27570"
"In post","2021","Lancashire","Outside London","Female","Unknown","1890","1615","26200","25300"
"In post","2021","Lancashire","Outside London","Male","Heterosexual / straight","3635","3480","29490","27570"
"In post","2021","Lancashire","Outside London","Male","LGBO","210","200","27420","27570"
"In post","2021","Lancashire","Outside London","Male","Undeclared","470","445","28730","27380"
"In post","2021","Lancashire","Outside London","Male","Unknown","1520","1435","28340","27570"
"In post","2021","Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Heterosexual / straight","2455","2165","27010","25220"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Female","LGBO","130","125","27720","26700"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Undeclared","335","295","26240","24620"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Unknown","730","625","25640","23240"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Heterosexual / straight","1700","1650","28860","27130"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Male","LGBO","100","95","27660","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Undeclared","255","245","29470","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Unknown","545","520","26740","26350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Outside London","Female","Heterosexual / straight","1075","990","26400","25030"
"In post","2021","Lincolnshire","Outside London","Female","LGBO","45","45","26600","26700"
"In post","2021","Lincolnshire","Outside London","Female","Undeclared","160","140","27560","26240"
"In post","2021","Lincolnshire","Outside London","Female","Unknown","165","145","28050","27570"
"In post","2021","Lincolnshire","Outside London","Male","Heterosexual / straight","1035","1005","29610","27570"
"In post","2021","Lincolnshire","Outside London","Male","LGBO","35","35","28240","27570"
"In post","2021","Lincolnshire","Outside London","Male","Undeclared","140","135","31150","28210"
"In post","2021","Lincolnshire","Outside London","Male","Unknown","175","165","28410","27570"
"In post","2021","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Outside London","Female","Heterosexual / straight","8165","7235","28230","25560"
"In post","2021","Merseyside","Outside London","Female","LGBO","275","260","27190","25040"
"In post","2021","Merseyside","Outside London","Female","Undeclared","780","670","28040","25560"
"In post","2021","Merseyside","Outside London","Female","Unknown","2455","2090","26550","23470"
"In post","2021","Merseyside","Outside London","Male","Heterosexual / straight","5165","4985","30350","26410"
"In post","2021","Merseyside","Outside London","Male","LGBO","320","310","29810","26370"
"In post","2021","Merseyside","Outside London","Male","Undeclared","655","625","30610","27240"
"In post","2021","Merseyside","Outside London","Male","Unknown","1660","1585","28370","25560"
"In post","2021","Merseyside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Outside London","Female","Heterosexual / straight","550","500","34160","29190"
"In post","2021","North Eastern Scotland","Outside London","Female","LGBO","30","30","30800","28290"
"In post","2021","North Eastern Scotland","Outside London","Female","Undeclared","105","95","29230","22820"
"In post","2021","North Eastern Scotland","Outside London","Female","Unknown","240","220","30010","27570"
"In post","2021","North Eastern Scotland","Outside London","Male","Heterosexual / straight","520","505","42030","33650"
"In post","2021","North Eastern Scotland","Outside London","Male","LGBO","35","35","36120","29190"
"In post","2021","North Eastern Scotland","Outside London","Male","Undeclared","100","95","41150","32060"
"In post","2021","North Eastern Scotland","Outside London","Male","Unknown","285","275","36010","33650"
"In post","2021","North Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Outside London","Female","Heterosexual / straight","1780","1645","33780","29290"
"In post","2021","North Yorkshire","Outside London","Female","LGBO","105","100","33270","29030"
"In post","2021","North Yorkshire","Outside London","Female","Undeclared","175","160","30820","27570"
"In post","2021","North Yorkshire","Outside London","Female","Unknown","400","355","32490","27570"
"In post","2021","North Yorkshire","Outside London","Male","Heterosexual / straight","1545","1505","34140","30280"
"In post","2021","North Yorkshire","Outside London","Male","LGBO","85","80","32690","28430"
"In post","2021","North Yorkshire","Outside London","Male","Undeclared","240","235","33620","31420"
"In post","2021","North Yorkshire","Outside London","Male","Unknown","400","385","32090","27570"
"In post","2021","North Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Outside London","Female","Heterosexual / straight","1225","1110","29200","25560"
"In post","2021","Northern Ireland","Outside London","Female","LGBO","45","45","26690","25560"
"In post","2021","Northern Ireland","Outside London","Female","Undeclared","85","80","27940","25560"
"In post","2021","Northern Ireland","Outside London","Female","Unknown","400","355","26260","21730"
"In post","2021","Northern Ireland","Outside London","Male","Heterosexual / straight","1405","1360","28070","25040"
"In post","2021","Northern Ireland","Outside London","Male","LGBO","50","50","25860","22330"
"In post","2021","Northern Ireland","Outside London","Male","Undeclared","140","135","28250","25560"
"In post","2021","Northern Ireland","Outside London","Male","Unknown","465","455","26320","23870"
"In post","2021","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Female","Heterosexual / straight","8080","6965","28130","25560"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Female","LGBO","330","310","27610","25560"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Female","Undeclared","760","640","27190","21950"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Female","Unknown","3500","2890","25180","21440"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Male","Heterosexual / straight","5200","5000","30640","27570"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Male","LGBO","370","355","28910","26980"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Male","Undeclared","685","650","30460","27290"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Male","Unknown","2445","2315","28120","25560"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","London","Female","Heterosexual / straight","1440","1325","30230","31060"
"In post","2021","Outer London - East and North East","London","Female","LGBO","75","70","31890","31060"
"In post","2021","Outer London - East and North East","London","Female","Undeclared","195","170","29080","30330"
"In post","2021","Outer London - East and North East","London","Female","Unknown","555","490","28940","30330"
"In post","2021","Outer London - East and North East","London","Male","Heterosexual / straight","955","935","31960","31060"
"In post","2021","Outer London - East and North East","London","Male","LGBO","40","40","31350","31060"
"In post","2021","Outer London - East and North East","London","Male","Undeclared","140","130","32800","31060"
"In post","2021","Outer London - East and North East","London","Male","Unknown","380","365","31160","31060"
"In post","2021","Outer London - East and North East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","London","Female","Heterosexual / straight","4410","4070","36420","31170"
"In post","2021","Outer London - South","London","Female","LGBO","135","125","38240","31060"
