"Status","Year","Function_of_post","Parent_department","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Other Cabinet Office Agencies","Liverpool","HEO","10","5","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Liverpool","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Other Cabinet Office Agencies","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland Office","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland Office","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland Office","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","City of Edinburgh","EO","15","10","29570","30080"
"In post","2021","Communications","Scottish Government","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","City of Edinburgh","HEO","20","20","35830","36780"
"In post","2021","Communications","Scottish Government","City of Edinburgh","SEO","5","5","[c]","[c]"
"In post","2021","Communications","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","Inverness and Nairn and Moray, Badenoch and Strathspey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","Perth and Kinross and Stirling","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scottish Government","West Lothian","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","HEO","5","5","[c]","[c]"
"In post","2021","Communications","The National Archives","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","HEO","10","10","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Communications","UK Export Finance","Westminster","SEO","10","10","45560","46020"
"In post","2021","Communications","UK Supreme Court","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","HEO","15","15","29680","29540"
"In post","2021","Communications","United Kingdom Statistics Authority","Monmouthshire and Newport","SEO","15","15","36440","36030"
"In post","2021","Communications","United Kingdom Statistics Authority","South Hampshire","EO","10","10","23840","23050"
"In post","2021","Communications","United Kingdom Statistics Authority","South Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","South Hampshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","South Hampshire","HEO","10","10","29820","29540"
"In post","2021","Communications","United Kingdom Statistics Authority","South Hampshire","SEO","10","10","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Westminster","G7","5","5","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Westminster","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Birmingham","HEO","5","5","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Birmingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","Central Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Government","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","EO","35","30","27260","26320"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","G6","35","35","70530","69620"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","G7","40","40","58300","58470"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","HEO","70","65","33570","33100"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","SCS level","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Attorney General's Departments","Westminster","SEO","60","60","41140","40350"
"In post","2021","Counter Fraud","Cabinet Office","Leeds","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Leeds","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Tower Hamlets","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Tower Hamlets","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","EO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","G6","15","15","65640","65310"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","G7","30","25","55680","54700"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","HEO","25","25","34860","34550"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","HEO","40","40","36220","35600"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Birmingham","SEO","10","10","45000","46880"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Blackpool","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Bristol, City of","HEO","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","City of Edinburgh","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Croydon","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Croydon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Devon CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hackney and Newham","HEO","15","15","37850","38510"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hackney and Newham","SEO","15","15","45570","43730"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hertfordshire","HEO","10","10","37840","38510"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Leeds","HEO","10","10","36530","39170"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Leeds","SEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Manchester","G7","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Manchester","HEO","35","35","36100","35340"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Manchester","SEO","15","15","43940","44030"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","SEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Nottingham","HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Plymouth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Southampton","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Suffolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Derby","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Ayrshire and North Ayrshire mainland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Harrow and Hillingdon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Nottingham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Perth and Kinross and Stirling","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","South Hampshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Swansea","EO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Swansea","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Tyneside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Tyneside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Westminster","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport","Westminster","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Birmingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Birmingham","HEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Birmingham","SEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Westminster","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Westminster","HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","Westminster","SEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","York","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","York","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","York","HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","York","SEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Angus and Dundee City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Angus and Dundee City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","AO","25","25","20950","21440"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","EO","170","160","25990","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","G6","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","G7","20","20","52850","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","HEO","120","115","31930","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Belfast","SEO","45","45","39150","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Berkshire","AO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Berkshire","EO","40","35","28460","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Berkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Berkshire","HEO","35","30","35940","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Berkshire","SEO","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bexley and Greenwich","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","AO","65","55","20770","20580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","EO","185","165","26160","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","G6","15","15","64210","64670"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","G7","45","45","52030","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","HEO","160","150","31970","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Birmingham","SEO","50","50","38490","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Blackburn with Darwen","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bradford","EO","20","20","26190","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bradford","G7","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bradford","HEO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","AO","20","20","20700","20140"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","EO","130","120","26210","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","G6","20","15","67040","64670"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","G7","55","55","53260","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","HEO","100","95","32140","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Bristol, City of","SEO","50","45","38780","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","AO","75","70","25150","25630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","EO","390","375","30380","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","G6","25","20","72480","71550"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","G7","90","85","58820","59160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","HEO","345","335","36750","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","SCS level","5","5","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Camden and City of London","SEO","155","155","42500","41760"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","AO","35","30","20560","20140"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","EO","130","120","25970","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","G7","25","20","50850","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","HEO","120","110","31870","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","Cardiff and Vale of Glamorgan","SEO","35","35","38220","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Causeway Coast and Glens","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","AO","10","10","20730","20180"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","EO","100","95","25940","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","G7","15","10","51960","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","HEO","70","70","31770","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs","City of Edinburgh","SEO","20","20","38640","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","AO","45","40","25060","25630"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","EO","240","230","30060","29570"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","G6","20","15","72300","71400"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","G7","70","65","58880","59160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","HEO","170","165","36670","36160"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Croydon","SEO","75","75","42270","41760"
"In post","2021","Counter Fraud","HM Revenue and Customs","Durham CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs","Durham CC","G7","[c]","[c]","[c]","[c]"
