"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Medicine","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","City of Edinburgh","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Medicine","City of Edinburgh","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Clackmannanshire and Fife","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Clackmannanshire and Fife","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Cornwall and Isles of Scilly","Outside London","Female","25","15","[c]","[c]"
"In post","2021","Medicine","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Darlington","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Devon CC","Outside London","Female","60","50","28530","18800"
"In post","2021","Medicine","Devon CC","Outside London","Male","25","20","[c]","[c]"
"In post","2021","Medicine","Dorset CC","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Medicine","Dorset CC","Outside London","Male","10","5","[c]","[c]"
"In post","2021","Medicine","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","East Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Medicine","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","East Riding of Yorkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","East Surrey","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Essex Haven Gateway","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Medicine","Essex Haven Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Flintshire and Wrexham","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Medicine","Glasgow City","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Glasgow City","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Gloucestershire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Gloucestershire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Greater Manchester South East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Greater Manchester South East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Harrow and Hillingdon","London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Harrow and Hillingdon","London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Herefordshire, County of","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Hertfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Isle of Anglesey","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Lambeth","London","Female","60","50","106090","103770"
"In post","2021","Medicine","Lambeth","London","Male","35","30","100290","103660"
"In post","2021","Medicine","Lancaster and Wyre","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Lancaster and Wyre","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Leeds","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Leeds","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Leicestershire CC and Rutland","Outside London","Female","90","85","38640","37890"
"In post","2021","Medicine","Leicestershire CC and Rutland","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Medicine","Lewisham and Southwark","London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Lewisham and Southwark","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Lincolnshire","Outside London","Female","35","30","39710","37890"
"In post","2021","Medicine","Lincolnshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Lisburn and Castlereagh","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Medicine","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Liverpool","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Liverpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Manchester","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Medicine","Manchester","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Medway","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Medway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Mid Kent","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Mid Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Mid Lancashire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Mid Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North and West Norfolk","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","North and West Norfolk","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","North Hampshire","Outside London","Female","50","45","41770","37900"
"In post","2021","Medicine","North Hampshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Medicine","North Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North Yorkshire CC","Outside London","Female","95","85","40540","30620"
"In post","2021","Medicine","North Yorkshire CC","Outside London","Male","40","35","52600","39730"
"In post","2021","Medicine","Northumberland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Nottingham","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Nottingham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","Overseas","Female","35","35","50390","44500"
"In post","2021","Medicine","Overseas","Overseas","Male","20","20","[c]","[c]"
"In post","2021","Medicine","Oxfordshire","Outside London","Female","60","50","53750","38490"
"In post","2021","Medicine","Oxfordshire","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Medicine","Perth and Kinross and Stirling","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Perth and Kinross and Stirling","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Peterborough","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Peterborough","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Plymouth","Outside London","Female","30","25","45710","38490"
"In post","2021","Medicine","Plymouth","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Medicine","Portsmouth","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Medicine","Portsmouth","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Medicine","Powys","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Sheffield","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Sheffield","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Shropshire CC","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Medicine","Shropshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Medicine","Somerset","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Medicine","Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Hampshire","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Medicine","South Hampshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","South Lanarkshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","South Lanarkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South Nottinghamshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","South Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South West Wales","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","South West Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Southampton","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Southampton","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Staffordshire CC","Outside London","Female","35","35","46500","39890"
"In post","2021","Medicine","Staffordshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Suffolk","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Medicine","Suffolk","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","Swansea","Outside London","Female","35","30","74720","86300"
"In post","2021","Medicine","Swansea","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Telford and Wrekin","Outside London","Female","20","15","[c]","[c]"
"In post","2021","Medicine","Telford and Wrekin","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Tower Hamlets","London","Female","100","95","62680","67040"
"In post","2021","Medicine","Tower Hamlets","London","Male","65","60","68140","68210"
"In post","2021","Medicine","Tyneside","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Tyneside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Warwickshire","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Medicine","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Essex","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Medicine","West Essex","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Medicine","West Surrey","Outside London","Female","30","25","[c]","[c]"
"In post","2021","Medicine","West Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Sussex (North East)","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Sussex (South West)","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Sussex (South West)","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Westminster","London","Female","40","35","60050","55120"
"In post","2021","Medicine","Westminster","London","Male","15","15","[c]","[c]"
"In post","2021","Medicine","Wiltshire","Outside London","Female","135","120","42500","36370"
"In post","2021","Medicine","Wiltshire","Outside London","Male","45","40","59580","44800"
"In post","2021","Medicine","York","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Medicine","York","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","Female","280","260","29410","25870"
"In post","2021","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","Male","345","335","43520","33650"
"In post","2021","Operational Delivery","Angus and Dundee City","Outside London","Female","210","180","24290","21490"
"In post","2021","Operational Delivery","Angus and Dundee City","Outside London","Male","145","135","22700","21400"
"In post","2021","Operational Delivery","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Antrim and Newtownabbey","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Ards and North Down","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Ards and North Down","Outside London","Male","30","30","38710","31780"
"In post","2021","Operational Delivery","Barking & Dagenham and Havering","London","Female","95","85","27440","24080"
"In post","2021","Operational Delivery","Barking & Dagenham and Havering","London","Male","30","30","28860","30470"
"In post","2021","Operational Delivery","Barnet","London","Female","335","310","34430","32090"
"In post","2021","Operational Delivery","Barnet","London","Male","170","160","37880","32330"
"In post","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Female","695","630","26240","23840"
"In post","2021","Operational Delivery","Barnsley, Doncaster and Rotherham","Outside London","Male","735","690","29090","27150"
"In post","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","755","685","29480","27250"
"In post","2021","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","550","535","32350","30980"
"In post","2021","Operational Delivery","Bedford","Outside London","Female","310","290","28760","26410"
"In post","2021","Operational Delivery","Bedford","Outside London","Male","285","275","32040","30400"
"In post","2021","Operational Delivery","Belfast","Outside London","Female","820","710","25820","24890"
"In post","2021","Operational Delivery","Belfast","Outside London","Male","750","715","26070","24880"
"In post","2021","Operational Delivery","Berkshire","Outside London","Female","445","410","28480","25630"
"In post","2021","Operational Delivery","Berkshire","Outside London","Male","320","315","31280","27680"
"In post","2021","Operational Delivery","Bexley and Greenwich","London","Female","555","530","29790","28590"
"In post","2021","Operational Delivery","Bexley and Greenwich","London","Male","645","625","33090","33180"
"In post","2021","Operational Delivery","Birmingham","Outside London","Female","3195","2885","26390","22720"
"In post","2021","Operational Delivery","Birmingham","Outside London","Male","2285","2220","28520","25080"
"In post","2021","Operational Delivery","Blackburn with Darwen","Outside London","Female","80","75","25720","22920"
"In post","2021","Operational Delivery","Blackburn with Darwen","Outside London","Male","45","45","27400","26780"
"In post","2021","Operational Delivery","Blackpool","Outside London","Female","110","95","25500","22920"
"In post","2021","Operational Delivery","Blackpool","Outside London","Male","30","25","[c]","[c]"
"In post","2021","Operational Delivery","Bournemouth and Poole","Outside London","Female","180","155","25980","22920"
"In post","2021","Operational Delivery","Bournemouth and Poole","Outside London","Male","135","125","26180","26410"
"In post","2021","Operational Delivery","Bradford","Outside London","Female","785","655","24930","21440"
"In post","2021","Operational Delivery","Bradford","Outside London","Male","465","440","24400","21440"
"In post","2021","Operational Delivery","Breckland and South Norfolk","Outside London","Female","150","140","26690","23970"
"In post","2021","Operational Delivery","Breckland and South Norfolk","Outside London","Male","260","250","28300","26300"
"In post","2021","Operational Delivery","Brent","London","Female","160","145","28160","23500"
"In post","2021","Operational Delivery","Brent","London","Male","45","45","27290","24210"
"In post","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Female","155","140","27340","23350"
"In post","2021","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","Male","80","80","33610","34390"
"In post","2021","Operational Delivery","Brighton and Hove","Outside London","Female","200","175","27230","23520"
"In post","2021","Operational Delivery","Brighton and Hove","Outside London","Male","85","80","25550","22260"
"In post","2021","Operational Delivery","Bristol, City of","Outside London","Female","1110","1005","28470","24920"
"In post","2021","Operational Delivery","Bristol, City of","Outside London","Male","930","895","31000","26470"
"In post","2021","Operational Delivery","Bromley","London","Female","115","100","24770","22450"
"In post","2021","Operational Delivery","Bromley","London","Male","50","45","25400","22080"
"In post","2021","Operational Delivery","Buckinghamshire CC","Outside London","Female","325","300","28750","27850"
"In post","2021","Operational Delivery","Buckinghamshire CC","Outside London","Male","340","330","31570","31810"
"In post","2021","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Calderdale and Kirklees","Outside London","Female","205","175","25340","22260"
"In post","2021","Operational Delivery","Calderdale and Kirklees","Outside London","Male","70","65","25550","24500"
"In post","2021","Operational Delivery","Cambridgeshire CC","Outside London","Female","670","615","28490","25850"
"In post","2021","Operational Delivery","Cambridgeshire CC","Outside London","Male","825","785","31120","31220"
"In post","2021","Operational Delivery","Camden and City of London","London","Female","970","905","29220","26410"
"In post","2021","Operational Delivery","Camden and City of London","London","Male","660","645","30610","26410"
"In post","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","Female","2665","2350","27730","24500"
"In post","2021","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","Male","2085","1990","28860","25560"
"In post","2021","Operational Delivery","Central Bedfordshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Central Bedfordshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Operational Delivery","Central Hampshire","Outside London","Female","275","260","28970","27850"
"In post","2021","Operational Delivery","Central Hampshire","Outside London","Male","320","315","33790","32150"
"In post","2021","Operational Delivery","Central Valleys","Outside London","Female","285","265","31930","28850"
"In post","2021","Operational Delivery","Central Valleys","Outside London","Male","170","165","40100","37410"
"In post","2021","Operational Delivery","Cheshire East","Outside London","Female","320","300","28700","26300"
"In post","2021","Operational Delivery","Cheshire East","Outside London","Male","200","190","29060","26630"
"In post","2021","Operational Delivery","Cheshire West and Chester","Outside London","Female","105","90","26450","23840"
"In post","2021","Operational Delivery","Cheshire West and Chester","Outside London","Male","35","35","25370","23640"
"In post","2021","Operational Delivery","Chorley and West Lancashire","Outside London","Female","450","410","27600","25790"
"In post","2021","Operational Delivery","Chorley and West Lancashire","Outside London","Male","645","600","30270","28860"
"In post","2021","Operational Delivery","City of Edinburgh","Outside London","Female","1700","1570","27780","25560"
"In post","2021","Operational Delivery","City of Edinburgh","Outside London","Male","1615","1560","29580","26480"
"In post","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","Female","215","195","27260","25870"
"In post","2021","Operational Delivery","Clackmannanshire and Fife","Outside London","Male","255","240","31590","33650"
"In post","2021","Operational Delivery","Conwy and Denbighshire","Outside London","Female","180","165","32240","28850"
"In post","2021","Operational Delivery","Conwy and Denbighshire","Outside London","Male","105","100","36510","30290"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Female","140","120","25280","22260"
"In post","2021","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Male","120","115","28640","26750"
"In post","2021","Operational Delivery","Coventry","Outside London","Female","580","540","34420","30230"
"In post","2021","Operational Delivery","Coventry","Outside London","Male","340","330","38110","36230"
"In post","2021","Operational Delivery","Croydon","London","Female","2500","2255","32130","29080"
"In post","2021","Operational Delivery","Croydon","London","Male","1560","1525","34300","29370"
"In post","2021","Operational Delivery","Darlington","Outside London","Female","175","160","32890","30200"
"In post","2021","Operational Delivery","Darlington","Outside London","Male","105","100","32840","29730"
"In post","2021","Operational Delivery","Derby","Outside London","Female","205","180","24900","22260"
"In post","2021","Operational Delivery","Derby","Outside London","Male","80","75","26700","26780"
"In post","2021","Operational Delivery","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","Devon CC","Outside London","Female","750","675","27130","24340"
"In post","2021","Operational Delivery","Devon CC","Outside London","Male","1050","995","30310","27380"
"In post","2021","Operational Delivery","Dorset CC","Outside London","Female","560","500","26820","25810"
"In post","2021","Operational Delivery","Dorset CC","Outside London","Male","655","630","28980","27380"
"In post","2021","Operational Delivery","Dudley","Outside London","Female","95","85","25370","22920"
"In post","2021","Operational Delivery","Dudley","Outside London","Male","45","45","26360","26700"
"In post","2021","Operational Delivery","Dumfries and Galloway","Outside London","Female","85","75","27280","25870"
"In post","2021","Operational Delivery","Dumfries and Galloway","Outside London","Male","110","100","30710","33650"
"In post","2021","Operational Delivery","Durham CC","Outside London","Female","2195","1920","25190","22350"
"In post","2021","Operational Delivery","Durham CC","Outside London","Male","1955","1815","27930","26630"
"In post","2021","Operational Delivery","Ealing","London","Female","65","60","30750","27750"
"In post","2021","Operational Delivery","Ealing","London","Male","35","30","30650","30700"
"In post","2021","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Female","60","55","25050","22820"
"In post","2021","Operational Delivery","East Ayrshire and North Ayrshire mainland","Outside London","Male","35","35","27970","26780"
"In post","2021","Operational Delivery","East Cumbria","Outside London","Female","345","295","25330","22160"
"In post","2021","Operational Delivery","East Cumbria","Outside London","Male","200","190","26450","21050"
"In post","2021","Operational Delivery","East Derbyshire","Outside London","Female","55","45","26580","23840"
"In post","2021","Operational Delivery","East Derbyshire","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","175","165","27800","25870"
"In post","2021","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","255","250","30790","33650"
"In post","2021","Operational Delivery","East Kent","Outside London","Female","1110","975","26620","25310"
"In post","2021","Operational Delivery","East Kent","Outside London","Male","1455","1360","27630","26330"
"In post","2021","Operational Delivery","East Lancashire","Outside London","Female","100","90","24760","22260"
"In post","2021","Operational Delivery","East Lancashire","Outside London","Male","35","35","27560","26780"
"In post","2021","Operational Delivery","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Operational Delivery","East Lothian and Midlothian","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Operational Delivery","East Merseyside","Outside London","Female","180","165","26840","23840"
"In post","2021","Operational Delivery","East Merseyside","Outside London","Male","85","85","31030","27680"
"In post","2021","Operational Delivery","East Riding of Yorkshire","Outside London","Female","445","410","26350","24550"
"In post","2021","Operational Delivery","East Riding of Yorkshire","Outside London","Male","785","745","30410","28220"
"In post","2021","Operational Delivery","East Surrey","Outside London","Female","375","345","33060","33590"
"In post","2021","Operational Delivery","East Surrey","Outside London","Male","410","395","33830","34750"
"In post","2021","Operational Delivery","East Sussex CC","Outside London","Female","270","245","26670","25700"
"In post","2021","Operational Delivery","East Sussex CC","Outside London","Male","320","305","28960","28220"
"In post","2021","Operational Delivery","Enfield","London","Female","45","40","28310","26810"
"In post","2021","Operational Delivery","Enfield","London","Male","40","35","28110","30700"
"In post","2021","Operational Delivery","Essex Haven Gateway","Outside London","Female","115","105","26730","25310"
"In post","2021","Operational Delivery","Essex Haven Gateway","Outside London","Male","125","120","30400","26700"
"In post","2021","Operational Delivery","Essex Thames Gateway","Outside London","Female","145","130","25180","22920"
"In post","2021","Operational Delivery","Essex Thames Gateway","Outside London","Male","60","55","24970","24970"
"In post","2021","Operational Delivery","Falkirk","Outside London","Female","170","160","28300","26570"
"In post","2021","Operational Delivery","Falkirk","Outside London","Male","295","270","31300","33650"
"In post","2021","Operational Delivery","Flintshire and Wrexham","Outside London","Female","485","465","26110","23970"
"In post","2021","Operational Delivery","Flintshire and Wrexham","Outside London","Male","505","500","27880","25300"
"In post","2021","Operational Delivery","Glasgow City","Outside London","Female","1770","1570","26670","24890"
"In post","2021","Operational Delivery","Glasgow City","Outside London","Male","1670","1590","28260","25870"
"In post","2021","Operational Delivery","Gloucestershire","Outside London","Female","360","310","27060","27130"
"In post","2021","Operational Delivery","Gloucestershire","Outside London","Male","190","175","29300","27130"
"In post","2021","Operational Delivery","Greater Manchester North East","Outside London","Female","225","215","28460","26780"
"In post","2021","Operational Delivery","Greater Manchester North East","Outside London","Male","190","180","29130","27680"
"In post","2021","Operational Delivery","Greater Manchester North West","Outside London","Female","295","270","25620","23240"
"In post","2021","Operational Delivery","Greater Manchester North West","Outside London","Male","250","240","28660","26810"
"In post","2021","Operational Delivery","Greater Manchester South East","Outside London","Female","175","160","25850","22920"
"In post","2021","Operational Delivery","Greater Manchester South East","Outside London","Male","90","85","26210","23840"
"In post","2021","Operational Delivery","Greater Manchester South West","Outside London","Female","1405","1250","26430","24890"
"In post","2021","Operational Delivery","Greater Manchester South West","Outside London","Male","1180","1135","26730","25560"
"In post","2021","Operational Delivery","Gwent Valleys","Outside London","Female","180","160","27050","23830"
"In post","2021","Operational Delivery","Gwent Valleys","Outside London","Male","55","50","30940","28850"
"In post","2021","Operational Delivery","Gwynedd","Outside London","Female","170","150","25280","23830"
"In post","2021","Operational Delivery","Gwynedd","Outside London","Male","100","95","27180","25360"
"In post","2021","Operational Delivery","Hackney and Newham","London","Female","465","415","29910","26810"
"In post","2021","Operational Delivery","Hackney and Newham","London","Male","245","240","32880","29430"
"In post","2021","Operational Delivery","Haringey and Islington","London","Female","525","495","29350","26810"
"In post","2021","Operational Delivery","Haringey and Islington","London","Male","470","465","32260","34320"
"In post","2021","Operational Delivery","Harrow and Hillingdon","London","Female","1020","895","30420","28990"
"In post","2021","Operational Delivery","Harrow and Hillingdon","London","Male","1155","1050","31270","29080"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","Female","290","275","28090","24620"
"In post","2021","Operational Delivery","Hartlepool and Stockton-on-Tees","Outside London","Male","410","390","29090","27680"
"In post","2021","Operational Delivery","Heart of Essex","Outside London","Female","415","375","27350","25840"
"In post","2021","Operational Delivery","Heart of Essex","Outside London","Male","385","375","31580","30680"
"In post","2021","Operational Delivery","Herefordshire, County of","Outside London","Female","25","20","[c]","[c]"
"In post","2021","Operational Delivery","Herefordshire, County of","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Operational Delivery","Hertfordshire","Outside London","Female","600","550","29560","27510"
"In post","2021","Operational Delivery","Hertfordshire","Outside London","Male","480","470","32480","31810"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","London","Female","900","840","29960","28810"
"In post","2021","Operational Delivery","Hounslow and Richmond upon Thames","London","Male","795","770","32290","33050"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Female","215","200","28030","26410"
"In post","2021","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Male","300","280","32960","32770"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Female","105","95","27020","25870"
"In post","2021","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Male","130","125","30300","29770"
"In post","2021","Operational Delivery","Isle of Anglesey","Outside London","Female","30","30","[c]","[c]"
"In post","2021","Operational Delivery","Isle of Anglesey","Outside London","Male","55","55","28940","26590"
"In post","2021","Operational Delivery","Isle of Wight","Outside London","Female","205","185","25610","23240"
"In post","2021","Operational Delivery","Isle of Wight","Outside London","Male","420","400","29140","27380"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","Female","255","245","32210","32680"
"In post","2021","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","London","Male","315","305","33740","33260"
"In post","2021","Operational Delivery","Kent Thames Gateway","Outside London","Female","480","450","27660","26350"
"In post","2021","Operational Delivery","Kent Thames Gateway","Outside London","Male","735","710","31430","31650"
"In post","2021","Operational Delivery","Kingston upon Hull, City of","Outside London","Female","575","505","26640","25930"
