"Status","Year","Disability","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","AO","145","135","26760","25630"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","EO","100","95","31160","30620"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","HEO","55","55","36870","36870"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","SEO","40","40","47510","46460"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Unknown","120","115","33880","32090"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","AA","50","40","21490","20280"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","AO","235","220","25850","23520"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","EO","220","210","29230","29100"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","G6","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","G7","60","60","56120","55470"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","HEO","130","125","34950","35010"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","SCS level","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","SEO","95","95","42350","40940"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Kent","AA","45","45","20450","21130"
"In post","2021","Declared disabled","Operational Delivery","Kent","AO","155","145","24850","23240"
"In post","2021","Declared disabled","Operational Delivery","Kent","EO","145","135","27830","27370"
"In post","2021","Declared disabled","Operational Delivery","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Kent","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Kent","HEO","55","55","34570","33900"
"In post","2021","Declared disabled","Operational Delivery","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Kent","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Kent","Unknown","60","55","30010","28200"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","AA","60","50","20350","20600"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","AO","210","185","23580","21440"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","EO","140","125","27130","26990"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","HEO","55","50","34070","33630"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","SEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Unknown","70","65","29310","28200"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA","30","30","19690","20600"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AO","190","170","21760","20140"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","55","55","25650","26780"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","HEO","30","30","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","55","50","29640","30210"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","AO","45","40","24940","23240"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","Unknown","30","30","33450","33030"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","AA","70","60","18670","17990"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","AO","465","400","21460","21430"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","EO","300","270","25910","25560"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","HEO","90","85","32030","31810"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","SEO","55","50","41480","38630"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","Unknown","90","85","30590","30210"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","AO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","AO","30","30","21980","21050"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","Unknown","35","30","30060","30210"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","AO","65","60","21140","21430"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","EO","50","45","25980","25560"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","AA","55","45","19510","20070"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","AO","435","360","20860","21400"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","EO","155","135","26000","25560"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","HEO","75","70","31280","31810"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","Unknown","80","75","29110","28200"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","AO","50","50","27450","24440"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","EO","45","40","31990","30780"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","Unknown","55","50","32170","28690"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","AA","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","AO","130","115","24830","25630"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","EO","165","150","29400","29270"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","HEO","75","70","35500","35200"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","SEO","60","60","44250","44840"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","Unknown","35","30","33950","32090"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","AA","30","25","22180","22210"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","AO","105","100","26680","25630"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","EO","175","145","29900","29080"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","HEO","50","50","36490","35470"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Unknown","55","50","34820","35310"
"In post","2021","Declared disabled","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","AA","45","45","21060","20600"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","AO","200","185","23360","21710"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","EO","80","75","27600","27130"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","HEO","40","35","34250","33840"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Unknown","60","50","31340","30880"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","AA","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","AO","170","150","22350","21430"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","EO","85","75","25910","25310"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","HEO","45","40","32210","30980"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","Unknown","70","65","31340","32050"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","AO","105","80","21010","21400"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","EO","50","40","26530","26120"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","HEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","AA","35","30","21470","21520"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","AO","115","105","25720","23520"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","EO","95","90","28360","27620"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","HEO","35","35","34390","33840"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","Unknown","55","50","28320","27260"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","AA","55","45","19470","19850"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","AO","235","200","24020","21710"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","EO","80","70","28300","27130"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","HEO","35","30","33380","33840"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","Unknown","65","60","30430","28200"
"In post","2021","Declared disabled","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","AA","15","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","AO","195","160","21530","21430"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","EO","170","155","28440","26950"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","HEO","65","60","32980","31810"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","AA","35","30","18410","17430"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","AO","295","265","21310","20650"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","EO","160","150","25670","25560"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","HEO","110","105","31490","31530"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","SEO","50","50","39890","38550"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Unknown","130","120","30240","30210"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","AA","205","150","18230","18060"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","AO","400","340","21750","21590"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","EO","105","90","26900","26780"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","HEO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","SEO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Unknown","115","110","29250","28200"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","AA","55","45","19680","20600"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","AO","235","200","22670","21440"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","EO","160","145","26330","25560"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","HEO","70","70","32530","31810"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","SEO","50","45","42370","41140"
"In post","2021","Declared disabled","Operational Delivery","West Yorkshire","Unknown","110","105","30770","30210"
"In post","2021","Declared disabled","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Hampshire and Isle of Wight","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Research","Outer London - South","AA","[c]","[c]","[c]","[c]"
