"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Property","East Midlands (England)","AA","20","20","17850","17230"
"In post","2021","50-59","Property","East Midlands (England)","AO","20","15","21200","21100"
"In post","2021","50-59","Property","East Midlands (England)","EO","35","35","26790","26500"
"In post","2021","50-59","Property","East Midlands (England)","G6","10","10","63750","64670"
"In post","2021","50-59","Property","East Midlands (England)","G7","30","30","52920","52830"
"In post","2021","50-59","Property","East Midlands (England)","HEO","40","40","32900","33250"
"In post","2021","50-59","Property","East Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Property","East Midlands (England)","SEO","45","45","41260","40860"
"In post","2021","50-59","Property","East of England","AA","30","30","18540","18730"
"In post","2021","50-59","Property","East of England","AO","20","15","21290","21130"
"In post","2021","50-59","Property","East of England","EO","50","50","26860","26670"
"In post","2021","50-59","Property","East of England","G6","5","5","[c]","[c]"
"In post","2021","50-59","Property","East of England","G7","20","20","55390","54990"
"In post","2021","50-59","Property","East of England","HEO","50","50","33770","33300"
"In post","2021","50-59","Property","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","East of England","SEO","40","40","41990","41160"
"In post","2021","50-59","Property","London","AA","15","15","19100","18730"
"In post","2021","50-59","Property","London","AO","40","40","25170","25000"
"In post","2021","50-59","Property","London","EO","100","95","30380","30000"
"In post","2021","50-59","Property","London","G6","45","45","69860","70380"
"In post","2021","50-59","Property","London","G7","100","100","59960","61000"
"In post","2021","50-59","Property","London","HEO","75","75","37060","37130"
"In post","2021","50-59","Property","London","SCS level","25","25","99910","93410"
"In post","2021","50-59","Property","London","SEO","90","85","46270","47420"
"In post","2021","50-59","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","North East (England)","AA","20","20","19370","19850"
"In post","2021","50-59","Property","North East (England)","AO","40","35","21170","21100"
"In post","2021","50-59","Property","North East (England)","EO","30","30","26150","26000"
"In post","2021","50-59","Property","North East (England)","G6","5","5","[c]","[c]"
"In post","2021","50-59","Property","North East (England)","G7","30","30","53020","52580"
"In post","2021","50-59","Property","North East (England)","HEO","20","20","31770","32100"
"In post","2021","50-59","Property","North East (England)","SEO","20","20","41190","42000"
"In post","2021","50-59","Property","North West (England)","AA","10","10","17510","17230"
"In post","2021","50-59","Property","North West (England)","AO","15","10","21060","21100"
"In post","2021","50-59","Property","North West (England)","EO","45","40","26440","26500"
"In post","2021","50-59","Property","North West (England)","G6","10","10","63780","64210"
"In post","2021","50-59","Property","North West (England)","G7","30","30","54130","54990"
"In post","2021","50-59","Property","North West (England)","HEO","40","40","32170","32480"
"In post","2021","50-59","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","North West (England)","SEO","35","35","41550","42160"
"In post","2021","50-59","Property","Northern Ireland","AA","25","25","18080","17980"
"In post","2021","50-59","Property","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2021","50-59","Property","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","50-59","Property","Northern Ireland","HEO","10","10","34320","33900"
"In post","2021","50-59","Property","Northern Ireland","SEO","10","10","42080","41330"
"In post","2021","50-59","Property","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","EO","10","10","28280","27510"
"In post","2021","50-59","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Overseas","G7","5","5","[c]","[c]"
"In post","2021","50-59","Property","Overseas","HEO","35","35","35990","33300"
"In post","2021","50-59","Property","Overseas","SEO","20","20","44320","44430"
"In post","2021","50-59","Property","Scotland","AA","40","40","19330","19560"
"In post","2021","50-59","Property","Scotland","AO","175","170","25890","26530"
"In post","2021","50-59","Property","Scotland","EO","90","90","32180","34650"
"In post","2021","50-59","Property","Scotland","G6","10","10","70610","69690"
"In post","2021","50-59","Property","Scotland","G7","20","20","54920","54770"
"In post","2021","50-59","Property","Scotland","HEO","60","60","35410","35270"
"In post","2021","50-59","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Scotland","SEO","55","55","43770","45210"
"In post","2021","50-59","Property","South East (England)","AA","40","35","17800","17230"
"In post","2021","50-59","Property","South East (England)","AO","30","30","21550","21130"
"In post","2021","50-59","Property","South East (England)","EO","70","70","26710","26670"
"In post","2021","50-59","Property","South East (England)","G6","20","20","67400","68270"
"In post","2021","50-59","Property","South East (England)","G7","45","45","54310","54540"
"In post","2021","50-59","Property","South East (England)","HEO","80","80","34110","33300"
"In post","2021","50-59","Property","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Property","South East (England)","SEO","85","80","43000","42580"
"In post","2021","50-59","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","South West (England)","AA","35","30","18640","18800"
"In post","2021","50-59","Property","South West (England)","AO","60","55","21060","21100"
"In post","2021","50-59","Property","South West (England)","EO","75","70","26250","26320"
"In post","2021","50-59","Property","South West (England)","G6","15","15","67490","66870"
"In post","2021","50-59","Property","South West (England)","G7","60","60","52700","54540"
"In post","2021","50-59","Property","South West (England)","HEO","105","100","33150","33300"
"In post","2021","50-59","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","South West (England)","SEO","110","105","41320","40580"
"In post","2021","50-59","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Wales","AA","10","10","[c]","[c]"
"In post","2021","50-59","Property","Wales","AO","30","30","21140","21140"
"In post","2021","50-59","Property","Wales","EO","30","25","26690","26670"
"In post","2021","50-59","Property","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Wales","G7","20","20","53030","54990"
"In post","2021","50-59","Property","Wales","HEO","40","40","33150","33280"
"In post","2021","50-59","Property","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Wales","SEO","25","25","41510","42080"
"In post","2021","50-59","Property","West Midlands (England)","AA","15","15","17640","17230"
"In post","2021","50-59","Property","West Midlands (England)","AO","20","15","21220","21100"
"In post","2021","50-59","Property","West Midlands (England)","EO","35","30","26880","26670"
"In post","2021","50-59","Property","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","50-59","Property","West Midlands (England)","G7","30","30","53640","54990"
"In post","2021","50-59","Property","West Midlands (England)","HEO","40","40","32490","33250"
"In post","2021","50-59","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","West Midlands (England)","SEO","55","50","42020","41340"
"In post","2021","50-59","Property","Yorkshire and The Humber","AA","20","20","18080","17230"
"In post","2021","50-59","Property","Yorkshire and The Humber","AO","30","25","21000","21100"
"In post","2021","50-59","Property","Yorkshire and The Humber","EO","65","65","26470","26500"
"In post","2021","50-59","Property","Yorkshire and The Humber","G6","10","10","64370","65370"
"In post","2021","50-59","Property","Yorkshire and The Humber","G7","35","35","53670","54540"
"In post","2021","50-59","Property","Yorkshire and The Humber","HEO","60","60","32840","33250"
"In post","2021","50-59","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Property","Yorkshire and The Humber","SEO","40","40","42390","43170"
"In post","2021","50-59","Security","East Midlands (England)","AA","20","20","19630","19560"
"In post","2021","50-59","Security","East Midlands (England)","AO","15","15","31760","39070"
"In post","2021","50-59","Security","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","50-59","Security","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","50-59","Security","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Security","East of England","AA","45","45","20050","19560"
"In post","2021","50-59","Security","East of England","AO","65","65","34310","39070"
"In post","2021","50-59","Security","East of England","EO","40","40","38640","43920"
"In post","2021","50-59","Security","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","East of England","HEO","30","30","47320","54300"
"In post","2021","50-59","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","East of England","SEO","15","15","60600","59850"
"In post","2021","50-59","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","London","AA","65","65","21730","22650"
"In post","2021","50-59","Security","London","AO","55","55","31900","29170"
"In post","2021","50-59","Security","London","EO","35","35","34410","32040"
"In post","2021","50-59","Security","London","G6","15","15","73990","70600"
"In post","2021","50-59","Security","London","G7","35","35","59560","59160"
"In post","2021","50-59","Security","London","HEO","55","55","38040","36770"
"In post","2021","50-59","Security","London","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Security","London","SEO","40","40","49730","46060"
"In post","2021","50-59","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","AA","10","10","19760","19560"
"In post","2021","50-59","Security","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","HEO","10","10","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North West (England)","AA","40","40","19700","19560"
"In post","2021","50-59","Security","North West (England)","AO","25","25","27660","22080"
"In post","2021","50-59","Security","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","50-59","Security","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","50-59","Security","North West (England)","HEO","20","20","33190","33300"
"In post","2021","50-59","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","North West (England)","SEO","15","15","42830","38810"
"In post","2021","50-59","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Northern Ireland","AA","125","125","20290","20310"
"In post","2021","50-59","Security","Northern Ireland","AO","25","25","24650","21880"
"In post","2021","50-59","Security","Northern Ireland","EO","15","15","28920","27420"
"In post","2021","50-59","Security","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","HEO","30","30","33920","34350"
"In post","2021","50-59","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Scotland","AA","155","150","20150","19560"
"In post","2021","50-59","Security","Scotland","AO","260","260","36360","39070"
"In post","2021","50-59","Security","Scotland","EO","80","80","40450","43920"
"In post","2021","50-59","Security","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Scotland","HEO","30","30","51910","54300"
"In post","2021","50-59","Security","Scotland","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Security","South East (England)","AA","190","190","19610","19560"
"In post","2021","50-59","Security","South East (England)","AO","220","215","34650","39070"
"In post","2021","50-59","Security","South East (England)","EO","85","80","36210","42660"
"In post","2021","50-59","Security","South East (England)","G6","5","5","[c]","[c]"
"In post","2021","50-59","Security","South East (England)","G7","20","20","53570","54540"
"In post","2021","50-59","Security","South East (England)","HEO","70","70","41150","36010"
"In post","2021","50-59","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","South East (England)","SEO","35","35","49590","45590"
"In post","2021","50-59","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","South West (England)","AA","170","165","19640","19560"
"In post","2021","50-59","Security","South West (England)","AO","135","135","33840","39070"
"In post","2021","50-59","Security","South West (England)","EO","90","90","28980","26670"
"In post","2021","50-59","Security","South West (England)","G7","10","10","[c]","[c]"
"In post","2021","50-59","Security","South West (England)","HEO","40","40","36930","33300"
"In post","2021","50-59","Security","South West (England)","SEO","20","20","43570","40580"
"In post","2021","50-59","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Unknown","G7","5","5","[c]","[c]"
"In post","2021","50-59","Security","Unknown","HEO","15","15","34000","33300"
"In post","2021","50-59","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Wales","AA","50","50","20320","19560"
"In post","2021","50-59","Security","Wales","AO","10","10","23030","21590"
"In post","2021","50-59","Security","Wales","EO","5","5","[c]","[c]"
"In post","2021","50-59","Security","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Wales","HEO","10","10","32680","32180"
"In post","2021","50-59","Security","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Wales","SEO","10","10","45750","40850"
"In post","2021","50-59","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","West Midlands (England)","AA","45","45","19680","19560"
"In post","2021","50-59","Security","West Midlands (England)","AO","45","45","35480","39070"
"In post","2021","50-59","Security","West Midlands (England)","EO","20","20","33920","29480"
"In post","2021","50-59","Security","West Midlands (England)","G7","10","10","56590","52580"
"In post","2021","50-59","Security","West Midlands (England)","HEO","10","10","36080","34890"
"In post","2021","50-59","Security","West Midlands (England)","SEO","15","15","44530","39280"
"In post","2021","50-59","Security","Yorkshire and The Humber","AA","40","40","19920","19560"
"In post","2021","50-59","Security","Yorkshire and The Humber","AO","100","100","30320","38750"
"In post","2021","50-59","Security","Yorkshire and The Humber","EO","50","50","34250","31360"
"In post","2021","50-59","Security","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","50-59","Security","Yorkshire and The Humber","HEO","70","70","36650","33300"
"In post","2021","50-59","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","Yorkshire and The Humber","SEO","20","20","47550","40580"
"In post","2021","50-59","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Midlands (England)","AA","65","65","19110","19560"
"In post","2021","50-59","Unknown","East Midlands (England)","AO","765","675","20840","21010"
"In post","2021","50-59","Unknown","East Midlands (England)","EO","1025","940","27420","27570"
"In post","2021","50-59","Unknown","East Midlands (England)","G6","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","East Midlands (England)","G7","35","35","57290","51580"
"In post","2021","50-59","Unknown","East Midlands (England)","HEO","190","185","33400","33180"
"In post","2021","50-59","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","East Midlands (England)","SEO","50","50","38560","37530"
"In post","2021","50-59","Unknown","East Midlands (England)","Unknown","10","10","43730","42580"
"In post","2021","50-59","Unknown","East of England","AA","125","120","19010","18800"
"In post","2021","50-59","Unknown","East of England","AO","770","695","22090","21430"
"In post","2021","50-59","Unknown","East of England","EO","1655","1510","28550","27570"
"In post","2021","50-59","Unknown","East of England","G6","25","25","72890","69360"
"In post","2021","50-59","Unknown","East of England","G7","55","50","56580","53620"
"In post","2021","50-59","Unknown","East of England","HEO","350","340","34350","33800"
"In post","2021","50-59","Unknown","East of England","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","East of England","SEO","115","115","40880","40580"
"In post","2021","50-59","Unknown","East of England","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","London","AA","140","130","22200","22210"
"In post","2021","50-59","Unknown","London","AO","1130","1030","24790","25110"
"In post","2021","50-59","Unknown","London","EO","3250","3020","30620","31060"
"In post","2021","50-59","Unknown","London","G6","360","350","71400","69800"
"In post","2021","50-59","Unknown","London","G7","700","690","58580","57680"
"In post","2021","50-59","Unknown","London","HEO","1020","1000","36760","36650"
"In post","2021","50-59","Unknown","London","SCS level","220","215","95690","87860"
"In post","2021","50-59","Unknown","London","SEO","810","795","43460","42550"
"In post","2021","50-59","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","North East (England)","AA","50","45","19130","18800"
"In post","2021","50-59","Unknown","North East (England)","AO","1520","1290","20870","21010"
"In post","2021","50-59","Unknown","North East (England)","EO","1260","1120","27280","27570"
"In post","2021","50-59","Unknown","North East (England)","G6","50","50","64730","61160"
"In post","2021","50-59","Unknown","North East (England)","G7","145","140","51750","49950"
"In post","2021","50-59","Unknown","North East (England)","HEO","390","365","32810","32470"
"In post","2021","50-59","Unknown","North East (England)","SCS level","15","15","87370","78010"
"In post","2021","50-59","Unknown","North East (England)","SEO","180","175","37390","37040"
"In post","2021","50-59","Unknown","North West (England)","AA","115","105","18560","17990"
"In post","2021","50-59","Unknown","North West (England)","AO","2855","2495","20840","21010"
"In post","2021","50-59","Unknown","North West (England)","EO","3435","3135","27110","27570"
"In post","2021","50-59","Unknown","North West (England)","G6","135","130","66070","64690"
"In post","2021","50-59","Unknown","North West (England)","G7","330","325","52500","52050"
"In post","2021","50-59","Unknown","North West (England)","HEO","915","885","32560","32330"
"In post","2021","50-59","Unknown","North West (England)","SCS level","30","30","88810","81860"
"In post","2021","50-59","Unknown","North West (England)","SEO","480","470","37890","37460"
"In post","2021","50-59","Unknown","Northern Ireland","AA","55","50","19650","19550"
"In post","2021","50-59","Unknown","Northern Ireland","AO","130","120","22080","22080"
"In post","2021","50-59","Unknown","Northern Ireland","EO","75","75","26730","26590"
"In post","2021","50-59","Unknown","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Northern Ireland","G7","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Northern Ireland","HEO","35","35","34010","33010"
"In post","2021","50-59","Unknown","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Northern Ireland","SEO","10","10","41580","39990"
"In post","2021","50-59","Unknown","Overseas","AO","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","EO","50","50","28090","27370"
"In post","2021","50-59","Unknown","Overseas","G6","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","G7","20","15","70440","67360"
"In post","2021","50-59","Unknown","Overseas","HEO","70","70","42260","46240"
"In post","2021","50-59","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Overseas","SEO","15","15","48090","44500"
"In post","2021","50-59","Unknown","Overseas","Unknown","50","50","[c]","[c]"
"In post","2021","50-59","Unknown","Scotland","AA","360","340","21200","22230"
"In post","2021","50-59","Unknown","Scotland","AO","1765","1575","21310","21010"
"In post","2021","50-59","Unknown","Scotland","EO","2270","2080","27610","27570"
"In post","2021","50-59","Unknown","Scotland","G6","425","415","72730","73940"
"In post","2021","50-59","Unknown","Scotland","G7","525","510","58360","61010"
"In post","2021","50-59","Unknown","Scotland","HEO","765","740","34050","33620"
"In post","2021","50-59","Unknown","Scotland","SCS level","110","110","91810","83230"
"In post","2021","50-59","Unknown","Scotland","SEO","780","760","44380","46600"
"In post","2021","50-59","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South East (England)","AA","190","180","19180","18800"
"In post","2021","50-59","Unknown","South East (England)","AO","1145","1045","21940","21130"
"In post","2021","50-59","Unknown","South East (England)","EO","2630","2395","28310","27570"
"In post","2021","50-59","Unknown","South East (England)","G6","30","30","69370","64220"
"In post","2021","50-59","Unknown","South East (England)","G7","110","105","61560","54570"
"In post","2021","50-59","Unknown","South East (England)","HEO","630","615","34220","33460"
"In post","2021","50-59","Unknown","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","South East (England)","SEO","215","210","41060","40580"
"In post","2021","50-59","Unknown","South East (England)","Unknown","35","35","44670","41310"
"In post","2021","50-59","Unknown","South West (England)","AA","145","135","18920","18800"
"In post","2021","50-59","Unknown","South West (England)","AO","1065","960","21080","21010"
"In post","2021","50-59","Unknown","South West (England)","EO","1585","1455","27500","27570"
"In post","2021","50-59","Unknown","South West (England)","G6","40","40","70310","66150"
"In post","2021","50-59","Unknown","South West (England)","G7","125","120","62170","54800"
"In post","2021","50-59","Unknown","South West (England)","HEO","440","425","34260","33300"
"In post","2021","50-59","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","South West (England)","SEO","235","230","42380","40580"
"In post","2021","50-59","Unknown","South West (England)","Unknown","20","20","51130","56030"
"In post","2021","50-59","Unknown","Unknown","AA","5","5","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","AO","60","55","22880","22840"
"In post","2021","50-59","Unknown","Unknown","EO","175","165","28320","27570"
"In post","2021","50-59","Unknown","Unknown","G6","15","15","62570","60740"
"In post","2021","50-59","Unknown","Unknown","G7","20","20","50840","49170"
"In post","2021","50-59","Unknown","Unknown","HEO","40","35","33930","33180"
"In post","2021","50-59","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Unknown","Unknown","SEO","25","25","38860","37590"
"In post","2021","50-59","Unknown","Unknown","Unknown","520","520","42190","37000"
"In post","2021","50-59","Unknown","Wales","AA","35","30","18870","18800"
"In post","2021","50-59","Unknown","Wales","AO","950","845","21480","21010"
"In post","2021","50-59","Unknown","Wales","EO","1390","1280","27650","27570"
"In post","2021","50-59","Unknown","Wales","G6","100","100","73540","74730"
"In post","2021","50-59","Unknown","Wales","G7","310","305","59080","60830"
"In post","2021","50-59","Unknown","Wales","HEO","575","555","35740","37410"
"In post","2021","50-59","Unknown","Wales","SCS level","75","75","90670","82200"
"In post","2021","50-59","Unknown","Wales","SEO","455","440","45420","47000"
"In post","2021","50-59","Unknown","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","West Midlands (England)","AA","80","75","19280","19300"
"In post","2021","50-59","Unknown","West Midlands (England)","AO","1145","990","20790","21010"
"In post","2021","50-59","Unknown","West Midlands (England)","EO","1840","1655","27380","27570"
"In post","2021","50-59","Unknown","West Midlands (England)","G6","20","20","66990","64220"
"In post","2021","50-59","Unknown","West Midlands (England)","G7","65","65","56150","52070"
"In post","2021","50-59","Unknown","West Midlands (England)","HEO","340","325","33260","33170"
"In post","2021","50-59","Unknown","West Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2021","50-59","Unknown","West Midlands (England)","SEO","125","120","38970","37660"
"In post","2021","50-59","Unknown","West Midlands (England)","Unknown","30","30","35740","34320"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","AA","115","105","18780","18800"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","AO","1220","1070","21010","21010"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","EO","2080","1895","27170","27570"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","G6","110","105","65180","64660"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","G7","245","240","53640","51580"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","HEO","605","575","33170","33170"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","SCS level","30","30","88820","84310"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","SEO","370","355","38140","37460"
"In post","2021","50-59","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","London","EO","10","10","[c]","[c]"
"In post","2021","60-64","Analysis","London","G6","10","10","[c]","[c]"
"In post","2021","60-64","Analysis","London","G7","15","15","57420","56780"
"In post","2021","60-64","Analysis","London","HEO","10","5","[c]","[c]"
"In post","2021","60-64","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","London","SEO","15","15","45860","46030"
"In post","2021","60-64","Analysis","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South East (England)","G7","15","15","51350","50090"
"In post","2021","60-64","Analysis","South East (England)","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","South East (England)","SEO","10","10","38450","37360"
"In post","2021","60-64","Analysis","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","EO","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","G7","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Wales","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Analysis","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Analysis","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
