"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Internal Audit","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Mixed","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","EO","Heterosexual / straight","45","40","28860","27440"
"In post","2021","Mixed","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","G6/G7","Heterosexual / straight","140","130","58050","55610"
"In post","2021","Mixed","Legal","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2021","Mixed","Legal","G6/G7","Unknown","25","20","[c]","[c]"
"In post","2021","Mixed","Legal","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","SEO/HEO","Heterosexual / straight","45","45","36340","36160"
"In post","2021","Mixed","Legal","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","AA/AO","Heterosexual / straight","745","700","23850","22350"
"In post","2021","Mixed","No function","AA/AO","LGBO","75","70","24180","22850"
"In post","2021","Mixed","No function","AA/AO","Undeclared","75","70","24010","23270"
"In post","2021","Mixed","No function","AA/AO","Unknown","80","70","24600","22440"
"In post","2021","Mixed","No function","EO","Heterosexual / straight","395","380","28110","27130"
"In post","2021","Mixed","No function","EO","LGBO","45","45","27770","26880"
"In post","2021","Mixed","No function","EO","Undeclared","45","45","27640","26780"
"In post","2021","Mixed","No function","EO","Unknown","30","25","[c]","[c]"
"In post","2021","Mixed","No function","G6/G7","Heterosexual / straight","350","340","58050","54700"
"In post","2021","Mixed","No function","G6/G7","LGBO","50","45","56860","53680"
"In post","2021","Mixed","No function","G6/G7","Undeclared","35","35","58670","54190"
"In post","2021","Mixed","No function","G6/G7","Unknown","30","30","[c]","[c]"
"In post","2021","Mixed","No function","SCS level","Heterosexual / straight","55","55","81640","74540"
"In post","2021","Mixed","No function","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","No function","SEO/HEO","Heterosexual / straight","695","680","36780","35700"
"In post","2021","Mixed","No function","SEO/HEO","LGBO","90","85","35790","34980"
"In post","2021","Mixed","No function","SEO/HEO","Undeclared","60","55","35720","33890"
"In post","2021","Mixed","No function","SEO/HEO","Unknown","60","60","36920","36640"
"In post","2021","Mixed","No function","Unknown","Heterosexual / straight","305","285","30190","30210"
"In post","2021","Mixed","No function","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","EO","Heterosexual / straight","60","55","25280","26350"
"In post","2021","Mixed","Project Delivery","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","G6/G7","Heterosexual / straight","105","105","58030","55990"
"In post","2021","Mixed","Project Delivery","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SEO/HEO","Heterosexual / straight","175","170","35830","36160"
"In post","2021","Mixed","Project Delivery","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Mixed","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SEO/HEO","Heterosexual / straight","40","40","36680","36330"
"In post","2021","Mixed","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","AA/AO","Heterosexual / straight","30","30","27310","23090"
"In post","2021","Mixed","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Mixed","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","AA/AO","Heterosexual / straight","565","515","22130","21010"
"In post","2021","Mixed","Unknown","AA/AO","LGBO","55","50","21750","21010"
"In post","2021","Mixed","Unknown","AA/AO","Undeclared","45","40","21670","21010"
"In post","2021","Mixed","Unknown","AA/AO","Unknown","75","60","21120","21010"
"In post","2021","Mixed","Unknown","EO","Heterosexual / straight","1000","940","28390","27570"
"In post","2021","Mixed","Unknown","EO","LGBO","105","105","28460","27570"
"In post","2021","Mixed","Unknown","EO","Undeclared","105","100","28420","27570"
"In post","2021","Mixed","Unknown","EO","Unknown","90","80","28260","27570"
"In post","2021","Mixed","Unknown","G6/G7","Heterosexual / straight","170","160","59920","57680"
"In post","2021","Mixed","Unknown","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","SEO/HEO","Heterosexual / straight","395","385","37430","36650"
"In post","2021","Mixed","Unknown","SEO/HEO","LGBO","50","45","36610","35310"
"In post","2021","Mixed","Unknown","SEO/HEO","Undeclared","35","30","38250","38540"
"In post","2021","Mixed","Unknown","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Communications","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
