"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","AA/AO","1560","1500","22710","20920"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","EO","1320","1285","26980","26670"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","G6/G7","1125","1080","54380","54540"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","SCS level","25","25","85700","82280"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","SEO/HEO","2650","2575","35980","34610"
"In post","2021","Ministry of Defence","Hampshire and Isle of Wight","Unknown","65","60","49930","52610"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA/AO","330","320","23620","20920"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","EO","195","190","24670","25190"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","95","95","34250","33300"
"In post","2021","Ministry of Defence","Highlands and Islands","AA/AO","240","235","20730","20520"
"In post","2021","Ministry of Defence","Highlands and Islands","EO","40","35","28670","26670"
"In post","2021","Ministry of Defence","Highlands and Islands","G6/G7","10","10","70480","64220"
"In post","2021","Ministry of Defence","Highlands and Islands","SEO/HEO","45","45","37060","35110"
"In post","2021","Ministry of Defence","Highlands and Islands","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","AA/AO","55","55","22730","23090"
"In post","2021","Ministry of Defence","Inner London - East","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Defence","Inner London - East","SEO/HEO","10","10","39640","37640"
"In post","2021","Ministry of Defence","Inner London - West","AA/AO","520","510","25540","23090"
"In post","2021","Ministry of Defence","Inner London - West","EO","330","325","31000","30750"
"In post","2021","Ministry of Defence","Inner London - West","G6/G7","590","580","63150","59730"
"In post","2021","Ministry of Defence","Inner London - West","SCS level","160","155","89860","79300"
"In post","2021","Ministry of Defence","Inner London - West","SEO/HEO","1380","1360","42100","42200"
"In post","2021","Ministry of Defence","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Kent","AA/AO","180","170","23210","20920"
"In post","2021","Ministry of Defence","Kent","EO","70","65","27150","26670"
"In post","2021","Ministry of Defence","Kent","G6/G7","110","105","51020","46600"
"In post","2021","Ministry of Defence","Kent","SEO/HEO","180","170","34400","34960"
"In post","2021","Ministry of Defence","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Lancashire","AA/AO","225","210","20810","20920"
"In post","2021","Ministry of Defence","Lancashire","EO","195","180","26990","26670"
"In post","2021","Ministry of Defence","Lancashire","G6/G7","35","30","68240","74070"
"In post","2021","Ministry of Defence","Lancashire","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Lancashire","SEO/HEO","110","105","36440","33630"
"In post","2021","Ministry of Defence","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA/AO","240","225","21030","20920"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","EO","75","75","28480","26930"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","G6/G7","20","15","74230","79130"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","SEO/HEO","105","100","37660","37890"
"In post","2021","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Lincolnshire","AA/AO","555","530","20440","20920"
"In post","2021","Ministry of Defence","Lincolnshire","EO","200","195","27510","26670"
"In post","2021","Ministry of Defence","Lincolnshire","G6/G7","45","40","60090","55080"
"In post","2021","Ministry of Defence","Lincolnshire","SEO/HEO","330","320","36220","34630"
"In post","2021","Ministry of Defence","Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Defence","Merseyside","AA/AO","210","195","20980","21130"
"In post","2021","Ministry of Defence","Merseyside","EO","65","65","27100","26670"
"In post","2021","Ministry of Defence","Merseyside","G6/G7","10","10","57070","54540"
"In post","2021","Ministry of Defence","Merseyside","SEO/HEO","85","80","35910","33300"
"In post","2021","Ministry of Defence","North Eastern Scotland","AA/AO","95","90","37390","41570"
"In post","2021","Ministry of Defence","North Eastern Scotland","EO","10","10","46100","48290"
"In post","2021","Ministry of Defence","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Yorkshire","AA/AO","840","800","23120","20920"
"In post","2021","Ministry of Defence","North Yorkshire","EO","290","285","28990","26930"
"In post","2021","Ministry of Defence","North Yorkshire","G6/G7","60","55","67700","63670"
"In post","2021","Ministry of Defence","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","North Yorkshire","SEO/HEO","290","285","37110","35480"
"In post","2021","Ministry of Defence","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Northern Ireland","AA/AO","710","690","20830","20310"
"In post","2021","Ministry of Defence","Northern Ireland","EO","95","95","28870","27680"
"In post","2021","Ministry of Defence","Northern Ireland","G6/G7","15","15","69310","62750"
"In post","2021","Ministry of Defence","Northern Ireland","SEO/HEO","95","90","37810","37210"
"In post","2021","Ministry of Defence","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","AA/AO","125","125","20390","20920"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","EO","25","25","27000","26670"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Northumberland and Tyne and Wear","SEO/HEO","25","25","37030","37890"
"In post","2021","Ministry of Defence","Outer London - East and North East","AA/AO","40","40","23200","24110"
"In post","2021","Ministry of Defence","Outer London - East and North East","EO","15","15","30260","29250"
"In post","2021","Ministry of Defence","Outer London - East and North East","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Outer London - East and North East","SEO/HEO","35","30","39050","37940"
"In post","2021","Ministry of Defence","Outer London - East and North East","Unknown","25","25","31770","33950"
"In post","2021","Ministry of Defence","Outer London - South","AA/AO","20","20","21850","22020"
"In post","2021","Ministry of Defence","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Outer London - West and North West","AA/AO","165","160","24190","24110"
"In post","2021","Ministry of Defence","Outer London - West and North West","EO","310","300","26430","29250"
"In post","2021","Ministry of Defence","Outer London - West and North West","G6/G7","30","25","61570","58510"
"In post","2021","Ministry of Defence","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Outer London - West and North West","SEO/HEO","195","190","36350","36140"
"In post","2021","Ministry of Defence","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Overseas","AA/AO","25","25","21830","21250"
"In post","2021","Ministry of Defence","Overseas","EO","110","110","28340","26670"
"In post","2021","Ministry of Defence","Overseas","G6/G7","110","110","64670","63500"
"In post","2021","Ministry of Defence","Overseas","SCS level","10","10","85270","84320"
"In post","2021","Ministry of Defence","Overseas","SEO/HEO","495","495","40960","40580"
"In post","2021","Ministry of Defence","Overseas","Unknown","35","35","39460","36710"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","AA/AO","495","475","21130","20920"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","EO","485","470","27570","26670"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","G6/G7","110","105","63110","54540"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","SEO/HEO","525","510","36960","35400"
"In post","2021","Ministry of Defence","Shropshire and Staffordshire","Unknown","50","50","36120","34320"
"In post","2021","Ministry of Defence","South Yorkshire","AA/AO","25","25","20360","20920"
"In post","2021","Ministry of Defence","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Southern Scotland","AA/AO","70","70","23110","19560"
"In post","2021","Ministry of Defence","Southern Scotland","EO","175","170","22080","22200"
"In post","2021","Ministry of Defence","Southern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Southern Scotland","SEO/HEO","85","80","31440","30830"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","AA/AO","170","160","20310","19930"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","EO","55","50","28230","26670"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Surrey, East and West Sussex","SEO/HEO","55","50","36270","33780"
"In post","2021","Ministry of Defence","Tees Valley and Durham","AA/AO","30","30","20000","20820"
"In post","2021","Ministry of Defence","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","AA/AO","35","35","22690","22080"
"In post","2021","Ministry of Defence","Unknown","EO","35","35","28820","26930"
"In post","2021","Ministry of Defence","Unknown","G6/G7","15","15","67390","66800"
"In post","2021","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","Unknown","SEO/HEO","65","60","38770","37640"
"In post","2021","Ministry of Defence","Unknown","Unknown","1910","1910","37280","33570"
"In post","2021","Ministry of Defence","West Central Scotland","AA/AO","1565","1495","25570","21580"
"In post","2021","Ministry of Defence","West Central Scotland","EO","365","350","29980","26670"
"In post","2021","Ministry of Defence","West Central Scotland","G6/G7","60","60","62350","57350"
"In post","2021","Ministry of Defence","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Central Scotland","SEO/HEO","460","450","38760","36300"
"In post","2021","Ministry of Defence","West Central Scotland","Unknown","75","75","38990","41370"
"In post","2021","Ministry of Defence","West Midlands","AA/AO","125","120","20280","20920"
"In post","2021","Ministry of Defence","West Midlands","EO","40","35","26700","26670"
"In post","2021","Ministry of Defence","West Midlands","G6/G7","40","40","58220","54540"
"In post","2021","Ministry of Defence","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Midlands","SEO/HEO","100","95","37730","40000"
"In post","2021","Ministry of Defence","West Wales and The Valleys","AA/AO","120","115","20300","20620"
"In post","2021","Ministry of Defence","West Wales and The Valleys","EO","35","35","26360","26670"
"In post","2021","Ministry of Defence","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Wales and The Valleys","SEO/HEO","35","35","36580","33370"
"In post","2021","Ministry of Defence","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Yorkshire","AA/AO","45","45","20430","20920"
"In post","2021","Ministry of Defence","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","SEO/HEO","20","20","39120","38880"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","G6/G7","10","10","53580","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cheshire","SEO/HEO","35","35","34580","33170"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","EO","10","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","G6/G7","15","15","53970","53230"
"In post","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","SEO/HEO","25","25","33690","30870"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Devon","SEO/HEO","30","30","35730","34830"
"In post","2021","Ministry of Housing, Communities and Local Government","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Anglia","SEO/HEO","20","20","35980","36340"
"In post","2021","Ministry of Housing, Communities and Local Government","East Wales","AA/AO","10","10","21300","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","East Wales","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","East Wales","G6/G7","20","20","60030","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","165","150","21550","21270"
"In post","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","EO","95","90","26750","26050"
"In post","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","430","385","57540","58810"
"In post","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","185","175","36120","34860"
"In post","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","G6/G7","15","15","48380","48200"
"In post","2021","Ministry of Housing, Communities and Local Government","Greater Manchester","SEO/HEO","25","25","33520","32740"
"In post","2021","Ministry of Housing, Communities and Local Government","Inner London - West","AA/AO","35","35","26910","26870"
"In post","2021","Ministry of Housing, Communities and Local Government","Inner London - West","EO","210","205","29200","27850"
"In post","2021","Ministry of Housing, Communities and Local Government","Inner London - West","G6/G7","815","800","57870","53870"
"In post","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SCS level","120","115","85350","77200"
"In post","2021","Ministry of Housing, Communities and Local Government","Inner London - West","SEO/HEO","680","675","37150","37600"
"In post","2021","Ministry of Housing, Communities and Local Government","Merseyside","AA/AO","15","10","23070","23070"
"In post","2021","Ministry of Housing, Communities and Local Government","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Merseyside","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Merseyside","SEO/HEO","15","15","33950","34690"
"In post","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","G6/G7","20","20","51810","48900"
"In post","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Northumberland and Tyne and Wear","SEO/HEO","40","35","34070","34630"
"In post","2021","Ministry of Housing, Communities and Local Government","South Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","Surrey, East and West Sussex","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands","EO","15","15","25780","24830"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands","G6/G7","40","35","52210","48800"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Midlands","SEO/HEO","75","75","34200","32780"
"In post","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","G6/G7","25","25","52360","51010"
"In post","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Housing, Communities and Local Government","West Yorkshire","SEO/HEO","35","35","34530","34690"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","AA/AO","720","675","25630","24670"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","EO","160","155","28220","26330"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","G6/G7","15","15","68120","65520"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","SEO/HEO","140","135","37900","36100"
"In post","2021","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","290","270","27920","24020"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","1465","1395","27050","27850"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","EO","410","395","30820","32040"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","35","35","67230","65520"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","345","320","40040","38160"
"In post","2021","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","370","340","28540","24940"
"In post","2021","Ministry of Justice","Cheshire","AA/AO","705","655","24700","23970"
"In post","2021","Ministry of Justice","Cheshire","EO","150","140","29550","30140"
"In post","2021","Ministry of Justice","Cheshire","G6/G7","25","25","66160","64330"
"In post","2021","Ministry of Justice","Cheshire","SEO/HEO","170","160","40420","38160"
"In post","2021","Ministry of Justice","Cheshire","Unknown","190","180","29460","29530"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","AA/AO","45","35","19100","19570"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","SEO/HEO","10","10","36700","37470"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","50","40","29180","28200"
"In post","2021","Ministry of Justice","Cumbria","AA/AO","200","175","23170","21550"
"In post","2021","Ministry of Justice","Cumbria","EO","55","55","27670","27380"
"In post","2021","Ministry of Justice","Cumbria","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Cumbria","SEO/HEO","50","45","37730","37280"
"In post","2021","Ministry of Justice","Cumbria","Unknown","90","80","29580","28200"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","AA/AO","1865","1720","23150","21710"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","EO","555","525","25730","25470"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","G6/G7","75","70","61610","59040"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","SEO/HEO","475","450","37360","36480"
"In post","2021","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","480","435","29230","28200"
"In post","2021","Ministry of Justice","Devon","AA/AO","800","725","24020","22850"
"In post","2021","Ministry of Justice","Devon","EO","170","160","28490","27380"
"In post","2021","Ministry of Justice","Devon","G6/G7","25","25","64170","63110"
"In post","2021","Ministry of Justice","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Devon","SEO/HEO","180","165","39250","38160"
"In post","2021","Ministry of Justice","Devon","Unknown","200","185","31100","30210"
"In post","2021","Ministry of Justice","Dorset and Somerset","AA/AO","780","725","24170","23240"
"In post","2021","Ministry of Justice","Dorset and Somerset","EO","155","145","28430","27380"
"In post","2021","Ministry of Justice","Dorset and Somerset","G6/G7","25","20","63850","62090"
"In post","2021","Ministry of Justice","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Dorset and Somerset","SEO/HEO","170","160","38960","38160"
"In post","2021","Ministry of Justice","Dorset and Somerset","Unknown","220","195","28110","27310"
"In post","2021","Ministry of Justice","East Anglia","AA/AO","2595","2415","25100","23970"
"In post","2021","Ministry of Justice","East Anglia","EO","535","515","29700","30810"
"In post","2021","Ministry of Justice","East Anglia","G6/G7","80","75","67440","66030"
"In post","2021","Ministry of Justice","East Anglia","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","East Anglia","SEO/HEO","600","575","38980","38150"
"In post","2021","Ministry of Justice","East Anglia","Unknown","485","440","29400","30210"
"In post","2021","Ministry of Justice","East Wales","AA/AO","1310","1230","22970","22850"
"In post","2021","Ministry of Justice","East Wales","EO","310","295","27820","27380"
"In post","2021","Ministry of Justice","East Wales","G6/G7","65","60","61420","59620"
"In post","2021","Ministry of Justice","East Wales","SCS level","15","15","95710","93000"
"In post","2021","Ministry of Justice","East Wales","SEO/HEO","405","385","36780","36480"
"In post","2021","Ministry of Justice","East Wales","Unknown","475","450","29890","29320"
"In post","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","AA/AO","1300","1200","25190","24920"
"In post","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","EO","260","245","30410","32040"
"In post","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","G6/G7","20","20","70770","68380"
"In post","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","SEO/HEO","225","215","39070","38160"
"In post","2021","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","255","230","29930","30210"
"In post","2021","Ministry of Justice","Eastern Scotland","AA/AO","15","15","19710","19930"
"In post","2021","Ministry of Justice","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Essex","AA/AO","450","415","24650","23270"
"In post","2021","Ministry of Justice","Essex","EO","90","90","27620","26460"
"In post","2021","Ministry of Justice","Essex","G6/G7","20","20","66050","65040"
"In post","2021","Ministry of Justice","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Essex","SEO/HEO","95","90","36240","35640"
"In post","2021","Ministry of Justice","Essex","Unknown","245","225","27820","24800"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","1165","1080","23220","21550"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","EO","275","260","27560","26330"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","50","50","62510","59080"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","315","295","38670","38150"
"In post","2021","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","435","395","29570","30210"
"In post","2021","Ministry of Justice","Greater Manchester","AA/AO","1665","1535","22770","21180"
"In post","2021","Ministry of Justice","Greater Manchester","EO","410","395","27080","25830"
"In post","2021","Ministry of Justice","Greater Manchester","G6/G7","80","80","59040","55300"
"In post","2021","Ministry of Justice","Greater Manchester","SCS level","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester","SEO/HEO","445","420","36300","35190"
"In post","2021","Ministry of Justice","Greater Manchester","Unknown","745","700","29750","30210"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","AA/AO","980","905","24710","23240"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","EO","195","180","27890","27380"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","G6/G7","25","25","62070","57330"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","SEO/HEO","175","170","39310","38160"
"In post","2021","Ministry of Justice","Hampshire and Isle of Wight","Unknown","295","265","29180","28200"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","AA/AO","985","940","24200","23240"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","EO","205","200","29460","30140"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","G6/G7","30","30","66880","65680"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","295","285","39740","38160"
"In post","2021","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","300","275","29210","28200"
"In post","2021","Ministry of Justice","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Inner London - East","AA/AO","1190","1140","27310","24920"
"In post","2021","Ministry of Justice","Inner London - East","EO","345","335","29410","27170"
"In post","2021","Ministry of Justice","Inner London - East","G6/G7","350","340","60840","58470"
"In post","2021","Ministry of Justice","Inner London - East","SCS level","30","30","88150","85240"
"In post","2021","Ministry of Justice","Inner London - East","SEO/HEO","765","750","38650","37710"
"In post","2021","Ministry of Justice","Inner London - East","Unknown","695","675","33380","32090"
"In post","2021","Ministry of Justice","Inner London - West","AA/AO","2115","2020","26170","23500"
"In post","2021","Ministry of Justice","Inner London - West","EO","1040","1015","28500","26410"
