"Status","Year","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Office of Gas and Electricity Markets","LGBO","50","50","35260","31790"
"In post","2021","No function","Office of Gas and Electricity Markets","Undeclared","35","35","34090","29710"
"In post","2021","No function","Office of Gas and Electricity Markets","Unknown","425","420","44010","37100"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Heterosexual / straight","130","125","45700","40250"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","LGBO","5","5","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Office of Qualifications and Examinations Regulation","Unknown","45","45","50630","46930"
"In post","2021","No function","Office of Rail and Road","Heterosexual / straight","100","95","53140","51810"
"In post","2021","No function","Office of Rail and Road","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Office of Rail and Road","Unknown","100","95","59280","60020"
"In post","2021","No function","Office of the Public Guardian","Heterosexual / straight","1015","940","21980","19930"
"In post","2021","No function","Office of the Public Guardian","LGBO","50","50","22220","20110"
"In post","2021","No function","Office of the Public Guardian","Undeclared","125","115","22370","19930"
"In post","2021","No function","Office of the Public Guardian","Unknown","165","150","20410","19930"
"In post","2021","No function","Planning Inspectorate","Heterosexual / straight","500","460","46350","47660"
"In post","2021","No function","Planning Inspectorate","LGBO","20","20","[c]","[c]"
"In post","2021","No function","Planning Inspectorate","Undeclared","55","45","47080","47660"
"In post","2021","No function","Planning Inspectorate","Unknown","165","145","36210","27530"
"In post","2021","No function","Public Health England","Heterosexual / straight","4275","3890","41990","36340"
"In post","2021","No function","Public Health England","LGBO","260","245","40060","32650"
"In post","2021","No function","Public Health England","Undeclared","705","615","44960","38890"
"In post","2021","No function","Public Health England","Unknown","1135","1045","50860","44500"
"In post","2021","No function","Registers of Scotland","Heterosexual / straight","470","455","31860","30080"
"In post","2021","No function","Registers of Scotland","LGBO","25","25","[c]","[c]"
"In post","2021","No function","Registers of Scotland","Undeclared","50","50","31820","30080"
"In post","2021","No function","Registers of Scotland","Unknown","385","355","30640","30080"
"In post","2021","No function","Scottish Prison Service","Heterosexual / straight","1300","1210","33410","33650"
"In post","2021","No function","Scottish Prison Service","LGBO","80","80","32090","33650"
"In post","2021","No function","Scottish Prison Service","Undeclared","55","55","33890","33650"
"In post","2021","No function","Scottish Prison Service","Unknown","2445","2290","30560","33650"
"In post","2021","No function","Serious Fraud Office","Heterosexual / straight","55","55","42730","40000"
"In post","2021","No function","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Serious Fraud Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Serious Fraud Office","Unknown","20","15","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Heterosexual / straight","100","95","42330","40330"
"In post","2021","No function","Standards and Testing Agency","LGBO","10","10","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","No function","Standards and Testing Agency","Unknown","10","10","[c]","[c]"
"In post","2021","No function","Teaching Regulation Agency","Heterosexual / straight","60","55","31710","29360"
"In post","2021","No function","Teaching Regulation Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Teaching Regulation Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Teaching Regulation Agency","Unknown","10","10","[c]","[c]"
"In post","2021","No function","The National Archives","Heterosexual / straight","125","120","34950","30930"
"In post","2021","No function","The National Archives","LGBO","15","15","[c]","[c]"
"In post","2021","No function","The National Archives","Undeclared","35","30","34830","30830"
"In post","2021","No function","The National Archives","Unknown","165","155","33980","30300"
"In post","2021","No function","UK Hydrographic Office","Heterosexual / straight","365","345","32500","33290"
"In post","2021","No function","UK Hydrographic Office","LGBO","10","10","[c]","[c]"
"In post","2021","No function","UK Hydrographic Office","Undeclared","50","50","32850","33290"
"In post","2021","No function","UK Hydrographic Office","Unknown","135","125","32710","33290"
"In post","2021","No function","UK Intellectual Property Office","Heterosexual / straight","560","520","36870","30170"
"In post","2021","No function","UK Intellectual Property Office","LGBO","45","45","37050","30170"
"In post","2021","No function","UK Intellectual Property Office","Undeclared","50","45","39740","40030"
"In post","2021","No function","UK Intellectual Property Office","Unknown","400","375","33930","26920"
"In post","2021","No function","United Kingdom Statistics Authority","Heterosexual / straight","1690","1365","26180","23050"
"In post","2021","No function","United Kingdom Statistics Authority","LGBO","65","60","25240","23050"
"In post","2021","No function","United Kingdom Statistics Authority","Undeclared","100","80","25590","19520"
"In post","2021","No function","United Kingdom Statistics Authority","Unknown","715","595","25280","22130"
"In post","2021","No function","Vehicle Certification Agency","Heterosexual / straight","145","140","36330","34290"
"In post","2021","No function","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Vehicle Certification Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","No function","Vehicle Certification Agency","Unknown","15","10","[c]","[c]"
"In post","2021","No function","Wales Office","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","No function","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","No function","Wales Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Heterosexual / straight","40","40","59720","56720"
"In post","2021","No function","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","No function","Water Services Regulation Authority","Unknown","75","70","56830","51630"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","60","55","43070","39580"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Heterosexual / straight","50","45","29760","29180"
"In post","2021","Project Delivery","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Animal and Plant Health Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Heterosexual / straight","150","150","70290","64500"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Cabinet Office (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Centre for Environment, Fisheries and Aquaculture Science","Unknown","30","30","31870","29270"
"In post","2021","Project Delivery","Charity Commission","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Companies House","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Heterosexual / straight","305","290","59990","56360"
"In post","2021","Project Delivery","Competition and Markets Authority","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Competition and Markets Authority","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Debt Management Office","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Defence Electronics and Components Agency","Heterosexual / straight","100","95","26660","27460"
"In post","2021","Project Delivery","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Defence Electronics and Components Agency","Undeclared","255","240","28110","28750"
"In post","2021","Project Delivery","Defence Electronics and Components Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Defence Equipment and Support","Heterosexual / straight","7190","6960","36340","33740"
"In post","2021","Project Delivery","Defence Equipment and Support","LGBO","230","230","32320","30000"
"In post","2021","Project Delivery","Defence Equipment and Support","Undeclared","1095","1050","38570","37860"
"In post","2021","Project Delivery","Defence Equipment and Support","Unknown","600","580","32440","30260"
"In post","2021","Project Delivery","Defence Science and Technology Laboratory","Heterosexual / straight","775","735","40450","37320"
"In post","2021","Project Delivery","Defence Science and Technology Laboratory","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Defence Science and Technology Laboratory","Undeclared","60","60","44700","46090"
"In post","2021","Project Delivery","Defence Science and Technology Laboratory","Unknown","155","150","42080","37840"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","80","80","50650","53380"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Heterosexual / straight","150","150","49030","51730"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Digital, Culture, Media and Sport","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Education (excl. agencies)","Heterosexual / straight","335","320","48960","50400"
"In post","2021","Project Delivery","Department for Education (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Department for Education (excl. agencies)","Undeclared","40","40","51400","50630"
"In post","2021","Project Delivery","Department for Education (excl. agencies)","Unknown","70","70","49870","50630"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","160","155","42400","37240"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","15","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","45","40","42900","38750"
"In post","2021","Project Delivery","Department for International Trade","Heterosexual / straight","35","30","50680","51970"
"In post","2021","Project Delivery","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department for International Trade","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport (excl. agencies)","Heterosexual / straight","305","300","55630","54760"
"In post","2021","Project Delivery","Department for Transport (excl. agencies)","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Department for Transport (excl. agencies)","Undeclared","35","35","58390","54760"
"In post","2021","Project Delivery","Department for Transport (excl. agencies)","Unknown","80","75","45740","42470"
"In post","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Department of Health and Social Care (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Licensing Agency","Heterosexual / straight","65","65","39740","39040"
"In post","2021","Project Delivery","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Licensing Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Licensing Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Standards Agency","Heterosexual / straight","60","55","38270","39470"
"In post","2021","Project Delivery","Driver and Vehicle Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Standards Agency","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Driver and Vehicle Standards Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Education and Skills Funding Agency","Heterosexual / straight","50","45","34340","30230"
"In post","2021","Project Delivery","Education and Skills Funding Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Education and Skills Funding Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Education and Skills Funding Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","FCDO Services","Heterosexual / straight","60","60","39320","35390"
"In post","2021","Project Delivery","FCDO Services","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","FCDO Services","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Food Standards Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Heterosexual / straight","1110","1075","52960","55060"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","LGBO","80","80","53340","53000"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","50","50","55380","56110"
"In post","2021","Project Delivery","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","710","690","50190","53000"
"In post","2021","Project Delivery","Forestry and Land Scotland","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Project Delivery","Forestry and Land Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Forestry and Land Scotland","Unknown","85","80","33920","30160"
"In post","2021","Project Delivery","Government Actuary's Department","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Actuary's Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Internal Audit Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Internal Audit Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Legal Department","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Government Legal Department","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Legal Department","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Legal Department","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Government Property Agency","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Government Property Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Property Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Government Property Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Health and Safety Executive","Heterosexual / straight","35","30","38860","35910"
"In post","2021","Project Delivery","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Health and Safety Executive","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Courts and Tribunals Service","Heterosexual / straight","280","275","40220","35460"
"In post","2021","Project Delivery","HM Courts and Tribunals Service","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","HM Courts and Tribunals Service","Undeclared","30","30","48840","43960"
"In post","2021","Project Delivery","HM Courts and Tribunals Service","Unknown","55","55","39450","37020"
"In post","2021","Project Delivery","HM Land Registry","Heterosexual / straight","90","90","41370","38550"
"In post","2021","Project Delivery","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","HM Land Registry","Unknown","40","40","38910","38550"
"In post","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","2920","2765","44020","38630"
"In post","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","LGBO","170","165","47230","38700"
"In post","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Undeclared","345","315","44510","38630"
"In post","2021","Project Delivery","HM Revenue and Customs (excl. agencies)","Unknown","1055","995","42440","38630"
"In post","2021","Project Delivery","HM Treasury (excl. agencies)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Insolvency Service","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Insolvency Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Insolvency Service","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Legal Aid Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Legal Aid Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Met Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Met Office","Unknown","420","400","40830","39650"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Heterosexual / straight","3660","3565","39540","36460"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","LGBO","115","115","37490","34500"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Undeclared","560","545","40990","40000"
"In post","2021","Project Delivery","Ministry of Defence (excl. agencies)","Unknown","295","285","39940","40000"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Heterosexual / straight","85","80","46000","40190"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Housing, Communities and Local Government (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Heterosexual / straight","235","230","41480","38370"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Ministry of Justice (excl. agencies)","Unknown","50","50","36060","32870"
"In post","2021","Project Delivery","National Crime Agency","Heterosexual / straight","75","75","46170","45480"
"In post","2021","Project Delivery","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","National Crime Agency","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Planning Inspectorate","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Planning Inspectorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Queen Elizabeth II Centre","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Registers of Scotland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Registers of Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","Heterosexual / straight","85","80","38630","36970"
"In post","2021","Project Delivery","Rural Payments Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Rural Payments Agency","Unknown","55","50","36940","35900"
"In post","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Heterosexual / straight","45","45","38040","35330"
"In post","2021","Project Delivery","Scottish Forestry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Forestry","Unknown","105","100","34180","35330"
"In post","2021","Project Delivery","Scottish Prison Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Scottish Prison Service","Unknown","10","5","[c]","[c]"
"In post","2021","Project Delivery","Serious Fraud Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Serious Fraud Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Submarine Delivery Agency","Heterosexual / straight","1020","1005","42080","40080"
"In post","2021","Project Delivery","Submarine Delivery Agency","LGBO","35","35","34410","31950"
"In post","2021","Project Delivery","Submarine Delivery Agency","Undeclared","160","155","46400","44640"
"In post","2021","Project Delivery","Submarine Delivery Agency","Unknown","110","110","39150","36220"
"In post","2021","Project Delivery","UK Export Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Hydrographic Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Intellectual Property Office","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Project Delivery","UK Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Intellectual Property Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","UK Intellectual Property Office","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","UK Space Agency","Heterosexual / straight","120","120","46950","41100"
"In post","2021","Project Delivery","UK Space Agency","LGBO","30","30","48750","49100"
"In post","2021","Project Delivery","UK Space Agency","Undeclared","60","60","46260","49080"
"In post","2021","Project Delivery","UK Space Agency","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Heterosexual / straight","160","155","40050","36030"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","United Kingdom Statistics Authority","Unknown","50","50","40560","38070"
"In post","2021","Project Delivery","Valuation Office Agency","Heterosexual / straight","40","40","43520","41380"
"In post","2021","Project Delivery","Valuation Office Agency","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Valuation Office Agency","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
