"Status","Year","Organisation","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Heterosexual / straight","275","235","24090","20650"
"In post","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Undeclared","65","55","25950","21180"
"In post","2021","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Unknown","30","25","22900","19980"
"In post","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","160","140","24050","20100"
"In post","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Undeclared","30","25","23340","20100"
"In post","2021","HM Courts and Tribunals Service","Herefordshire, Worcestershire and Warwickshire","Unknown","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Inner London - East","Heterosexual / straight","445","420","26620","23500"
"In post","2021","HM Courts and Tribunals Service","Inner London - East","LGBO","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Inner London - East","Undeclared","80","80","29100","24130"
"In post","2021","HM Courts and Tribunals Service","Inner London - East","Unknown","210","200","23780","22680"
"In post","2021","HM Courts and Tribunals Service","Inner London - West","Heterosexual / straight","1670","1605","31850","26410"
"In post","2021","HM Courts and Tribunals Service","Inner London - West","LGBO","95","95","34210","26580"
"In post","2021","HM Courts and Tribunals Service","Inner London - West","Undeclared","255","240","33460","26410"
"In post","2021","HM Courts and Tribunals Service","Inner London - West","Unknown","445","430","28290","23500"
"In post","2021","HM Courts and Tribunals Service","Kent","Heterosexual / straight","230","200","23330","20100"
"In post","2021","HM Courts and Tribunals Service","Kent","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Kent","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Kent","Unknown","40","40","20310","18880"
"In post","2021","HM Courts and Tribunals Service","Lancashire","Heterosexual / straight","240","210","24470","20100"
"In post","2021","HM Courts and Tribunals Service","Lancashire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Lancashire","Undeclared","30","30","26540","20100"
"In post","2021","HM Courts and Tribunals Service","Lancashire","Unknown","40","35","21630","18880"
"In post","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","620","535","21710","19830"
"In post","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","LGBO","30","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Undeclared","120","110","22560","20100"
"In post","2021","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Unknown","100","95","20460","18890"
"In post","2021","HM Courts and Tribunals Service","Lincolnshire","Heterosexual / straight","75","70","23300","19970"
"In post","2021","HM Courts and Tribunals Service","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Merseyside","Heterosexual / straight","400","355","24080","21180"
"In post","2021","HM Courts and Tribunals Service","Merseyside","LGBO","20","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Merseyside","Undeclared","55","50","22340","20650"
"In post","2021","HM Courts and Tribunals Service","Merseyside","Unknown","65","60","22200","19930"
"In post","2021","HM Courts and Tribunals Service","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North Yorkshire","Heterosexual / straight","70","60","24430","20100"
"In post","2021","HM Courts and Tribunals Service","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North Yorkshire","Undeclared","15","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Heterosexual / straight","335","295","23720","20100"
"In post","2021","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Undeclared","35","35","23400","20100"
"In post","2021","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Unknown","25","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outer London - East and North East","Heterosexual / straight","175","150","24130","22450"
"In post","2021","HM Courts and Tribunals Service","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outer London - East and North East","Undeclared","40","35","24690","22450"
"In post","2021","HM Courts and Tribunals Service","Outer London - East and North East","Unknown","65","65","23100","21300"
"In post","2021","HM Courts and Tribunals Service","Outer London - South","Heterosexual / straight","310","280","25720","22450"
"In post","2021","HM Courts and Tribunals Service","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outer London - South","Undeclared","55","50","26620","22450"
"In post","2021","HM Courts and Tribunals Service","Outer London - South","Unknown","105","100","24080","21310"
"In post","2021","HM Courts and Tribunals Service","Outer London - West and North West","Heterosexual / straight","280","255","24900","22680"
"In post","2021","HM Courts and Tribunals Service","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Outer London - West and North West","Undeclared","60","55","27290","22680"
"In post","2021","HM Courts and Tribunals Service","Outer London - West and North West","Unknown","110","100","24500","22450"
"In post","2021","HM Courts and Tribunals Service","Shropshire and Staffordshire","Heterosexual / straight","490","445","21920","18880"
"In post","2021","HM Courts and Tribunals Service","Shropshire and Staffordshire","LGBO","35","35","20350","18880"
"In post","2021","HM Courts and Tribunals Service","Shropshire and Staffordshire","Undeclared","45","40","20300","19570"
"In post","2021","HM Courts and Tribunals Service","Shropshire and Staffordshire","Unknown","65","60","20650","18880"
"In post","2021","HM Courts and Tribunals Service","South Yorkshire","Heterosexual / straight","235","195","22330","19830"
"In post","2021","HM Courts and Tribunals Service","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South Yorkshire","Undeclared","45","40","24520","20100"
"In post","2021","HM Courts and Tribunals Service","South Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Surrey, East and West Sussex","Heterosexual / straight","240","205","24870","21300"
"In post","2021","HM Courts and Tribunals Service","Surrey, East and West Sussex","LGBO","15","15","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Surrey, East and West Sussex","Undeclared","60","55","28310","22260"
"In post","2021","HM Courts and Tribunals Service","Surrey, East and West Sussex","Unknown","40","40","23480","20530"
"In post","2021","HM Courts and Tribunals Service","Tees Valley and Durham","Heterosexual / straight","225","195","24280","20100"
"In post","2021","HM Courts and Tribunals Service","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Tees Valley and Durham","Undeclared","35","30","24730","20100"
"In post","2021","HM Courts and Tribunals Service","Tees Valley and Durham","Unknown","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Central Scotland","Heterosexual / straight","140","125","22600","20650"
"In post","2021","HM Courts and Tribunals Service","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Central Scotland","Undeclared","30","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Central Scotland","Unknown","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Midlands","Heterosexual / straight","815","735","23340","20650"
"In post","2021","HM Courts and Tribunals Service","West Midlands","LGBO","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Midlands","Undeclared","130","115","23360","20650"
"In post","2021","HM Courts and Tribunals Service","West Midlands","Unknown","160","150","22760","19930"
"In post","2021","HM Courts and Tribunals Service","West Wales and The Valleys","Heterosexual / straight","345","310","22580","20100"
"In post","2021","HM Courts and Tribunals Service","West Wales and The Valleys","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","West Wales and The Valleys","Undeclared","35","30","25540","20100"
"In post","2021","HM Courts and Tribunals Service","West Wales and The Valleys","Unknown","65","60","21780","20100"
"In post","2021","HM Courts and Tribunals Service","West Yorkshire","Heterosexual / straight","525","455","23570","20100"
"In post","2021","HM Courts and Tribunals Service","West Yorkshire","LGBO","30","30","24340","19230"
"In post","2021","HM Courts and Tribunals Service","West Yorkshire","Undeclared","90","75","22680","20100"
"In post","2021","HM Courts and Tribunals Service","West Yorkshire","Unknown","85","75","20630","18880"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Heterosexual / straight","315","290","33780","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","LGBO","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Undeclared","60","50","30450","27130"
"In post","2021","HM Land Registry","Derbyshire and Nottinghamshire","Unknown","170","150","29670","27130"
"In post","2021","HM Land Registry","Devon","Heterosexual / straight","525","480","35930","33840"
"In post","2021","HM Land Registry","Devon","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Devon","Undeclared","95","85","36650","38450"
"In post","2021","HM Land Registry","Devon","Unknown","290","275","32320","29760"
"In post","2021","HM Land Registry","Dorset and Somerset","Heterosexual / straight","140","125","30720","27130"
"In post","2021","HM Land Registry","Dorset and Somerset","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Undeclared","20","15","[c]","[c]"
"In post","2021","HM Land Registry","Dorset and Somerset","Unknown","120","110","27050","22350"
"In post","2021","HM Land Registry","East Anglia","Heterosexual / straight","175","155","32790","29760"
"In post","2021","HM Land Registry","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","East Anglia","Undeclared","50","45","31390","33840"
"In post","2021","HM Land Registry","East Anglia","Unknown","55","50","26050","22350"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","205","185","29550","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Undeclared","50","40","30510","27130"
"In post","2021","HM Land Registry","East Yorkshire and Northern Lincolnshire","Unknown","75","65","27460","22350"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","140","120","32310","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","55","45","32580","27130"
"In post","2021","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","145","130","27530","27130"
"In post","2021","HM Land Registry","Lancashire","Heterosexual / straight","245","220","29810","27130"
"In post","2021","HM Land Registry","Lancashire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Lancashire","Undeclared","30","25","34560","27130"
"In post","2021","HM Land Registry","Lancashire","Unknown","125","115","25920","22350"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","180","165","29980","27130"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Unknown","95","85","26890","27130"
"In post","2021","HM Land Registry","Merseyside","Heterosexual / straight","235","205","31400","27130"
"In post","2021","HM Land Registry","Merseyside","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","Merseyside","Undeclared","50","45","32380","27130"
"In post","2021","HM Land Registry","Merseyside","Unknown","200","185","27090","22350"
"In post","2021","HM Land Registry","Outer London - South","Heterosexual / straight","210","200","42830","37290"
"In post","2021","HM Land Registry","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Outer London - South","Undeclared","45","45","40340","37290"
"In post","2021","HM Land Registry","Outer London - South","Unknown","115","110","39190","30600"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Heterosexual / straight","190","175","29390","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Undeclared","50","40","32110","27130"
"In post","2021","HM Land Registry","Shropshire and Staffordshire","Unknown","90","85","25660","22350"
"In post","2021","HM Land Registry","Tees Valley and Durham","Heterosexual / straight","410","370","28820","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","Tees Valley and Durham","Undeclared","85","75","30750","27130"
"In post","2021","HM Land Registry","Tees Valley and Durham","Unknown","195","180","26050","22350"
"In post","2021","HM Land Registry","West Midlands","Heterosexual / straight","150","140","31720","27130"
"In post","2021","HM Land Registry","West Midlands","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands","Undeclared","30","25","31700","27130"
"In post","2021","HM Land Registry","West Midlands","Unknown","75","65","28750","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Heterosexual / straight","420","380","29130","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","West Wales and The Valleys","Undeclared","60","55","31920","27130"
"In post","2021","HM Land Registry","West Wales and The Valleys","Unknown","225","200","28350","27130"
"In post","2021","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Heterosexual / straight","710","680","30470","30210"
"In post","2021","HM Prison and Probation Service","Bedfordshire and Hertfordshire","LGBO","60","60","29460","30070"
"In post","2021","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Undeclared","65","60","29460","30400"
"In post","2021","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Unknown","170","160","27150","27700"
"In post","2021","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1480","1415","31030","30400"
"In post","2021","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","LGBO","135","135","29350","30430"
"In post","2021","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","200","190","31500","31810"
"In post","2021","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Unknown","460","435","29830","30400"
"In post","2021","HM Prison and Probation Service","Cheshire","Heterosexual / straight","665","625","29640","26850"
"In post","2021","HM Prison and Probation Service","Cheshire","LGBO","65","65","28470","26630"
"In post","2021","HM Prison and Probation Service","Cheshire","Undeclared","100","95","31090","31650"
"In post","2021","HM Prison and Probation Service","Cheshire","Unknown","260","240","27370","25790"
"In post","2021","HM Prison and Probation Service","Cornwall and Isles of Scilly","Heterosexual / straight","45","40","29970","28200"
"In post","2021","HM Prison and Probation Service","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Cumbria","Heterosexual / straight","210","195","28440","27380"
"In post","2021","HM Prison and Probation Service","Cumbria","LGBO","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Cumbria","Undeclared","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Cumbria","Unknown","50","50","26970","26060"
"In post","2021","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Heterosexual / straight","1675","1575","28960","26810"
"In post","2021","HM Prison and Probation Service","Derbyshire and Nottinghamshire","LGBO","115","110","29430","27260"
"In post","2021","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Undeclared","195","180","30470","30210"
"In post","2021","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Unknown","385","350","27310","26850"
"In post","2021","HM Prison and Probation Service","Devon","Heterosexual / straight","835","785","29280","26630"
"In post","2021","HM Prison and Probation Service","Devon","LGBO","50","50","26460","25400"
"In post","2021","HM Prison and Probation Service","Devon","Undeclared","100","95","30850","30140"
"In post","2021","HM Prison and Probation Service","Devon","Unknown","170","145","27510","26630"
"In post","2021","HM Prison and Probation Service","Dorset and Somerset","Heterosexual / straight","785","730","29000","27280"
"In post","2021","HM Prison and Probation Service","Dorset and Somerset","LGBO","65","60","28790","27680"
"In post","2021","HM Prison and Probation Service","Dorset and Somerset","Undeclared","100","95","29940","28200"
"In post","2021","HM Prison and Probation Service","Dorset and Somerset","Unknown","165","150","27010","25790"
"In post","2021","HM Prison and Probation Service","East Anglia","Heterosexual / straight","2680","2545","29800","28400"
"In post","2021","HM Prison and Probation Service","East Anglia","LGBO","140","140","29020","27260"
"In post","2021","HM Prison and Probation Service","East Anglia","Undeclared","290","275","30640","31220"
"In post","2021","HM Prison and Probation Service","East Anglia","Unknown","615","560","28420","28400"
"In post","2021","HM Prison and Probation Service","East Wales","Heterosexual / straight","1365","1305","29320","26330"
"In post","2021","HM Prison and Probation Service","East Wales","LGBO","90","90","27320","24120"
"In post","2021","HM Prison and Probation Service","East Wales","Undeclared","135","130","30720","28970"
"In post","2021","HM Prison and Probation Service","East Wales","Unknown","355","335","27740","24920"
"In post","2021","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","1355","1275","28780","26810"
"In post","2021","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","LGBO","75","75","28190","25830"
"In post","2021","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Undeclared","155","145","29980","31650"
"In post","2021","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Unknown","310","285","27970","26580"
"In post","2021","HM Prison and Probation Service","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Essex","Heterosexual / straight","450","425","29660","30210"
"In post","2021","HM Prison and Probation Service","Essex","LGBO","30","30","33310","31220"
"In post","2021","HM Prison and Probation Service","Essex","Undeclared","30","30","32480","29810"
"In post","2021","HM Prison and Probation Service","Essex","Unknown","120","115","28250","25850"
"In post","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1150","1080","29800","28200"
"In post","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","80","75","26140","24920"
"In post","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","130","115","29940","28200"
"In post","2021","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","250","235","27830","24920"
"In post","2021","HM Prison and Probation Service","Greater Manchester","Heterosexual / straight","1390","1320","29990","28200"
"In post","2021","HM Prison and Probation Service","Greater Manchester","LGBO","110","110","27350","24040"
"In post","2021","HM Prison and Probation Service","Greater Manchester","Undeclared","170","160","29630","28220"
"In post","2021","HM Prison and Probation Service","Greater Manchester","Unknown","385","350","27880","26300"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Heterosexual / straight","885","835","28810","27380"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","LGBO","75","75","27940","26850"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Undeclared","105","100","29780","30380"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","205","185","29860","31650"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","1045","1010","29240","26330"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","LGBO","75","75","28790","24440"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Undeclared","110","105","31190","31420"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","230","220","28620","26560"
"In post","2021","HM Prison and Probation Service","Inner London - East","Heterosexual / straight","1005","980","34150","34100"
"In post","2021","HM Prison and Probation Service","Inner London - East","LGBO","90","90","34510","34100"
"In post","2021","HM Prison and Probation Service","Inner London - East","Undeclared","130","125","34970","33480"
"In post","2021","HM Prison and Probation Service","Inner London - East","Unknown","325","310","31950","32110"
"In post","2021","HM Prison and Probation Service","Inner London - West","Heterosexual / straight","1240","1210","40820","35310"
"In post","2021","HM Prison and Probation Service","Inner London - West","LGBO","95","95","41250","35500"
"In post","2021","HM Prison and Probation Service","Inner London - West","Undeclared","125","120","42610","36240"
"In post","2021","HM Prison and Probation Service","Inner London - West","Unknown","465","445","35700","32680"
"In post","2021","HM Prison and Probation Service","Kent","Heterosexual / straight","1730","1655","30470","30400"
"In post","2021","HM Prison and Probation Service","Kent","LGBO","125","120","32070","31650"
"In post","2021","HM Prison and Probation Service","Kent","Undeclared","175","165","32470","31300"
"In post","2021","HM Prison and Probation Service","Kent","Unknown","480","455","28860","29920"
"In post","2021","HM Prison and Probation Service","Lancashire","Heterosexual / straight","1640","1520","29930","27380"
"In post","2021","HM Prison and Probation Service","Lancashire","LGBO","100","100","29230","26810"
"In post","2021","HM Prison and Probation Service","Lancashire","Undeclared","160","145","30680","31180"
"In post","2021","HM Prison and Probation Service","Lancashire","Unknown","530","480","27890","27380"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","1270","1205","29310","26850"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","LGBO","75","75","29330","27380"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Undeclared","165","155","30440","28220"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","305","285","28210","26300"
"In post","2021","HM Prison and Probation Service","Lincolnshire","Heterosexual / straight","615","590","28910","27000"
"In post","2021","HM Prison and Probation Service","Lincolnshire","LGBO","40","40","28450","26810"
"In post","2021","HM Prison and Probation Service","Lincolnshire","Undeclared","65","60","33130","31650"
"In post","2021","HM Prison and Probation Service","Lincolnshire","Unknown","105","100","25510","24440"
"In post","2021","HM Prison and Probation Service","Merseyside","Heterosexual / straight","660","620","30070","27680"
"In post","2021","HM Prison and Probation Service","Merseyside","LGBO","50","50","29780","29200"
"In post","2021","HM Prison and Probation Service","Merseyside","Undeclared","50","50","33130","31420"
"In post","2021","HM Prison and Probation Service","Merseyside","Unknown","225","200","28240","28200"
"In post","2021","HM Prison and Probation Service","North Yorkshire","Heterosexual / straight","220","200","30790","30210"
"In post","2021","HM Prison and Probation Service","North Yorkshire","LGBO","20","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","Undeclared","20","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","Unknown","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Heterosexual / straight","295","275","29380","28200"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","LGBO","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Undeclared","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Unknown","20","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","Heterosexual / straight","830","805","32760","33180"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","LGBO","50","50","32330","32100"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","Undeclared","80","80","33760","34750"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","Unknown","295","280","30790","30150"
"In post","2021","HM Prison and Probation Service","Outer London - South","Heterosexual / straight","575","560","38550","33120"
"In post","2021","HM Prison and Probation Service","Outer London - South","LGBO","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - South","Undeclared","60","60","40300","36790"
"In post","2021","HM Prison and Probation Service","Outer London - South","Unknown","150","145","32790","31000"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","Heterosexual / straight","625","605","33130","33590"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","LGBO","45","45","34910","33750"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","Undeclared","65","65","34870","35180"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","Unknown","185","175","33160","33590"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","Heterosexual / straight","1820","1730","29880","27380"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","LGBO","125","120","27980","25790"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","Undeclared","155","145","31280","31180"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","490","450","26820","25400"
"In post","2021","HM Prison and Probation Service","South Yorkshire","Heterosexual / straight","1075","1000","28970","26810"
"In post","2021","HM Prison and Probation Service","South Yorkshire","LGBO","70","70","29970","26810"
"In post","2021","HM Prison and Probation Service","South Yorkshire","Undeclared","125","120","32080","31650"
"In post","2021","HM Prison and Probation Service","South Yorkshire","Unknown","260","240","27230","25400"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","Heterosexual / straight","1370","1295","31490","31180"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","LGBO","140","140","30590","29870"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","Undeclared","170","165","31950","32080"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","375","350","30430","30400"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","Heterosexual / straight","2065","1945","29210","27380"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","LGBO","115","110","29180","26810"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","Undeclared","205","185","31710","31650"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","Unknown","660","600","28790","28220"
"In post","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
