"Status","Year","Age","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Commercial","London","265","265","41050","38540"
"In post","2021","20-29","Commercial","Outside London","645","640","29750","27770"
"In post","2021","20-29","Commercial","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Communications","London","680","680","35980","34670"
"In post","2021","20-29","Communications","Outside London","1390","1380","27170","25560"
"In post","2021","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Counter Fraud","London","305","305","33490","29570"
"In post","2021","20-29","Counter Fraud","Outside London","795","790","28190","25560"
"In post","2021","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Debt","London","55","55","26580","24120"
"In post","2021","20-29","Debt","Outside London","1010","980","20950","20140"
"In post","2021","20-29","Digital, Data & Technology","London","615","610","39090","36160"
"In post","2021","20-29","Digital, Data & Technology","Outside London","1435","1430","30990","30130"
"In post","2021","20-29","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Finance","London","465","465","38850","35030"
"In post","2021","20-29","Finance","Outside London","840","825","28410","26120"
"In post","2021","20-29","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Grants Management","Outside London","240","240","22390","21050"
"In post","2021","20-29","Human Resources","London","575","570","35530","32290"
"In post","2021","20-29","Human Resources","Outside London","835","825","27190","25560"
"In post","2021","20-29","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Internal Audit","London","20","20","38170","36580"
"In post","2021","20-29","Internal Audit","Outside London","35","35","33260","33300"
"In post","2021","20-29","Legal","London","745","740","33890","29570"
"In post","2021","20-29","Legal","Outside London","1105","1090","27930","25480"
"In post","2021","20-29","No function","London","12060","11985","35730","33210"
"In post","2021","20-29","No function","Outside London","23435","22950","25160","23970"
"In post","2021","20-29","No function","Overseas","190","190","36800","34220"
"In post","2021","20-29","No function","Unknown","345","345","31470","29250"
"In post","2021","20-29","Project Delivery","London","890","890","38850","37000"
"In post","2021","20-29","Project Delivery","Outside London","3270","3240","28690","27540"
"In post","2021","20-29","Project Delivery","Overseas","45","45","42670","39840"
"In post","2021","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Property","London","135","135","33560","30850"
"In post","2021","20-29","Property","Outside London","805","780","26180","25000"
"In post","2021","20-29","Property","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Security","London","225","225","34490","32880"
"In post","2021","20-29","Security","Outside London","995","990","25450","25540"
"In post","2021","20-29","Security","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Security","Unknown","10","10","22910","20800"
"In post","2021","20-29","Unknown","London","4490","4460","34210","31060"
"In post","2021","20-29","Unknown","Outside London","15380","15035","25780","25220"
"In post","2021","20-29","Unknown","Overseas","50","50","36050","34100"
"In post","2021","20-29","Unknown","Unknown","505","505","28720","28680"
"In post","2021","30-39","Analysis","London","910","880","54010","54650"
"In post","2021","30-39","Analysis","Outside London","1145","1095","38570","37020"
"In post","2021","30-39","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","London","420","410","55320","54700"
"In post","2021","30-39","Commercial","Outside London","1090","1050","38320","36500"
"In post","2021","30-39","Commercial","Overseas","15","15","47410","43860"
"In post","2021","30-39","Commercial","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Communications","London","755","740","47780","45240"
"In post","2021","30-39","Communications","Outside London","1695","1630","30050","25740"
"In post","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","London","450","445","38570","36160"
"In post","2021","30-39","Counter Fraud","Outside London","1605","1560","31080","27520"
"In post","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","London","35","30","26410","24120"
"In post","2021","30-39","Debt","Outside London","825","760","21870","20140"
"In post","2021","30-39","Digital, Data & Technology","London","980","965","50720","53680"
"In post","2021","30-39","Digital, Data & Technology","Outside London","2470","2415","37610","36030"
"In post","2021","30-39","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Finance","London","580","565","50480","53360"
"In post","2021","30-39","Finance","Outside London","1325","1255","36370","33300"
"In post","2021","30-39","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Grants Management","Outside London","365","330","24280","21050"
"In post","2021","30-39","Human Resources","London","605","590","46420","42300"
"In post","2021","30-39","Human Resources","Outside London","1595","1495","32430","30610"
"In post","2021","30-39","Human Resources","Overseas","5","5","[c]","[c]"
"In post","2021","30-39","Human Resources","Unknown","10","10","45310","37300"
"In post","2021","30-39","Internal Audit","London","35","35","50250","48830"
"In post","2021","30-39","Internal Audit","Outside London","105","100","39980","39200"
"In post","2021","30-39","Legal","London","1515","1445","51770","51830"
"In post","2021","30-39","Legal","Outside London","1865","1745","37990","33840"
"In post","2021","30-39","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","No function","London","10575","10265","45480","41330"
"In post","2021","30-39","No function","Outside London","30840","28975","29010","26580"
"In post","2021","30-39","No function","Overseas","495","495","47700","50770"
"In post","2021","30-39","No function","Unknown","120","120","41580","33250"
"In post","2021","30-39","Project Delivery","London","1365","1340","51490","53000"
"In post","2021","30-39","Project Delivery","Outside London","4695","4540","37250","36360"
"In post","2021","30-39","Project Delivery","Overseas","240","240","52410","53000"
"In post","2021","30-39","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Property","London","190","185","43660","38920"
"In post","2021","30-39","Property","Outside London","1290","1235","32050","30120"
"In post","2021","30-39","Property","Overseas","40","40","35740","33020"
"In post","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","London","235","230","41800","39260"
"In post","2021","30-39","Security","Outside London","1325","1315","31050","28890"
"In post","2021","30-39","Security","Overseas","30","30","38360","34770"
"In post","2021","30-39","Security","Unknown","10","10","30560","32560"
"In post","2021","30-39","Unknown","London","5670","5450","40250","35070"
"In post","2021","30-39","Unknown","Outside London","25005","23165","29110","27570"
"In post","2021","30-39","Unknown","Overseas","230","230","41790","40120"
"In post","2021","30-39","Unknown","Unknown","610","605","35230","32400"
"In post","2021","40-49","Analysis","London","595","560","59270","58850"
"In post","2021","40-49","Analysis","Outside London","825","775","42280","39020"
"In post","2021","40-49","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","London","510","500","65590","60650"
"In post","2021","40-49","Commercial","Outside London","1350","1305","44990","40450"
"In post","2021","40-49","Commercial","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","10","10","50110","45600"
"In post","2021","40-49","Communications","London","520","495","52950","53130"
"In post","2021","40-49","Communications","Outside London","1310","1245","33090","31810"
"In post","2021","40-49","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","480","465","40060","36160"
"In post","2021","40-49","Counter Fraud","Outside London","1790","1700","32470","31810"
"In post","2021","40-49","Debt","London","95","85","28110","25630"
"In post","2021","40-49","Debt","Outside London","760","690","23370","21010"
"In post","2021","40-49","Digital, Data & Technology","London","955","935","53810","54700"
"In post","2021","40-49","Digital, Data & Technology","Outside London","2870","2795","41660","38630"
"In post","2021","40-49","Digital, Data & Technology","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Finance","London","690","675","53070","51780"
"In post","2021","40-49","Finance","Outside London","1775","1680","38330","34540"
"In post","2021","40-49","Finance","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Grants Management","Outside London","585","525","25970","24920"
"In post","2021","40-49","Human Resources","London","635","610","51430","49730"
"In post","2021","40-49","Human Resources","Outside London","1800","1690","36970","33300"
"In post","2021","40-49","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","London","55","55","57380","54130"
"In post","2021","40-49","Internal Audit","Outside London","125","120","43940","42320"
"In post","2021","40-49","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","London","1460","1325","57540","60000"
"In post","2021","40-49","Legal","Outside London","2545","2315","42140","40430"
"In post","2021","40-49","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","London","8175","7795","48250","42670"
"In post","2021","40-49","No function","Outside London","30845","28705","31680","28200"
"In post","2021","40-49","No function","Overseas","575","575","55340","56300"
"In post","2021","40-49","No function","Unknown","55","50","42320","40490"
"In post","2021","40-49","Project Delivery","London","1240","1195","58040","58030"
"In post","2021","40-49","Project Delivery","Outside London","5295","5115","41520","39470"
"In post","2021","40-49","Project Delivery","Overseas","200","200","58030","58030"
"In post","2021","40-49","Project Delivery","Unknown","10","10","41210","37100"
"In post","2021","40-49","Property","London","305","290","43280","37450"
"In post","2021","40-49","Property","Outside London","1685","1610","33930","32100"
"In post","2021","40-49","Property","Overseas","45","45","39280","38080"
"In post","2021","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Security","London","215","215","48280","44910"
"In post","2021","40-49","Security","Outside London","1500","1485","31640","32040"
"In post","2021","40-49","Security","Overseas","30","30","45440","34770"
"In post","2021","40-49","Security","Unknown","15","15","33390","33300"
"In post","2021","40-49","Unknown","London","6375","5985","41200","35050"
"In post","2021","40-49","Unknown","Outside London","33045","30270","30550","27570"
"In post","2021","40-49","Unknown","Overseas","295","290","43630","41600"
"In post","2021","40-49","Unknown","Unknown","620","605","36750","32700"
"In post","2021","50-59","Analysis","London","365","350","60110","58690"
"In post","2021","50-59","Analysis","Outside London","610","580","40810","37990"
"In post","2021","50-59","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","London","555","545","64140","56190"
"In post","2021","50-59","Commercial","Outside London","1565","1535","45500","41100"
"In post","2021","50-59","Commercial","Overseas","10","10","57110","59750"
"In post","2021","50-59","Commercial","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Communications","London","355","345","46910","40960"
"In post","2021","50-59","Communications","Outside London","1075","1020","32240","29200"
"In post","2021","50-59","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","London","840","820","40810","36240"
"In post","2021","50-59","Counter Fraud","Outside London","2365","2225","33750","31810"
"In post","2021","50-59","Debt","London","240","230","29080","25630"
"In post","2021","50-59","Debt","Outside London","1015","900","23910","21440"
"In post","2021","50-59","Digital, Data & Technology","London","680","670","49720","46150"
"In post","2021","50-59","Digital, Data & Technology","Outside London","2650","2565","41730","38630"
"In post","2021","50-59","Digital, Data & Technology","Overseas","5","5","[c]","[c]"
"In post","2021","50-59","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Finance","London","610","605","51300","45200"
"In post","2021","50-59","Finance","Outside London","2195","2050","36750","32180"
"In post","2021","50-59","Finance","Overseas","15","15","34550","33300"
"In post","2021","50-59","Grants Management","Outside London","490","460","27700","25190"
"In post","2021","50-59","Human Resources","London","700","685","51330","46510"
"In post","2021","50-59","Human Resources","Outside London","2075","1980","36240","32710"
"In post","2021","50-59","Human Resources","Overseas","15","15","36790","33300"
"In post","2021","50-59","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Internal Audit","London","85","85","56760","53670"
"In post","2021","50-59","Internal Audit","Outside London","230","225","45890","42670"
"In post","2021","50-59","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","London","1305","1240","57230","60790"
"In post","2021","50-59","Legal","Outside London","3025","2780","41680","38630"
"In post","2021","50-59","Legal","Overseas","5","5","[c]","[c]"
"In post","2021","50-59","No function","London","8750","8485","44090","38180"
"In post","2021","50-59","No function","Outside London","39510","36525","31600","28130"
"In post","2021","50-59","No function","Overseas","460","460","60410","58850"
"In post","2021","50-59","No function","Unknown","55","55","45770","44910"
"In post","2021","50-59","Project Delivery","London","1300","1265","57550","58580"
"In post","2021","50-59","Project Delivery","Outside London","7045","6865","41380","38980"
"In post","2021","50-59","Project Delivery","Overseas","125","125","60170","64130"
"In post","2021","50-59","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Property","London","485","475","46590","42990"
"In post","2021","50-59","Property","Outside London","2765","2670","34990","33250"
"In post","2021","50-59","Property","Overseas","75","75","39630","37940"
"In post","2021","50-59","Property","Unknown","10","10","[c]","[c]"
"In post","2021","50-59","Security","London","315","310","40340","36720"
"In post","2021","50-59","Security","Outside London","2745","2705","31700","28890"
"In post","2021","50-59","Security","Overseas","50","50","39330","34350"
"In post","2021","50-59","Security","Unknown","25","25","40670","34550"
"In post","2021","50-59","Unknown","London","7640","7235","38150","31880"
"In post","2021","50-59","Unknown","Outside London","45480","41765","29690","27570"
"In post","2021","50-59","Unknown","Overseas","225","220","42690","40120"
"In post","2021","50-59","Unknown","Unknown","865","845","38130","32700"
"In post","2021","60-64","Analysis","London","65","55","54780","49190"
"In post","2021","60-64","Analysis","Outside London","120","95","38840","36780"
"In post","2021","60-64","Commercial","London","95","90","60140","56940"
"In post","2021","60-64","Commercial","Outside London","295","260","39870","37400"
"In post","2021","60-64","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Communications","London","90","85","37960","32520"
"In post","2021","60-64","Communications","Outside London","220","185","30570","28130"
"In post","2021","60-64","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Counter Fraud","London","185","155","41480","38650"
"In post","2021","60-64","Counter Fraud","Outside London","600","450","32570","29570"
"In post","2021","60-64","Debt","London","90","70","28040","25630"
"In post","2021","60-64","Debt","Outside London","360","270","23640","21440"
"In post","2021","60-64","Digital, Data & Technology","London","120","115","47460","41750"
"In post","2021","60-64","Digital, Data & Technology","Outside London","550","475","39490","35480"
"In post","2021","60-64","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Finance","London","135","125","47470","41890"
"In post","2021","60-64","Finance","Outside London","515","430","33930","28130"
"In post","2021","60-64","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Grants Management","Outside London","165","140","25070","21050"
"In post","2021","60-64","Human Resources","London","115","100","49860","45620"
"In post","2021","60-64","Human Resources","Outside London","440","360","32170","28130"
"In post","2021","60-64","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","London","20","15","52240","50000"
"In post","2021","60-64","Internal Audit","Outside London","40","35","40890","42620"
"In post","2021","60-64","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Legal","London","265","235","54290","58970"
"In post","2021","60-64","Legal","Outside London","685","550","39930","35000"
"In post","2021","60-64","No function","London","2100","1900","40740","35060"
"In post","2021","60-64","No function","Outside London","11365","8935","28950","25870"
"In post","2021","60-64","No function","Overseas","70","70","68880","67380"
"In post","2021","60-64","No function","Unknown","20","20","43210","45890"
"In post","2021","60-64","Project Delivery","London","245","220","54700","45960"
"In post","2021","60-64","Project Delivery","Outside London","1695","1510","38770","37100"
"In post","2021","60-64","Project Delivery","Overseas","30","30","63110","67270"
"In post","2021","60-64","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Property","London","140","125","45030","37380"
"In post","2021","60-64","Property","Outside London","890","795","32380","31060"
"In post","2021","60-64","Property","Overseas","25","25","42390","40580"
"In post","2021","60-64","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","London","70","70","42870","40070"
"In post","2021","60-64","Security","Outside London","705","630","26680","20920"
"In post","2021","60-64","Security","Overseas","10","10","35770","34350"
"In post","2021","60-64","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","London","1970","1695","35490","31060"
"In post","2021","60-64","Unknown","Outside London","12920","10415","27810","27370"
"In post","2021","60-64","Unknown","Overseas","40","40","45140","40580"
"In post","2021","60-64","Unknown","Unknown","220","205","36350","32400"
"In post","2021","65+","Analysis","London","25","20","57410","57030"
"In post","2021","65+","Analysis","Outside London","40","30","37430","29220"
"In post","2021","65+","Commercial","London","30","30","52870","39740"
"In post","2021","65+","Commercial","Outside London","70","60","36280","33300"
"In post","2021","65+","Communications","London","45","40","32440","27350"
"In post","2021","65+","Communications","Outside London","50","40","29590","28130"
"In post","2021","65+","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","London","50","40","37150","32520"
"In post","2021","65+","Counter Fraud","Outside London","140","95","32630","28130"
"In post","2021","65+","Debt","London","50","35","28040","25630"
"In post","2021","65+","Debt","Outside London","95","70","23970","21440"
"In post","2021","65+","Digital, Data & Technology","London","45","40","51860","50470"
"In post","2021","65+","Digital, Data & Technology","Outside London","155","130","38330","35000"
"In post","2021","65+","Finance","London","60","55","37770","34320"
"In post","2021","65+","Finance","Outside London","130","105","28360","24750"
"In post","2021","65+","Grants Management","Outside London","40","35","23570","21050"
"In post","2021","65+","Human Resources","London","30","25","46260","46710"
"In post","2021","65+","Human Resources","Outside London","110","85","29580","28130"
"In post","2021","65+","Internal Audit","London","5","5","[c]","[c]"
"In post","2021","65+","Internal Audit","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Legal","London","105","85","51470","55490"
"In post","2021","65+","Legal","Outside London","185","135","39770","29350"
"In post","2021","65+","No function","London","835","690","37270","30290"
"In post","2021","65+","No function","Outside London","3540","2515","28520","23970"
"In post","2021","65+","No function","Overseas","10","10","[c]","[c]"
"In post","2021","65+","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","London","70","60","49230","44540"
"In post","2021","65+","Project Delivery","Outside London","470","390","37610","34730"
"In post","2021","65+","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","London","55","50","39200","37380"
"In post","2021","65+","Property","Outside London","320","275","29560","26670"
"In post","2021","65+","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","London","25","25","38150","34210"
"In post","2021","65+","Security","Outside London","185","160","24490","20310"
"In post","2021","65+","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","790","620","32940","29800"
"In post","2021","65+","Unknown","Outside London","3805","2885","27170","25410"
"In post","2021","65+","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Unknown","45","40","31650","30400"
"In post","2021","Unknown","Analysis","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","London","5","5","[c]","[c]"
"In post","2021","Unknown","No function","Outside London","10","10","32720","26050"
"In post","2021","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Outside London","25","20","28190","27570"
"Leaver CS","2021","16-19","Digital, Data & Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","No function","Outside London","35","[c]","19860","19930"
"Leaver CS","2021","16-19","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Property","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Outside London","40","[c]","21350","21010"
"Leaver CS","2021","16-19","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Analysis","London","105","[c]","28570","26340"
"Leaver CS","2021","20-29","Analysis","Outside London","60","[c]","22890","19130"
"Leaver CS","2021","20-29","Commercial","London","15","[c]","34350","34550"
"Leaver CS","2021","20-29","Commercial","Outside London","25","[c]","27190","25760"
"Leaver CS","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Communications","London","55","[c]","30880","32220"
"Leaver CS","2021","20-29","Communications","Outside London","15","[c]","25270","20800"
"Leaver CS","2021","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Counter Fraud","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Digital, Data & Technology","London","50","[c]","34150","30850"
"Leaver CS","2021","20-29","Digital, Data & Technology","Outside London","50","[c]","27760","25720"
"Leaver CS","2021","20-29","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Finance","Outside London","15","[c]","24350","20370"
"Leaver CS","2021","20-29","Grants Management","Outside London","25","[c]","21810","21050"
"Leaver CS","2021","20-29","Human Resources","London","20","[c]","31610","28710"
"Leaver CS","2021","20-29","Human Resources","Outside London","30","[c]","22100","20700"
"Leaver CS","2021","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Legal","London","60","[c]","30310","26970"
"Leaver CS","2021","20-29","Legal","Outside London","65","[c]","25660","22820"
"Leaver CS","2021","20-29","No function","London","555","[c]","27320","25730"
"Leaver CS","2021","20-29","No function","Outside London","1840","[c]","21800","20760"
"Leaver CS","2021","20-29","No function","Unknown","40","[c]","28890","28000"
"Leaver CS","2021","20-29","Project Delivery","London","25","[c]","30180","27150"
"Leaver CS","2021","20-29","Project Delivery","Outside London","145","[c]","24740","24170"
"Leaver CS","2021","20-29","Property","London","20","[c]","28570","24500"
"Leaver CS","2021","20-29","Property","Outside London","95","[c]","24050","24500"
"Leaver CS","2021","20-29","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Outside London","55","[c]","25090","25680"
"Leaver CS","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","London","570","[c]","30400","28680"
"Leaver CS","2021","20-29","Unknown","Outside London","1260","[c]","24140","21010"
"Leaver CS","2021","20-29","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","150","[c]","28140","27570"
"Leaver CS","2021","30-39","Analysis","London","25","[c]","54100","55220"
"Leaver CS","2021","30-39","Analysis","Outside London","30","[c]","35490","35510"
"Leaver CS","2021","30-39","Commercial","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Outside London","30","[c]","32750","31170"
"Leaver CS","2021","30-39","Commercial","Unknown","15","[c]","69980","64900"
"Leaver CS","2021","30-39","Communications","London","35","[c]","42890","40260"
"Leaver CS","2021","30-39","Communications","Outside London","15","[c]","36960","34600"
"Leaver CS","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","London","50","[c]","51170","54470"
"Leaver CS","2021","30-39","Digital, Data & Technology","Outside London","55","[c]","40210","38720"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","London","15","[c]","60950","62810"
"Leaver CS","2021","30-39","Finance","Outside London","15","[c]","35430","32710"
"Leaver CS","2021","30-39","Grants Management","Outside London","10","[c]","23040","21050"
"Leaver CS","2021","30-39","Human Resources","London","20","[c]","44510","40380"
"Leaver CS","2021","30-39","Human Resources","Outside London","35","[c]","31150","26440"
"Leaver CS","2021","30-39","Legal","London","55","[c]","49000","51190"
"Leaver CS","2021","30-39","Legal","Outside London","55","[c]","35600","30540"
"Leaver CS","2021","30-39","No function","London","430","[c]","42250","40000"
"Leaver CS","2021","30-39","No function","Outside London","1220","[c]","27600","23370"
"Leaver CS","2021","30-39","No function","Unknown","10","[c]","40980","32000"
