"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Cabinet Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester South West","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Leeds","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Norwich and East Norfolk","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Sheffield","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tower Hamlets","London","95","90","50900","54700"
"In post","2021","Declared disabled","Cabinet Office","Tyneside","Outside London","60","55","28220","23850"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Westminster","London","395","380","47260","41820"
"In post","2021","Declared disabled","Cabinet Office","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","York","Outside London","35","30","28790","26930"
"In post","2021","Declared disabled","Chancellor's other departments","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Camden and City of London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Westminster","London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Sefton","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Tower Hamlets","London","35","35","55940","54320"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","75","65","31470","30360"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","90","80","32330","27460"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","City of Edinburgh","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Croydon","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon CC","Outside London","90","85","36170","33330"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hackney and Newham","London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","35","35","32890","33670"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","75","70","37410","37140"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Suffolk","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Westminster","London","455","450","47240","40910"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Westminster","London","110","110","47390","40690"
"In post","2021","Declared disabled","Department for Education","Bristol, City of","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Coventry","Outside London","100","95","38920","36680"
"In post","2021","Declared disabled","Department for Education","Croydon","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Darlington","Outside London","70","65","37020","36500"
"In post","2021","Declared disabled","Department for Education","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Leeds","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Manchester","Outside London","110","110","37750","35000"
"In post","2021","Declared disabled","Department for Education","Nottingham","Outside London","30","30","38920","37030"
"In post","2021","Declared disabled","Department for Education","Sheffield","Outside London","150","140","37520","36500"
"In post","2021","Declared disabled","Department for Education","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Westminster","London","210","200","49710","45850"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","35","35","34830","31270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","90","85","38840","36520"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","70","65","28870","25190"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Dorset CC","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","50","45","27960","25190"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
