"Status","Year","Ethnicity","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Department for Transport","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Barking & Dagenham and Havering","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Barnet","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Birmingham","Outside London","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Blackpool","Outside London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Caithness and Sutherland and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Camden and City of London","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Ealing","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Enfield","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hackney and Newham","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Haringey and Islington","London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Harrow and Hillingdon","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Lambeth","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Leeds","Outside London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Redbridge and Waltham Forest","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Sandwell","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Tyneside","Outside London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Sussex (North East)","Outside London","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Westminster","London","30","30","42150","36650"
"In post","2021","Other ethnicity","Department for Work and Pensions","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department for Work and Pensions","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Barnet","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Lambeth","London","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Tower Hamlets","London","35","35","56580","53740"
"In post","2021","Other ethnicity","Department of Health and Social Care","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Westminster","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Department of Health and Social Care","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","ESTYN","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Food Standards Agency","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
