"Status","Year","Age","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","West Northamptonshire","Outside London","G6/G7","15","15","59650","55610"
"In post","2021","50-59","West Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Northamptonshire","Outside London","SEO/HEO","40","40","38280","37000"
"In post","2021","50-59","West Northamptonshire","Outside London","Unknown","30","30","33090","32690"
"In post","2021","50-59","West Surrey","Outside London","AA/AO","215","200","23860","22980"
"In post","2021","50-59","West Surrey","Outside London","EO","155","150","29750","29290"
"In post","2021","50-59","West Surrey","Outside London","G6/G7","75","75","60620","60690"
"In post","2021","50-59","West Surrey","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","West Surrey","Outside London","SEO/HEO","165","160","38990","38160"
"In post","2021","50-59","West Surrey","Outside London","Unknown","20","20","26220","24320"
"In post","2021","50-59","West Sussex (North East)","Outside London","AA/AO","35","35","22330","22360"
"In post","2021","50-59","West Sussex (North East)","Outside London","EO","235","205","28850","27740"
"In post","2021","50-59","West Sussex (North East)","Outside London","G6/G7","30","25","61600","59180"
"In post","2021","50-59","West Sussex (North East)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (North East)","Outside London","SEO/HEO","80","75","38230","35690"
"In post","2021","50-59","West Sussex (North East)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","Outside London","AA/AO","160","145","21920","21050"
"In post","2021","50-59","West Sussex (South West)","Outside London","EO","180","165","27750","27570"
"In post","2021","50-59","West Sussex (South West)","Outside London","G6/G7","40","40","56200","52580"
"In post","2021","50-59","West Sussex (South West)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","West Sussex (South West)","Outside London","SEO/HEO","135","130","36090","35000"
"In post","2021","50-59","West Sussex (South West)","Outside London","Unknown","15","15","30480","30210"
"In post","2021","50-59","Westminster","London","AA/AO","725","695","24460","24120"
"In post","2021","50-59","Westminster","London","EO","1445","1405","29990","30110"
"In post","2021","50-59","Westminster","London","G6/G7","4090","3995","62850","61590"
"In post","2021","50-59","Westminster","London","SCS level","1105","1085","97270","86490"
"In post","2021","50-59","Westminster","London","SEO/HEO","3345","3285","40040","39770"
"In post","2021","50-59","Westminster","London","Unknown","25","25","44820","38710"
"In post","2021","50-59","Wiltshire","Outside London","AA/AO","340","330","22480","20920"
"In post","2021","50-59","Wiltshire","Outside London","EO","320","310","27420","26670"
"In post","2021","50-59","Wiltshire","Outside London","G6/G7","570","560","56210","54540"
"In post","2021","50-59","Wiltshire","Outside London","SCS level","25","25","100310","93040"
"In post","2021","50-59","Wiltshire","Outside London","SEO/HEO","845","825","36960","37320"
"In post","2021","50-59","Wiltshire","Outside London","Unknown","25","25","39320","35770"
"In post","2021","50-59","Wirral","Outside London","AA/AO","315","270","20850","21010"
"In post","2021","50-59","Wirral","Outside London","EO","290","255","27340","27570"
"In post","2021","50-59","Wirral","Outside London","G6/G7","15","15","60980","57550"
"In post","2021","50-59","Wirral","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wirral","Outside London","SEO/HEO","115","110","35840","33840"
"In post","2021","50-59","Wirral","Outside London","Unknown","15","15","29330","30440"
"In post","2021","50-59","Wolverhampton","Outside London","AA/AO","130","110","20360","20180"
"In post","2021","50-59","Wolverhampton","Outside London","EO","155","140","27320","27570"
"In post","2021","50-59","Wolverhampton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Wolverhampton","Outside London","SEO/HEO","20","20","33930","33170"
"In post","2021","50-59","Wolverhampton","Outside London","Unknown","25","25","27900","28200"
"In post","2021","50-59","Worcestershire","Outside London","AA/AO","295","280","24360","21330"
"In post","2021","50-59","Worcestershire","Outside London","EO","180","170","28500","27570"
"In post","2021","50-59","Worcestershire","Outside London","G6/G7","40","40","56820","52690"
"In post","2021","50-59","Worcestershire","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","50-59","Worcestershire","Outside London","SEO/HEO","150","145","37990","36720"
"In post","2021","50-59","Worcestershire","Outside London","Unknown","45","45","31360","31560"
"In post","2021","50-59","York","Outside London","AA/AO","175","160","21570","21010"
"In post","2021","50-59","York","Outside London","EO","135","130","27430","26750"
"In post","2021","50-59","York","Outside London","G6/G7","245","230","59970","57390"
"In post","2021","50-59","York","Outside London","SCS level","10","10","96650","93280"
"In post","2021","50-59","York","Outside London","SEO/HEO","290","275","36440","35900"
"In post","2021","50-59","York","Outside London","Unknown","25","20","33740","32690"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","AA/AO","60","50","23630","22120"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","EO","40","30","28920","27570"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","SEO/HEO","40","35","55000","46600"
"In post","2021","60-64","Angus and Dundee City","Outside London","AA/AO","110","95","20990","21010"
"In post","2021","60-64","Angus and Dundee City","Outside London","EO","50","35","27560","27570"
"In post","2021","60-64","Angus and Dundee City","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Angus and Dundee City","Outside London","SEO/HEO","15","10","37370","35000"
"In post","2021","60-64","Antrim and Newtownabbey","Outside London","AA/AO","15","10","20190","19550"
"In post","2021","60-64","Antrim and Newtownabbey","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Antrim and Newtownabbey","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","Outside London","AA/AO","20","20","20650","20310"
"In post","2021","60-64","Ards and North Down","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ards and North Down","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","London","AA/AO","10","10","23360","23210"
"In post","2021","60-64","Barking & Dagenham and Havering","London","EO","30","25","31320","31060"
"In post","2021","60-64","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnet","London","AA/AO","25","25","23760","23690"
"In post","2021","60-64","Barnet","London","EO","40","35","30970","31790"
"In post","2021","60-64","Barnet","London","G6/G7","25","25","63250","62290"
"In post","2021","60-64","Barnet","London","SCS level","10","10","[c]","[c]"
"In post","2021","60-64","Barnet","London","SEO/HEO","25","25","42650","44730"
"In post","2021","60-64","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","150","115","22710","21010"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","EO","90","65","28180","27570"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","20","15","36630","36110"
"In post","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","Unknown","20","20","30070","28200"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","60","50","22210","21070"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","100","85","25970","26470"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","140","125","58320","55930"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","15","15","109730","96810"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","435","390","39260","40400"
"In post","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","75","65","45480","42040"
"In post","2021","60-64","Bedford","Outside London","AA/AO","20","20","21370","21220"
"In post","2021","60-64","Bedford","Outside London","EO","25","20","28980","28990"
"In post","2021","60-64","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bedford","Outside London","SEO/HEO","10","10","38000","36740"
"In post","2021","60-64","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Belfast","Outside London","AA/AO","70","55","20810","21430"
"In post","2021","60-64","Belfast","Outside London","EO","50","35","27820","28130"
"In post","2021","60-64","Belfast","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Belfast","Outside London","SEO/HEO","30","20","36920","35000"
"In post","2021","60-64","Berkshire","Outside London","AA/AO","75","70","25000","21580"
"In post","2021","60-64","Berkshire","Outside London","EO","80","70","29010","29290"
"In post","2021","60-64","Berkshire","Outside London","G6/G7","25","20","58450","58130"
"In post","2021","60-64","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Berkshire","Outside London","SEO/HEO","60","55","38910","38780"
"In post","2021","60-64","Berkshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","London","AA/AO","65","50","26570","24890"
"In post","2021","60-64","Bexley and Greenwich","London","EO","45","35","32400","31880"
"In post","2021","60-64","Bexley and Greenwich","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bexley and Greenwich","London","SEO/HEO","15","15","43840","39670"
"In post","2021","60-64","Bexley and Greenwich","London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Birmingham","Outside London","AA/AO","310","255","20980","20910"
"In post","2021","60-64","Birmingham","Outside London","EO","265","210","27310","27570"
"In post","2021","60-64","Birmingham","Outside London","G6/G7","80","65","60100","56350"
"In post","2021","60-64","Birmingham","Outside London","SCS level","10","5","[c]","[c]"
"In post","2021","60-64","Birmingham","Outside London","SEO/HEO","170","140","37030","35000"
"In post","2021","60-64","Birmingham","Outside London","Unknown","35","30","30550","28200"
"In post","2021","60-64","Blackburn with Darwen","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","Outside London","EO","20","15","27680","27570"
"In post","2021","60-64","Blackburn with Darwen","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Blackpool","Outside London","AA/AO","190","160","20800","21010"
"In post","2021","60-64","Blackpool","Outside London","EO","145","110","27330","27570"
"In post","2021","60-64","Blackpool","Outside London","G6/G7","40","30","56310","53760"
"In post","2021","60-64","Blackpool","Outside London","SEO/HEO","60","45","35480","34290"
"In post","2021","60-64","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","Outside London","AA/AO","35","35","19940","19970"
"In post","2021","60-64","Bournemouth and Poole","Outside London","EO","35","30","27480","27570"
"In post","2021","60-64","Bournemouth and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Bournemouth and Poole","Outside London","Unknown","10","10","29990","28200"
"In post","2021","60-64","Bradford","Outside London","AA/AO","135","100","20560","20180"
"In post","2021","60-64","Bradford","Outside London","EO","95","70","27020","27570"
"In post","2021","60-64","Bradford","Outside London","G6/G7","10","10","55640","52600"
"In post","2021","60-64","Bradford","Outside London","SEO/HEO","35","25","34950","34170"
"In post","2021","60-64","Bradford","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","AA/AO","25","20","23780","21710"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","EO","10","10","28220","27570"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","London","AA/AO","20","15","23790","23500"
"In post","2021","60-64","Brent","London","EO","15","15","30870","31060"
"In post","2021","60-64","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Brent","London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","AA/AO","40","30","20760","21010"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","EO","25","15","27450","27570"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Outside London","Unknown","10","10","31410","28850"
"In post","2021","60-64","Brighton and Hove","Outside London","AA/AO","30","25","19550","19930"
"In post","2021","60-64","Brighton and Hove","Outside London","EO","25","20","27720","27570"
"In post","2021","60-64","Brighton and Hove","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Brighton and Hove","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Brighton and Hove","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bristol, City of","Outside London","AA/AO","85","70","21150","21010"
"In post","2021","60-64","Bristol, City of","Outside London","EO","120","90","27490","27570"
"In post","2021","60-64","Bristol, City of","Outside London","G6/G7","80","70","62040","58810"
"In post","2021","60-64","Bristol, City of","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Bristol, City of","Outside London","SEO/HEO","105","85","37260","35000"
"In post","2021","60-64","Bristol, City of","Outside London","Unknown","10","10","31350","28690"
"In post","2021","60-64","Bromley","London","AA/AO","10","10","21660","21630"
"In post","2021","60-64","Bromley","London","EO","30","25","31280","31880"
"In post","2021","60-64","Bromley","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Buckinghamshire CC","Outside London","AA/AO","55","45","24060","22920"
"In post","2021","60-64","Buckinghamshire CC","Outside London","EO","45","40","28900","28350"
"In post","2021","60-64","Buckinghamshire CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Buckinghamshire CC","Outside London","SEO/HEO","35","30","38770","36550"
"In post","2021","60-64","Buckinghamshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","AA/AO","10","10","21780","22220"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","EO","15","15","29550","27570"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","Outside London","AA/AO","35","25","20690","21010"
"In post","2021","60-64","Calderdale and Kirklees","Outside London","EO","50","40","27250","27570"
"In post","2021","60-64","Calderdale and Kirklees","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","Outside London","Unknown","10","10","32750","30440"
"In post","2021","60-64","Cambridgeshire CC","Outside London","AA/AO","120","100","23640","21550"
"In post","2021","60-64","Cambridgeshire CC","Outside London","EO","55","50","28030","27560"
"In post","2021","60-64","Cambridgeshire CC","Outside London","G6/G7","25","20","62810","60290"
"In post","2021","60-64","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cambridgeshire CC","Outside London","SEO/HEO","90","85","38130","36140"
"In post","2021","60-64","Cambridgeshire CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Camden and City of London","London","AA/AO","110","100","23890","23500"
"In post","2021","60-64","Camden and City of London","London","EO","80","70","30300","30680"
"In post","2021","60-64","Camden and City of London","London","G6/G7","40","35","70400","65400"
"In post","2021","60-64","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Camden and City of London","London","SEO/HEO","85","75","39890","39800"
"In post","2021","60-64","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","AA/AO","340","265","21670","21440"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","EO","225","180","27590","27570"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","G6/G7","75","65","64600","60830"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","SCS level","20","20","112810","110050"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","205","160","37700","37410"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","Unknown","20","20","38410","37170"
"In post","2021","60-64","Causeway Coast and Glens","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Causeway Coast and Glens","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","Outside London","AA/AO","25","25","20320","20920"
"In post","2021","60-64","Central Bedfordshire","Outside London","EO","20","15","28040","26930"
"In post","2021","60-64","Central Bedfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","Outside London","SEO/HEO","20","15","37590","36250"
"In post","2021","60-64","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Hampshire","Outside London","AA/AO","95","90","21610","21130"
"In post","2021","60-64","Central Hampshire","Outside London","EO","65","60","28390","26930"
"In post","2021","60-64","Central Hampshire","Outside London","G6/G7","95","90","54990","54540"
"In post","2021","60-64","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Hampshire","Outside London","SEO/HEO","135","125","37560","37320"
"In post","2021","60-64","Central Hampshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Central Valleys","Outside London","AA/AO","25","20","20950","21010"
"In post","2021","60-64","Central Valleys","Outside London","EO","50","35","27730","27570"
"In post","2021","60-64","Central Valleys","Outside London","G6/G7","15","15","62570","60830"
"In post","2021","60-64","Central Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Valleys","Outside London","SEO/HEO","40","35","40260","37410"
"In post","2021","60-64","Central Valleys","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Cheshire East","Outside London","AA/AO","30","25","22360","21050"
"In post","2021","60-64","Cheshire East","Outside London","EO","20","15","27410","27570"
"In post","2021","60-64","Cheshire East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire East","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","Outside London","AA/AO","10","10","20280","21010"
"In post","2021","60-64","Cheshire West and Chester","Outside London","EO","15","10","27050","27570"
"In post","2021","60-64","Cheshire West and Chester","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","AA/AO","50","35","25920","24350"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","EO","30","20","30670","30450"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","SEO/HEO","10","10","42140","38380"
"In post","2021","60-64","Chorley and West Lancashire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","City of Edinburgh","Outside London","AA/AO","260","225","22690","22230"
"In post","2021","60-64","City of Edinburgh","Outside London","EO","180","145","28930","28130"
"In post","2021","60-64","City of Edinburgh","Outside London","G6/G7","115","100","64120","61010"
"In post","2021","60-64","City of Edinburgh","Outside London","SCS level","20","20","92710","83230"
"In post","2021","60-64","City of Edinburgh","Outside London","SEO/HEO","245","200","39850","38980"
"In post","2021","60-64","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","AA/AO","60","50","22130","21010"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","EO","50","35","29490","27570"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","SEO/HEO","35","30","38480","39500"
"In post","2021","60-64","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","AA/AO","15","10","21910","22170"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","EO","15","10","27530","27570"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","SEO/HEO","25","25","40440","37410"
"In post","2021","60-64","Conwy and Denbighshire","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","AA/AO","95","85","20830","21010"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","EO","70","55","27130","27570"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","SEO/HEO","30","30","36050","33300"
"In post","2021","60-64","Cornwall and Isles of Scilly","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Coventry","Outside London","AA/AO","30","20","20380","21010"
"In post","2021","60-64","Coventry","Outside London","EO","35","30","27530","27570"
"In post","2021","60-64","Coventry","Outside London","G6/G7","30","30","57900","56770"
"In post","2021","60-64","Coventry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Coventry","Outside London","SEO/HEO","40","35","35820","33840"
"In post","2021","60-64","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Croydon","London","AA/AO","220","195","24650","25630"
"In post","2021","60-64","Croydon","London","EO","220","200","30100","29410"
"In post","2021","60-64","Croydon","London","G6/G7","90","75","65870","63400"
"In post","2021","60-64","Croydon","London","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Croydon","London","SEO/HEO","220","195","39930","39440"
"In post","2021","60-64","Croydon","London","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Darlington","Outside London","AA/AO","15","10","20790","20100"
"In post","2021","60-64","Darlington","Outside London","EO","15","10","27490","27450"
"In post","2021","60-64","Darlington","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Darlington","Outside London","SEO/HEO","10","10","36860","37100"
"In post","2021","60-64","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","Outside London","AA/AO","50","40","20680","21010"
"In post","2021","60-64","Derby","Outside London","EO","20","15","27490","27570"
"In post","2021","60-64","Derby","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","Outside London","Unknown","15","10","34020","30520"
"In post","2021","60-64","Derry City and Strabane","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon CC","Outside London","AA/AO","225","175","21870","21010"
"In post","2021","60-64","Devon CC","Outside London","EO","140","110","26320","27330"
"In post","2021","60-64","Devon CC","Outside London","G6/G7","30","25","54090","52860"
"In post","2021","60-64","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon CC","Outside London","SEO/HEO","85","75","36780","34860"
"In post","2021","60-64","Devon CC","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Dorset CC","Outside London","AA/AO","100","90","23230","21550"
"In post","2021","60-64","Dorset CC","Outside London","EO","65","60","27890","27130"
"In post","2021","60-64","Dorset CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset CC","Outside London","SEO/HEO","45","35","37880","37350"
"In post","2021","60-64","Dorset CC","Outside London","Unknown","10","5","26700","25380"
"In post","2021","60-64","Dudley","Outside London","AA/AO","60","50","20740","21010"
"In post","2021","60-64","Dudley","Outside London","EO","40","30","27060","27570"
"In post","2021","60-64","Dudley","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dudley","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","60-64","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dumfries and Galloway","Outside London","AA/AO","40","40","24140","22920"
"In post","2021","60-64","Dumfries and Galloway","Outside London","EO","40","25","30870","29750"
"In post","2021","60-64","Dumfries and Galloway","Outside London","SEO/HEO","10","10","42040","39500"
"In post","2021","60-64","Durham CC","Outside London","AA/AO","330","230","23030","21430"
"In post","2021","60-64","Durham CC","Outside London","EO","110","75","27770","27380"
"In post","2021","60-64","Durham CC","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Durham CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Durham CC","Outside London","SEO/HEO","60","40","37420","35000"
"In post","2021","60-64","Durham CC","Outside London","Unknown","15","15","29090","28200"
"In post","2021","60-64","Ealing","London","AA/AO","10","10","24380","25110"
"In post","2021","60-64","Ealing","London","EO","40","30","31420","31720"
"In post","2021","60-64","Ealing","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Ealing","London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","AA/AO","30","20","21040","21010"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","EO","65","50","26000","26750"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","SEO/HEO","10","10","32880","32150"
"In post","2021","60-64","East Cumbria","Outside London","AA/AO","30","25","20740","21050"
"In post","2021","60-64","East Cumbria","Outside London","EO","30","25","25050","25930"
"In post","2021","60-64","East Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Cumbria","Outside London","SEO/HEO","15","15","36750","36460"
"In post","2021","60-64","East Cumbria","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Derbyshire","Outside London","AA/AO","10","10","20010","20590"
"In post","2021","60-64","East Derbyshire","Outside London","EO","15","10","27400","27570"
"In post","2021","60-64","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA/AO","95","75","23440","21010"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","45","35","31270","27570"
