"Status","Year","Profession_of_post","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","Outside London","HEO","Male","205","[c]","34640","33840"
"Leaver CS","2021","Operational Delivery","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","SEO","Female","95","[c]","40410","39610"
"Leaver CS","2021","Operational Delivery","Outside London","SEO","Male","120","[c]","46040","43960"
"Leaver CS","2021","Operational Delivery","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","Unknown","Female","380","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","Unknown","Male","130","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","EO","Female","40","[c]","27670","27560"
"Leaver CS","2021","Other","London","EO","Male","35","[c]","25580","27350"
"Leaver CS","2021","Other","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","AA","Female","65","[c]","19310","19560"
"Leaver CS","2021","Other","Outside London","AA","Male","100","[c]","18930","18800"
"Leaver CS","2021","Other","Outside London","AO","Female","185","[c]","21220","21130"
"Leaver CS","2021","Other","Outside London","AO","Male","85","[c]","22090","21370"
"Leaver CS","2021","Other","Outside London","EO","Female","80","[c]","24810","26670"
"Leaver CS","2021","Other","Outside London","EO","Male","270","[c]","28000","29670"
"Leaver CS","2021","Other","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","HEO","Female","45","[c]","33590","33300"
"Leaver CS","2021","Other","Outside London","HEO","Male","85","[c]","33530","33300"
"Leaver CS","2021","Other","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","SEO","Male","45","[c]","41370","40900"
"Leaver CS","2021","Other","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Outside London","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","HEO","Female","50","[c]","35900","36960"
"Leaver CS","2021","Other","Overseas","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","Male","140","[c]","35640","32400"
"Leaver CS","2021","Planning","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","EO","Female","60","[c]","24350","27010"
"Leaver CS","2021","Policy","London","EO","Male","40","[c]","25610","27490"
"Leaver CS","2021","Policy","London","G6","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G6","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","G7","Female","70","[c]","54800","53760"
"Leaver CS","2021","Policy","London","G7","Male","85","[c]","55820","54400"
"Leaver CS","2021","Policy","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","HEO","Female","60","[c]","34090","33300"
"Leaver CS","2021","Policy","London","HEO","Male","65","[c]","34300","33610"
"Leaver CS","2021","Policy","London","SCS level","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SCS level","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Policy","London","SEO","Female","35","[c]","40840","40760"
"Leaver CS","2021","Policy","London","SEO","Male","40","[c]","40600","40220"
"Leaver CS","2021","Policy","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Outside London","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","EO","Female","40","[c]","22530","25610"
"Leaver CS","2021","Project Delivery","Outside London","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","G7","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","HEO","Female","40","[c]","31300","32430"
"Leaver CS","2021","Project Delivery","Outside London","HEO","Male","45","[c]","32460","32570"
"Leaver CS","2021","Project Delivery","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","SEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","SEO","Male","70","[c]","41270","40330"
"Leaver CS","2021","Project Delivery","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","AA","Male","30","[c]","17650","17230"
"Leaver CS","2021","Property","Outside London","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","EO","Female","45","[c]","25540","26000"
"Leaver CS","2021","Property","Outside London","EO","Male","75","[c]","25810","25500"
"Leaver CS","2021","Property","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","HEO","Male","50","[c]","33870","33300"
"Leaver CS","2021","Property","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","SEO","Male","45","[c]","42060","42200"
"Leaver CS","2021","Property","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","AA","Male","50","[c]","17460","17180"
"Leaver CS","2021","Science and Engineering","Outside London","AO","Female","75","[c]","21160","20710"
"Leaver CS","2021","Science and Engineering","Outside London","AO","Male","65","[c]","21520","21580"
"Leaver CS","2021","Science and Engineering","Outside London","EO","Female","30","[c]","25270","24920"
"Leaver CS","2021","Science and Engineering","Outside London","EO","Male","70","[c]","24400","25190"
"Leaver CS","2021","Science and Engineering","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","HEO","Female","55","[c]","31470","31000"
"Leaver CS","2021","Science and Engineering","Outside London","HEO","Male","115","[c]","32240","32430"
"Leaver CS","2021","Science and Engineering","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","SEO","Female","40","[c]","40000","40370"
"Leaver CS","2021","Science and Engineering","Outside London","SEO","Male","85","[c]","41340","40830"
"Leaver CS","2021","Science and Engineering","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Outside London","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","London","G7","Female","[c]","[c]","[c]","[c]"
